,FIPS,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,federal guidelines,foreign travel ban,Score,TCI+,Jobs+,Trips/Week+,Routes,Transit Shed,Transit
526,13297,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
527,13299,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
528,13301,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
529,13303,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
530,13305,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.2,0.1,0,2,0,0,0
531,13307,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
532,13309,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
533,13311,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
534,13313,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
535,13315,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
536,13317,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
537,13319,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
538,13321,,737501.0,737501.0,737502.0,737504.0,737504.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
539,15001,737509.0,737509.0,737509.0,737507.0,737504.0,,737500.0,737495.0,1.0,0.4,2819,119,2,2,1
540,15003,737509.0,737509.0,737509.0,737507.0,737504.0,,737500.0,737495.0,6.4,5.9,146342,2575,11,26,8
541,15005,737509.0,737509.0,737509.0,737507.0,737504.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
542,15007,737509.0,737509.0,737509.0,737507.0,737504.0,,737500.0,737495.0,0.0,0.0,0,0,0,0,0
543,15009,737509.0,737509.0,737509.0,737507.0,737504.0,,737500.0,737495.0,2.1,1.1,5950,230,2,3,2
544,16001,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,2.2,1.2,46228,280,3,10,0
545,16003,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
546,16005,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,2.7,1.5,19134,347,4,11,1
547,16007,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
548,16009,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.2,0.0,223,37,0,1,0
549,16011,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.1,0.0,231,2,0,0,2
550,16013,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,1.8,0.8,7978,341,4,9,1
551,16015,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
552,16017,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.2,0.1,0,2,0,0,0
553,16019,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,1.7,0.8,13047,175,2,4,3
554,16021,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
555,16023,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
556,16025,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
557,16027,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,1.2,0.5,13859,124,2,4,0
558,16029,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
559,16031,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
560,16033,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
561,16035,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
562,16037,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
563,16039,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
564,16041,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.3,0.1,1697,12,0,1,0
565,16043,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
566,16045,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
567,16047,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
568,16049,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
569,16051,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,2
570,16053,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
571,16055,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,1.1,0.5,8579,77,1,3,0
572,16057,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
573,16059,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
574,16061,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
575,16063,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
576,16065,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
577,16067,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
578,16069,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,1.0,0.0,3777,7,0,1,0
579,16071,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
580,16073,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
581,16075,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.2,0.1,1143,34,1,0,0
582,16077,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
583,16079,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
584,16081,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
585,16083,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
586,16085,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
587,16087,737509.0,737509.0,737509.0,737507.0,737507.0,737507.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
588,17001,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,1.3,0.7,5599,109,2,2,0
589,17003,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
590,17005,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
591,17007,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
592,17009,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
593,17011,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.3,0.2,217,8,0,0,0
594,17013,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
595,17015,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
596,17017,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
597,17019,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,5.4,5.3,46147,3720,11,19,6
598,17021,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
599,17023,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
600,17025,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
601,17027,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.1,0.1,236,2,0,0,1
602,17029,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.3,0.2,57,5,0,0,0
603,17031,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,7.3,12.5,352561,3722,7,42,19
604,17033,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
605,17035,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
606,17037,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,1.7,1.1,4848,337,2,2,2
607,17039,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
608,17041,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
609,17043,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,3.4,2.3,71087,235,3,19,7
610,17045,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
611,17047,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
612,17049,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.4,0.3,140,4,0,0,0
613,17051,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
614,17053,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
615,17055,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
616,17057,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
617,17059,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
618,17061,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
619,17063,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
620,17065,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,2
621,17067,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
622,17069,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
623,17071,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
624,17073,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.5,0.3,552,21,0,1,0
625,17075,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.1,0.0,216,2,0,0,0
626,17077,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,1.9,1.0,7601,210,3,3,1
627,17079,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
628,17081,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
629,17083,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
630,17085,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
631,17087,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
632,17089,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,2.7,1.8,27973,300,2,11,2
633,17091,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,2.5,1.5,9858,335,3,6,1
634,17093,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.1,0.1,131,2,0,0,3
635,17095,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,2.3,0.6,7833,152,2,5,0
636,17097,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,3.0,2.2,28367,274,2,12,4
637,17099,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.1,0.1,29,1,0,0,0
638,17101,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
639,17103,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
640,17105,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.7,0.5,205,12,0,0,0
641,17107,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.8,0.6,165,8,0,0,0
642,17109,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,2.6,1.6,4321,647,6,2,1
643,17111,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,1.5,1.0,9345,78,1,6,2
644,17113,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,3.7,2.8,36298,893,4,10,1
645,17115,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,2.9,1.7,17764,370,3,11,1
646,17117,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.2,0.1,2,5,0,0,0
647,17119,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,3.2,2.0,20477,551,3,12,1
648,17121,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.5,0.3,561,9,0,0,0
649,17123,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
650,17125,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
651,17127,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
652,17129,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
653,17131,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
654,17133,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,1.0,0.3,4197,75,0,5,0
655,17135,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
656,17137,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
657,17139,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
658,17141,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
659,17143,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,2.8,1.9,34714,336,3,12,2
660,17145,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.4,0.3,0,8,0,0,0
661,17147,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
662,17149,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
663,17151,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,1
664,17153,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.1,0.0,1036,10,0,0,0
665,17155,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
666,17157,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
667,17159,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
668,17161,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,5.1,3.6,35640,1085,6,20,1
669,17163,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,5.1,3.8,31231,1510,3,16,4
670,17165,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
671,17167,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,2.9,1.6,56685,293,4,12,1
672,17169,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
673,17171,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
674,17173,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
675,17175,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
676,17177,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
677,17179,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,1.0,0.7,8740,64,1,2,0
678,17181,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
679,17183,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,1.2,0.6,4631,172,3,3,0
680,17185,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
681,17187,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
682,17189,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.1,0.0,151,4,0,0,0
683,17191,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
684,17193,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
685,17195,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,46,4,0,0,0
686,17197,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,1.7,1.0,15170,129,1,8,3
687,17199,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
688,17201,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,2.4,1.4,38588,207,3,18,1
689,17203,737505.0,737502.0,737502.0,737501.0,737502.0,737502.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
690,18001,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
691,18003,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,2.1,1.2,23030,185,3,8,0
692,18005,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
693,18007,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
694,18009,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
695,18011,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
696,18013,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
697,18015,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
698,18017,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
699,18019,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,1.8,1.0,41590,138,1,6,0
700,18021,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
701,18023,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
702,18025,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
703,18027,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
704,18029,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
705,18031,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
706,18033,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.1,0.1,22,2,0,0,0
707,18035,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,3.0,1.5,16631,502,3,9,1
708,18037,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
709,18039,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,1.8,0.9,13441,193,1,6,0
710,18041,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.3,0.1,0,1,0,0,0
711,18043,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,1.3,0.7,25405,105,1,4,0
712,18045,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
713,18047,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
714,18049,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
715,18051,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
716,18053,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
717,18055,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
718,18057,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
719,18059,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
720,18061,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
721,18063,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.2,0.1,2990,24,0,1,0
722,18065,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
723,18067,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
724,18069,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
725,18071,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
726,18073,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.2,0.1,0,1,0,0,0
727,18075,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
728,18077,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
729,18079,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
730,18081,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.5,0.2,3230,62,0,1,0
731,18083,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
732,18085,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
733,18087,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
734,18089,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,1.0,0.6,4812,58,1,2,2
735,18091,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.7,0.5,233,21,0,0,0
736,18093,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
737,18095,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
738,18097,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,4.8,2.5,107458,1486,3,22,1
739,18099,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
740,18101,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
741,18103,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
742,18105,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,3.0,2.0,28219,462,5,8,4
743,18107,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.2,0.1,0,1,0,0,0
744,18109,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
745,18111,737508.0,737508.0,737497.0,737503.0,737501.0,737501.0,737500.0,737495.0,0.0,0.0,0,0,0,0,0
