,FIPS,0,1,2,3
0,1001,-6.347394956339093,3.3536429625082134,3.1880609460175147,-0.2955904329209087
1,1003,-9.75920799657288,3.1767573720040767,0.3132336863766178,0.12300839705399087
2,1005,10.105298220212537,-10.994759272281726,3.2392308926502213,-1.740456506865797
3,1007,-8.759581272031589,-3.7668874798937844,5.664085929901869,-2.163975774686315
4,1009,-18.696981300141914,0.725438594213052,-2.354861988455598,-0.5761766205633693
5,1011,31.163832899691073,-13.650102164809324,4.309535851153441,-6.0184433839245415
6,1013,7.226595792129533,-9.16337869488413,4.0935187745416535,-2.3292558182561867
7,1015,-3.6039444144107033,-3.5066590598651,-3.3423544835300953,1.236858958282508
8,1017,6.466576115872831,-5.861445278833506,-0.8072869606615585,-3.578163569421248
9,1019,-14.243479856721988,-4.0417058994803,0.852503717292874,-2.9378119917009853
10,1021,-12.894428274382761,-2.5481988953849983,6.282801102958716,-2.9329167879204285
11,1023,7.203074564943425,-7.96276029300425,-0.7789418458990591,1.3179913841656028
12,1025,8.79947292731985,-11.28607303800456,5.052592319635684,6.455736574973213
13,1027,-11.019538125672613,-5.830451661829315,0.37878554736232417,-2.7621004814273635
14,1029,-17.00061074720238,-3.704490138692045,6.4229874539947,-1.0448829724485735
15,1031,-9.273151295724052,2.3021009352044692,-3.383837861467145,1.2109926404443299
16,1033,-2.177515281865468,-2.4874166421418327,0.8712943022896379,0.7899191231053012
17,1035,10.35224157678878,-12.499810473777378,6.713874162350946,-2.809067999185027
18,1037,0.6315170455007864,-5.016060520346866,0.008004345400694045,-1.8755587783259748
19,1039,-13.811259743082223,-5.650508748529086,-2.4335779606847883,0.3526109986027648
20,1041,-4.998870427386204,-7.238561350238608,5.118722504165263,-3.499314162191998
21,1043,-17.558968484570915,-1.2993701753268938,-1.9596385994078325,-2.3239598989057844
22,1045,-7.120478918883102,-2.343242094779055,-5.706875814527441,0.3669318714006646
23,1047,26.520097049609536,-12.419031612136829,-2.106200177847921,2.1070235182072654
24,1049,-14.459470190033498,-5.651753807275796,1.4811102233557516,-2.98150396625562
25,1051,-7.2741478545005,4.216127921206408,2.7026952081425653,-0.5400852489863263
26,1053,-1.4369951126526506,-8.208195322050475,4.668320188443736,-2.2328211930971524
27,1055,-6.952290547899203,-2.7936175026068986,-3.6651085795313962,-0.43451185711951695
28,1057,-12.615797261325508,-6.2502102235165635,1.675551139059698,-2.269558955304513
29,1059,-11.199183298096182,-5.823716528563086,2.2680756951132066,-3.686909203300921
30,1061,-15.463000601040958,-6.0288698990689085,-1.2503817644081991,-2.4327507515940203
31,1063,36.737218388840375,-15.669648317535676,-1.7640357757046228,0.7935128273649993
32,1065,19.764280373494394,-10.660948108050752,1.1484047672083637,-2.248176286326241
33,1067,-3.3750632922757613,-3.7202513839847375,1.4515389260676674,-0.501276516887018
34,1069,-5.838797049632413,-1.4654051320303354,-2.500625348976171,-0.3929638601897789
35,1071,-11.645981509549534,-5.148155846772279,2.3451709363096414,-1.8977419123251293
36,1073,15.322461446052762,1.1045876983754448,-0.28174115955591506,-1.7147548506637156
37,1075,-13.98155408148163,-4.679570084404881,-0.19710003425237543,-2.3900358133858064
38,1077,-5.267208490741818,-2.417040261036451,2.9445335090265403,-0.710413451594243
39,1079,-6.276902445031793,-4.8419571552615945,4.046723362767355,-1.8659520728521486
40,1081,3.2825864726745237,-0.856565676714463,-2.2169575140799758,-2.107915485299947
41,1083,-6.269347507080642,5.98938645450282,3.710323662875149,0.4603421191194169
42,1085,30.257597478218006,-14.62214313101987,3.4077826528018647,3.24769807877737
43,1087,37.65569925289986,-11.958204834713158,-3.5543455900751564,-1.8014007847630706
44,1089,6.174828227745432,5.180751654307052,2.990541795847358,-0.4888403116109347
45,1091,13.581759114209655,-8.714269975934888,0.08355076663468637,-1.2932476625508822
46,1093,-16.927522247490497,-6.068374025585458,-1.9892967718674195,-1.5551362106838678
47,1095,-14.441158335987888,-1.6608051829461652,-0.16161893536737887,-2.4818309114088986
48,1097,7.223484613676968,-5.296334116324918,-0.22109990137172467,-0.4860900214602014
49,1099,7.2180409511303445,-10.266933196421359,5.886646823690689,2.1281422785334145
50,1101,22.470392598906926,-2.3619434540767856,1.4012734360794068,-2.734452053836771
51,1103,-7.776965778487689,1.2417981956479334,-1.0548545346697993,-1.0696492620184208
52,1105,29.606193964079736,-17.076748404205357,4.145571393635775,-0.8361798924509329
53,1107,6.241442648420916,-7.712282264825616,-1.5287819551050952,-1.7452180295855648
54,1109,4.524679019212341,-8.798308503562945,4.4657824816775555,-3.1636893989716555
55,1111,-8.057210943683831,-5.728729265221026,2.0042618795120664,-2.6832082834449564
56,1113,12.733656318591827,-5.662529249416131,-5.760380556349971,-2.913967421952808
57,1115,-13.707234950035248,3.4634327626248314,-0.5715810977466305,0.1917975236790469
58,1117,-6.547478543584958,11.855716048596252,3.6658914305444457,0.907824734501376
59,1119,30.94264421540284,-15.532788632337956,2.3799942196408717,-2.223583972050834
60,1121,2.4760490042097434,-5.152121739643878,-2.338831831071453,-1.4073188211658256
61,1123,-3.5632132474897746,-5.067431243637947,0.4489873321892884,-1.719386044230787
62,1125,4.95550257329677,-0.13511868704105284,2.0552925105296977,-1.9730381694410712
63,1127,-13.441645932596783,-2.825026996581229,-1.667908086253595,0.04758383095449939
64,1129,-3.67920602939949,-6.787248525391854,4.251472501876926,2.97889934087287
65,1131,28.765463655049594,-21.668964146376048,3.8874623833733906,8.5718857794732
66,1133,-18.691875087254797,-5.48190882419138,2.7597580583338637,-1.3488256708626787
67,2013,-2.7483249334278512,-15.799370476925096,-4.137223939124151,15.610612840341908
68,2016,12.70613855080808,-2.109851282716771,-10.100145006829782,5.042655749184263
69,2020,24.41922104754126,1.1306178368857156,-1.3694854346112755,4.547943337482433
70,2050,25.386955440047423,-5.882253772163518,-8.66965808649261,3.6157130065053407
71,2060,3.57930478740812,-0.8679173942373232,-9.510979508571607,4.174051693306107
72,2068,20.519638179824682,6.85951789857259,-8.954897979056046,3.7408382796554767
