,FIPS,Male,AfricanAmer,CollegePlus,Income,Unemployed,Dems
59,1119,27.387089146370304,0.35359811499705135,24.6,13.929499999999999,19.666666666666668,56.25889046941679
60,1121,29.039655280084933,0.18725273047454336,31.8,20.815,14.333333333333334,27.7707346876432
61,1123,29.15415058626877,0.25638505050371835,29.2,21.102500000000003,14.000000000000002,21.656725788730185
62,1125,28.910500406619477,0.07282197446535008,28.3,26.2785,12.333333333333334,29.96980562370258
63,1127,29.27409535108808,0.041236951222577325,32.2,22.717,14.000000000000002,11.726002155547057
64,1129,29.40656947553083,0.6884212587665586,26.1,22.212,19.333333333333332,21.156131178707227
65,1131,28.60901203470473,1.0957876943964109,24.1,12.692499999999999,31.999999999999996,53.55908492429229
66,1133,29.613017452154118,0.0732808554718824,27.3,20.578,14.000000000000002,6.475247524752476
67,2013,40.80712166172106,0.9278685588353018,34.8,16.826,33.666666666666664,22.11134453781512
68,2016,39.947943779281616,0.2655946950174956,40.7,24.582,18.666666666666664,38.02524241957827
69,2020,30.603147209501422,0.0060962402439429944,32.6,30.0935,18.333333333333332,49.12038497948879
70,2050,29.632153730134352,0.09629406986089917,38.2,21.7925,19.666666666666668,50.595308612723606
71,2060,30.446311199461352,1.88676196867344,40.5,25.0785,17.0,28.737209608712835
72,2068,29.662442461783257,0.9651588988742192,40.9,32.909,14.333333333333334,45.41598146210195
73,2070,29.71009887665651,0.42535514921641937,32.0,18.675,20.666666666666668,24.792305876799617
74,2090,31.99861207494795,0.019672749063312303,32.8,32.617,13.666666666666664,21.85899699805757
75,2100,30.94235854045479,0.7264715264956646,37.6,22.564500000000002,19.333333333333332,27.446380697050934
76,2105,30.793650793650794,0.3412802436981454,36.9,20.325000000000003,26.0,21.176945141627826
77,2110,29.689380137092055,0.04943452698935805,34.0,26.6975,15.0,36.35054003811709
78,2122,30.247297297297298,0.028561985730445185,36.8,29.424,16.666666666666668,17.28514464528566
79,2130,30.012114982194646,0.11897976610977484,27.4,20.2725,31.0,33.33040825143103
80,2150,29.510182651214496,0.12466155543292716,39.4,24.378999999999998,15.0,42.973852875240055
81,2164,31.26927716584115,1.4326392356892699,31.4,22.058,56.66666666666667,29.756194547307203
82,2170,28.85614126200987,0.015513988043058782,29.2,21.9435,11.333333333333332,56.24879707448515
83,2180,29.311559903229202,0.17036623282552524,29.2,20.5635,18.333333333333332,24.964927048260385
84,2185,30.932955563907598,0.026473592364740558,34.8,19.843,13.666666666666664,37.07805907172995
85,2188,29.140090165303057,0.362048479795946,26.5,34.489000000000004,9.666666666666666,25.225498699045964
86,2195,29.13474338115664,0.25847787782526416,37.2,22.241,11.666666666666668,23.315259488768394
87,2198,28.950308306129852,0.26688207654365015,25.1,18.8645,15.0,16.586653227945465
88,2220,29.803755163349607,0.21524876132380327,27.0,22.4845,13.0,23.632645483595127
89,2230,29.554586554666813,1.789372335492464,30.8,22.511499999999998,10.666666666666666,14.474638876063587
90,2240,29.287555228276876,0.28238476426776266,26.7,15.8935,23.000000000000004,28.375466819879342
91,2261,30.051457975986278,0.3416814256792977,31.0,22.704,12.666666666666666,21.833712984054667
92,2270,29.70798740337819,0.13391573986199573,27.800000000000004,18.8435,14.666666666666668,24.748222748815166
93,2275,30.04512974802557,0.15030473780079903,29.1,22.451,15.0,43.34727004426955
94,2282,28.453774727492934,3.1077840545181217,25.2,23.799999999999997,13.0,33.83599202392821
95,2290,29.19973190348525,0.47216160888897635,24.5,20.454500000000003,15.999999999999998,18.05722891566265
96,4001,29.473011817310763,0.0343319644505325,26.5,22.2825,14.666666666666668,13.632234622372174
97,4003,29.59765910753475,0.0034768308772058563,28.700000000000003,22.807499999999997,10.333333333333334,17.025117739403452
98,4005,29.010877386041393,0.015352042167614492,32.4,23.6815,12.0,27.39646347138204
99,4007,29.460699942627656,0.2889446651801488,29.4,21.303,14.333333333333334,26.542305129913387
100,4009,29.163422489847363,0.5365423166361476,25.8,20.607000000000003,14.000000000000002,23.64193837870177
101,4011,29.621880754333606,0.3097478028706573,26.6,18.6295,14.666666666666668,15.89685463304052
102,4012,28.518153846153847,0.06196840281435463,22.4,18.066,15.0,41.02705867048264
103,4013,28.9414694894147,0.0003573108629494803,29.1,21.247,16.666666666666668,22.774570864347563
104,4015,29.541458136074663,0.09026670773170115,30.7,26.941000000000003,10.999999999999998,32.67576664173522
105,4017,28.22509350561034,0.12909453742865848,30.7,21.848,12.0,40.294188570050636
106,4019,29.251091820779646,0.0015369658066688905,35.6,17.815,13.333333333333332,28.00805305542397
107,4021,29.325537386578677,0.05353799634416344,36.7,21.805,13.333333333333332,24.949971574758383
108,4023,29.963107881498043,0.11231933693141875,29.0,26.025,10.333333333333334,16.08729540140296
109,4025,29.529655744504353,0.046621952396320554,27.199999999999996,23.256,11.666666666666668,17.63442044953724
110,4027,28.870644043057837,0.016189606368064942,28.9,19.341,12.0,24.046174279910417
111,5001,29.691164327002475,1.1177556021418906,31.1,23.602500000000003,12.666666666666666,14.50760777683855
112,5003,29.603799968925493,0.5892183560739094,30.8,20.0995,11.666666666666668,16.701109419186427
113,5005,28.725126938383422,0.15289394435150375,31.0,22.798,13.666666666666664,26.30200649159044
114,5007,31.347471257520702,0.029972526803097366,33.5,18.914,18.333333333333332,20.861672997085066
115,5009,28.985012613147354,0.07926949332824629,27.7,18.2865,20.666666666666668,22.47670807453416
116,5011,29.2944752559727,1.7672118605841192,29.699999999999996,19.298,17.666666666666664,16.858469220566437
117,5013,31.214379658044713,2.4411556834166466,22.3,19.6905,15.0,16.193016488845778
118,5015,29.64808870732419,0.35091366499594756,24.0,17.7635,17.333333333333336,24.47938144329897
119,5017,29.640164942487157,1.7161805662101906,30.1,20.154,13.0,47.27439852929422
120,5019,29.826001807773427,0.9186705588022702,23.3,14.04,15.999999999999998,21.36945292322141
121,5021,29.361702127659576,0.33935513529972033,22.1,22.4755,14.333333333333334,27.741935483870968
122,5023,29.569742813918303,0.10924594911814112,34.0,21.7795,17.666666666666664,17.782053688755397
123,5025,33.89712292938099,0.4773583776107276,28.0,20.735500000000002,13.333333333333332,43.901821862348186
124,5027,37.16253847281254,0.14113986863238825,33.3,28.325499999999998,10.666666666666666,25.330455894254122
125,5029,28.88583218707015,0.6997266763659887,21.6,21.337000000000003,9.666666666666666,20.94662135145942
126,5031,29.795598931958388,0.08027909032495945,32.8,18.2905,13.666666666666664,17.239646160032166
127,5033,29.655134571593184,0.19947493347331344,33.5,21.081,15.999999999999998,16.579501990476935
128,5035,30.009180488401977,0.07100563841756517,29.3,18.359,19.0,18.278084714548797
129,5037,29.620160701241787,0.594025763396212,23.6,16.461,14.333333333333334,15.886262924667651
130,5039,29.564841760640235,0.48275235650016834,30.9,19.159,15.999999999999998,20.586818269416067
131,5041,29.186650537251833,0.3465162945307967,27.6,18.813,11.666666666666668,33.4027177755086
132,5043,28.115737473535646,0.26463784944684654,25.6,18.039,11.333333333333332,35.130310603355944
133,5045,29.862092162798525,0.20398069859957885,28.0,18.812,15.666666666666666,16.543792391624887
134,5047,29.801849405548214,0.13521664854080298,30.8,22.671,14.000000000000002,27.486537852391507
135,5049,30.390904445579963,1.0100345439425165,34.3,14.9725,20.333333333333332,14.668438724118635
136,5051,28.519356460532936,0.0647837475675158,31.200000000000003,20.767000000000003,14.000000000000002,33.50651364764268
137,5053,29.68689601855431,0.7560771569605261,26.299999999999997,18.685000000000002,12.666666666666666,19.39240818338674
138,5055,28.284514322636227,0.47048327931074657,34.0,19.524,14.000000000000002,47.84635879218473
139,5057,30.033563304120825,0.545921553472518,27.4,22.894000000000002,15.0,13.396349413298566
140,5059,29.1877121801772,0.11039375924565803,27.1,21.6225,13.0,19.10051476564616
141,5061,29.209662988368628,0.24899807096737198,30.2,24.9785,11.666666666666668,11.609195402298852
142,5063,29.699694524947127,0.04659681819028521,33.1,18.8995,13.333333333333332,17.64207753105006
143,5065,30.087293889427738,0.1430972266908497,31.200000000000003,16.6285,17.333333333333336,18.39409460680928
144,5067,28.748388144868976,0.7366194034942243,32.9,31.8385,10.333333333333334,44.540247031445794
145,5069,29.65654724611266,0.20799471864618602,26.8,17.913,12.333333333333334,18.010616784630937
146,5071,33.04049363671423,0.2949666642570166,26.9,15.829500000000001,14.333333333333334,41.838499861610856
147,5073,29.437074160052962,0.48692490162570934,31.4,23.4215,12.0,20.24064007817749
148,5075,30.537099090473916,0.6229782395326324,26.7,22.05,15.666666666666666,13.54635463546355
149,5077,30.211640211640216,0.1706498424427447,30.300000000000004,18.016000000000002,15.999999999999998,12.675759280089991
150,5079,29.29254451357069,0.7632526917755946,30.5,17.0045,15.0,22.268086030849446
151,5081,30.1840490797546,0.5781626887609513,28.700000000000003,22.6675,18.666666666666664,18.504705072297448
152,5083,29.732651066521015,0.6087862489052677,27.800000000000004,20.243000000000002,17.666666666666664,16.048844308765805
153,5085,29.571667863125146,0.09034141432308408,25.8,25.4465,8.666666666666668,16.97234762979684
154,5087,29.29351821338944,0.6880280058745798,25.6,22.405499999999996,14.666666666666668,26.922015817546445
155,5089,29.71283169756452,0.21082993904105532,25.5,17.153,15.666666666666666,16.761650555475395
156,5091,29.987585992861945,0.12737148468869494,25.7,20.8645,14.000000000000002,33.43643943240427
157,5093,29.22167662245622,0.06326547016415542,24.4,50.872,10.0,14.773116927648871
158,5095,28.835793638715565,2.246640621646577,30.2,27.692,15.333333333333332,34.01622718052738
159,5097,30.08502532174883,0.7232940016373506,41.3,29.2575,13.333333333333332,18.232588699080157
160,5099,29.506057636229173,1.2898792582447471,40.0,25.4725,16.666666666666668,63.22106410986895
161,5101,32.67857142857142,0.46766445597742556,44.0,31.492,13.333333333333332,45.46279491833032
162,5103,32.37042406669083,0.15634836528514692,30.300000000000004,28.624499999999998,43.0,27.309115167687548
163,5105,29.673170689158894,0.3423775673571273,30.1,50.7315,10.666666666666666,35.953050939327184
164,5107,29.893584409897088,0.16531156320279589,35.2,24.259,18.333333333333332,27.769750640876257
165,5109,30.697546434304066,0.8329192856014029,38.2,40.9345,12.0,32.127334191886675
166,5111,29.327728968598766,0.21111869735719754,31.7,26.159,25.0,55.018748147586535
167,5113,32.29122679286494,0.18168405117140224,33.2,23.6825,21.666666666666664,30.325443786982255
168,5115,29.951901453539136,0.2196379000952399,37.1,24.7355,12.0,31.877035878156704
169,5117,29.93446583540139,0.4887420606848905,30.0,23.316499999999998,60.33333333333334,39.943385206676965
170,5119,30.40150921905033,0.005239809765861905,33.5,26.8965,13.0,25.96577431379194
171,5121,29.88680404229492,0.11651071706643237,30.0,25.793,26.666666666666664,48.28107730789366
172,5123,30.7639884045288,0.12354492070959713,34.7,29.127499999999998,25.666666666666668,53.99980163540587
173,5125,30.21302562964607,0.04872780343189069,39.3,22.543000000000003,17.333333333333336,31.963393218965287
174,5127,30.768173110190244,0.48189671943924145,37.5,28.8525,15.999999999999998,32.42466257507458
175,5129,32.9202337093024,0.1760912621683451,26.200000000000003,33.993,15.666666666666666,32.20671712393567
176,5131,29.87578993244716,0.021125148125297543,32.4,26.816,23.333333333333336,39.0224032586558
177,5133,37.494464589416935,0.057357436900234746,23.5,61.4665,7.999999999999999,17.023882424984688
178,5135,29.575425096868635,0.15926871203429105,40.4,25.701,17.666666666666664,57.14940785818156
179,5137,28.954426668366374,0.0938357416527779,36.5,25.693,13.0,31.62420145595008
180,5139,29.314249583261486,0.1122002101142539,29.6,28.084500000000002,27.66666666666667,62.485821364521215
181,5141,30.650577722124197,0.025444096101696505,37.4,22.613500000000002,25.0,28.187071144817622
182,5143,29.796859733236385,0.0022475691976419684,35.3,33.2495,12.666666666666666,50.229775229775235
183,5145,30.291668041940348,0.030368758890044995,26.4,34.832499999999996,21.0,42.378713545925315
184,5147,29.98984083982391,0.12507585212835004,32.2,42.812,9.666666666666666,18.408900083963054
185,5149,31.689723320158105,0.03404152681540382,39.2,33.3405,11.666666666666668,42.582923832923825
186,6001,30.568545376073,0.0006883638024354423,28.1,44.6865,9.666666666666666,53.89125928554722
187,6003,29.87933859675257,2.305796912657732,37.8,44.587500000000006,10.666666666666666,51.93296237413884
188,6005,29.465606027210608,0.07760622051852208,45.2,27.5395,25.0,39.5397426039095
189,6007,29.613979438314942,0.014241507189945848,33.0,33.396499999999996,14.666666666666668,40.9513082429736
190,6009,29.26026631034322,0.024089932298408438,34.6,34.7375,12.666666666666666,32.69062005253577
191,6011,29.93277131576139,0.05212771174483742,35.4,40.031499999999994,17.0,29.21781732177046
192,6013,29.876299176400778,0.00338200501462695,32.8,31.655,13.333333333333332,39.64580345093912
193,6015,29.323820817122535,0.06330367637852516,30.6,39.3885,10.999999999999998,47.40433530045831
194,6017,30.063671032996186,0.006787138712460464,19.1,55.3005,7.999999999999999,46.11899616933505
195,6019,29.857578830854123,0.001759979615336448,32.2,31.7835,20.0,41.763768374033816
196,6021,30.18227304254296,0.005412750462779423,36.4,35.313,9.666666666666666,45.46553779048203
197,6023,30.57644881117822,0.012475754320450358,24.2,61.464999999999996,7.333333333333334,67.61544731589564
198,6025,29.901478889866702,0.003953940332848838,29.2,37.823,13.0,43.24621536703798
199,6027,30.424586722182035,0.11256279054682287,22.3,62.966499999999996,8.666666666666668,40.82894598080651
200,6029,29.590879039680587,0.0017293333895657017,30.6,42.106500000000004,16.333333333333336,60.3126658575915
201,6031,30.03762133214326,0.006642723861711945,43.8,26.953999999999997,16.333333333333336,49.14560232895227
202,6033,30.319649687099,0.0037931993731588867,48.0,26.154000000000003,20.0,58.45501210948805
203,6035,29.74675331736119,0.033457223965953756,41.89999999999999,23.78,22.333333333333336,60.70062963623851
204,6037,29.483606694049058,0.00010007008417785972,38.5,41.403999999999996,13.0,22.578261045640463
205,6039,30.41013671223741,0.006437729779304531,34.4,40.501,9.0,27.33474833232262
206,6041,29.85428590974392,0.012874161201500247,32.8,29.808,21.333333333333332,29.2086137281292
207,6043,29.82018506795253,0.2838759896642603,36.4,28.9395,25.0,49.76017630282604
208,6045,29.35224318101135,0.01605103650085523,38.2,23.786,19.0,56.79972904462268
209,6047,29.685325215048763,0.015798034796605475,37.6,20.339999999999996,19.0,38.23833371841065
210,6049,29.879562950086914,0.2985211430150175,29.5,24.3815,31.999999999999996,31.380391654934087
211,6051,29.74564340018146,0.1886288872597308,42.0,28.25,15.333333333333332,22.897143881988967
212,6053,30.922967975450465,0.008516548057127864,32.4,42.085,12.666666666666666,33.038201352964585
213,6055,30.02964522608522,0.006476880773320105,26.299999999999997,33.902,14.000000000000002,33.70551735861887
214,6057,31.152484884235363,0.011893192677152005,42.3,23.752,21.333333333333332,28.90195995606995
215,6059,29.689296588829848,0.00038259277214035677,31.0,35.0995,11.666666666666668,44.62514346927844
216,6061,29.157432592781905,0.0038348647264775954,33.1,21.4485,14.000000000000002,54.395888251579656
217,6063,30.37114927756358,0.0375456134202262,29.5,38.3325,10.666666666666666,28.142789373814043
218,6065,30.293878573117873,0.00026902518504961506,31.7,26.6685,11.333333333333332,40.99779211956522
219,6067,30.143193764727208,0.0006638091883198115,35.3,19.147000000000002,6.0,38.360064153969525
220,6069,29.700117564364938,0.008458291222904559,24.699999999999996,18.8295,10.666666666666666,43.299854118972476
221,6071,30.105895606458883,0.0031873909278084,22.0,41.7955,9.333333333333332,27.720283855706676
222,6073,30.10106681639528,0.0002912678912812657,26.7,48.461999999999996,9.666666666666666,10.424852652259329
223,6075,39.306163691478616,0.0019592227446661083,32.6,28.083999999999996,9.0,24.88751406074241
224,6077,30.20464227909486,0.001501804848718059,33.8,27.252000000000002,6.0,57.12916594715939
225,6079,29.842407924964512,0.0024178988368581803,30.9,37.0095,10.0,43.399172972021816
226,6081,31.76596394744882,0.0007552820204846291,34.0,19.3885,14.666666666666668,35.66494795213543
227,6083,30.178861788617887,0.002310325831465574,35.6,15.7785,14.333333333333334,9.36613055818354
228,6085,31.529141424691876,0.000894870693387063,33.5,17.94,14.666666666666668,38.588800904977376
229,6087,30.197947214076244,0.003369148823042158,35.1,27.621000000000002,12.333333333333334,36.04477611940299
230,6089,31.382415254237294,0.008943435375022988,31.0,23.393,13.0,49.255691768826615
231,6091,44.055077452667824,0.4455115753603215,22.199999999999996,34.0345,10.666666666666666,17.93018335684062
232,6093,30.886335658596632,0.04269425891337304,32.2,23.741,9.333333333333332,20.914975507347794
233,6095,30.08636482596179,0.0031163648721666704,27.9,60.335,9.666666666666666,19.471795197560674
234,6097,30.061692739784935,0.011540413608300626,25.4,43.448,9.0,59.69686662912827
235,6099,31.785195936139328,0.0010996632231794323,36.2,49.1235,9.333333333333332,15.303541315345699
236,6101,29.931732573016923,0.02032708300851127,35.6,33.9615,13.0,30.072271214156395
237,6103,31.795442927043013,0.045078922722102746,32.3,23.9425,17.333333333333336,45.79778249382823
238,6105,30.287809063255594,0.04495764725940558,29.2,37.210499999999996,10.666666666666666,15.840016173596606
239,6107,30.297755251475905,0.0016829063971157297,36.8,36.4745,8.333333333333334,28.202222547156023
240,6109,34.681132908597746,0.03801540805439979,31.200000000000003,34.607,9.0,19.45614378764876
241,6111,30.56936973510606,0.005188753020403235,25.9,30.634,8.666666666666668,34.6402081711265
242,6113,31.631465158822554,0.0029428899953995004,24.3,31.0745,8.666666666666668,38.296875
243,6115,32.05012727628745,0.009477634050569768,41.3,19.121,21.666666666666664,32.0746306673459
244,8001,32.44583505519807,0.0021500319566520633,41.1,25.728499999999997,8.666666666666668,45.693239871688256
245,8003,30.755667506297225,0.15856533971276182,29.699999999999996,42.775,10.0,27.565298507462686
246,8005,30.63944761332933,0.0031900117607525417,36.5,22.351999999999997,6.0,34.83361774744027
247,8007,31.66787003610108,0.05666728545202669,31.8,24.171,6.666666666666666,16.03125
248,8009,29.918397251715504,1.271029097244179,24.4,25.901,8.666666666666668,40.334768341511875
249,8011,28.95348837209303,0.07565685123634502,30.8,33.1095,10.0,8.333333333333332
250,8013,30.06705783738475,0.0033050217389962635,30.2,35.653,9.333333333333332,11.475877819012272
251,8014,32.39136024685009,0.011952741920359061,39.3,20.7425,15.666666666666666,41.99584199584201
252,8015,30.271456583136953,0.1750395877257632,24.4,23.345,7.999999999999999,41.41914484917473
253,8017,29.95656673721422,1.7409596724253218,36.3,26.584,9.666666666666666,39.55679352905524
254,8019,31.31900547829752,0.2574267581257678,35.4,25.566,13.666666666666664,31.249999999999993
255,8021,34.60872701045798,0.0897802899563336,37.6,30.105,8.666666666666668,13.33116036505867
256,8023,33.455425648520276,0.17043517199768438,33.5,29.75,12.333333333333334,15.20037227636045
257,8025,29.677078936260024,0.11086418064252959,31.5,25.09,15.666666666666666,22.790107400570562
258,8027,30.07832898172324,0.1588148953251571,33.1,26.288,12.333333333333334,30.593803786574867
259,8029,30.86132053918209,0.030175975940005637,31.4,27.6935,9.666666666666666,10.608512704321086
260,8031,29.69931140015302,0.002433437247827225,38.4,20.032,16.666666666666668,25.196600710299336
261,8033,29.57352096496267,0.39514797963966963,31.6,34.449999999999996,11.666666666666668,20.654474002418375
262,8035,30.2894438138479,0.0020257765949189214,36.9,36.060500000000005,9.666666666666666,20.92112252124646
263,8037,29.495798319327733,0.0672158973440046,35.1,26.1835,6.333333333333333,28.042815398297552
264,8039,30.425531914893618,0.17341198499290955,18.4,44.516999999999996,12.666666666666666,41.75688976377954
265,8041,31.633621893325888,0.0022270038550365407,38.8,21.2275,10.999999999999998,26.84962327333612
266,8043,29.66449207828518,0.00999461103867243,38.8,24.154,16.333333333333336,14.683430624158058
267,8045,31.227501397428732,0.011128923785250556,38.8,31.7055,14.666666666666668,55.648588485277756
268,8047,29.980115990057996,0.297703585845085,30.4,22.085499999999996,15.999999999999998,18.857324570701717
269,8049,29.566601591830608,0.31618086242752247,26.6,40.51650000000001,9.0,37.29726919878016
270,8051,30.728971962616825,0.11875615905469572,27.800000000000004,18.4345,15.333333333333332,10.133250697242019
271,8053,29.954871250331827,0.950420917669035,31.7,23.439,10.333333333333334,29.507471490365713
272,8055,31.315622521808095,0.1958403234615588,23.2,34.729,11.666666666666668,44.427123928293064
273,8057,30.144883791125867,0.4192414272600946,39.3,20.0045,8.666666666666668,41.44890795631825
274,8059,34.23776223776223,0.0007456264827360726,23.3,40.039,7.333333333333334,41.40625
275,8061,32.1651813731643,0.49486272792055314,36.2,32.425000000000004,12.333333333333334,55.669910179640716
276,8063,29.66723549488055,0.16336213410672729,44.3,23.9345,7.999999999999999,15.6201248049922
277,8065,32.27464443354585,0.3084471625134589,33.8,37.8145,10.0,48.90325441768439
278,8067,30.562363060942953,0.011986942174134969,32.5,26.6265,6.666666666666666,20.244605933473178
279,8069,31.275820170109352,0.005185258213983508,20.9,45.591499999999996,13.333333333333332,8.55491329479769
280,8071,30.244523738399973,0.19214186726516708,24.9,36.5185,14.000000000000002,28.32609401640009
281,8073,29.830272952853598,0.18407695426060722,27.800000000000004,38.152,12.666666666666666,11.89903846153846
282,8075,29.23784188369349,0.15732037915022112,26.6,44.3545,11.666666666666668,45.277511641897455
283,8077,29.15761658632906,0.008672773867294488,24.3,33.86,14.666666666666668,46.4007684468418
284,8079,29.668179847071805,0.7992477057449299,28.799999999999997,33.894999999999996,13.333333333333332,32.136739706547736
285,8081,29.25169818248577,0.102902845064955,25.9,44.791999999999994,12.0,40.38961578647416
286,8083,28.96116499212608,0.023776490405707278,31.5,32.591,15.0,42.288163945845
287,8085,30.072147283047066,0.05263236639552453,30.4,27.490000000000002,13.666666666666664,40.149652730023384
288,8087,30.12973636777785,0.019357606819837763,25.0,34.781,12.333333333333334,39.72420907840441
289,8089,29.813078489846077,0.033801384934222495,28.4,29.9105,12.333333333333334,34.38019310460885
290,8091,28.907048816902687,0.3300860549121022,15.9,41.26649999999999,18.666666666666664,35.55948082226834
291,8093,29.072817988077738,0.05923397694531993,28.1,25.512999999999998,10.999999999999998,49.181807570317666
292,8095,29.04563247263916,0.5421217638339938,28.4,26.402,11.333333333333332,28.93721062544142
293,8097,28.462156974632983,0.21539441276188812,36.1,25.8885,13.333333333333332,71.77139125639056
294,8099,29.033505154639172,0.06755051816916832,28.0,22.5375,10.999999999999998,46.362124349796986
295,8101,31.59636530778206,0.020898176775959888,34.1,28.805999999999997,11.666666666666668,12.768015476382395
296,8103,29.846210837696052,1.1898616565568045,29.5,28.599999999999998,11.333333333333332,19.463692538486267
