,FIPS,0,1,2
49,1099,-58.38418519012455,61.62817497968161,-14.805516878285877
50,1101,-68.53180599558706,52.289546424454514,18.613059031558404
51,1103,-58.639761731597375,31.67940360132377,12.359548019972465
52,1105,-56.742681682880686,50.8835005476656,-21.283807748471318
53,1107,-49.10502640286055,45.36227475305543,12.20602623867354
54,1109,-72.0252938775755,56.969685372095064,-8.16869353916997
55,1111,-75.12769321140442,41.68282683824434,-7.941947734682108
56,1113,-80.1172658679512,49.8835983634011,18.55540301693237
57,1115,-65.50161235272856,39.5623532678367,25.50951848049814
58,1117,-62.36810954630693,43.74159627121033,25.469342854184305
59,1119,-48.20307170837267,52.15974876931697,-21.2371514797873
60,1121,-67.7266044424211,41.80926913156926,5.451770438877567
61,1123,-71.36530984653119,46.3006558775553,-7.98756487026779
62,1125,-54.62406639530035,45.376952784694794,12.167694545000884
63,1127,-56.4966243638814,39.07810458140424,25.587835851806084
64,1129,-50.294337493174936,63.618233270245675,-21.44211898632071
65,1131,-57.39348510667972,56.54412964747814,-28.049668154848003
66,1133,-54.170732184632286,35.49935776256092,-7.674472088211328
67,2013,722.2184597250754,-63.564348054155964,0.09823692834870953
68,2016,774.2675576065085,-47.393410932234026,20.24598490154898
69,2020,601.1350330306198,-144.2889648950816,20.475159608493943
70,2050,722.8603804399766,-122.03325084780664,14.415610645049151
71,2060,667.6154613156494,-110.53547150840373,-6.23440688744987
72,2068,597.5967457097844,-172.4394237587862,-5.763239509181737
73,2070,686.7968279431531,-111.76587206481699,0.6145140397277032
74,2090,584.656100734894,-183.14347738247517,34.31643214523315
75,2100,457.5117098482223,-145.15868897073713,19.34643090717475
76,2105,454.1692326525439,-133.78127570459537,12.468898506264125
77,2110,445.9997152745759,-137.52693854415676,25.798493658542125
78,2122,612.3742142381125,-133.39804459361176,33.7236635450122
79,2130,413.67952645444996,-112.14108401963409,11.790980019739676
80,2150,622.7747261027496,-106.76829534751593,20.025247522308835
81,2164,662.6009521609226,-109.00458888095137,20.38626832317138
82,2170,598.2227038992712,-149.30465252871997,0.5367016728688752
83,2180,759.4278801164211,-155.33395043534165,-4.758375732074266
84,2185,664.6737905633103,-230.05992623757732,-4.24616777876941
85,2188,726.4466067285061,-184.5395817732977,28.805677629676982
86,2195,430.0836284055259,-124.75948365490426,-7.875294401304452
87,2198,422.6865361218322,-112.02922443086268,-8.142297270481198
88,2220,452.53999083022876,-124.33812127295616,-21.04029141492304
89,2230,455.48936598613744,-147.81873417084213,-0.6297698078247957
90,2240,554.5395524783432,-178.27760725057092,-6.001595831150144
91,2261,562.7523779739229,-150.9257408066607,-6.379728379972441
92,2270,746.3947832481709,-133.26887075633562,-5.2286776501632355
93,2275,421.46903755731887,-121.54947576331557,-1.3296362330198328
94,2282,499.1517951938719,-142.13411699951192,19.628836066101137
95,2290,634.1028080524919,-178.76702810936405,-5.307466914920617
96,4001,165.6313396804004,52.33929810817779,-6.208691523922776
97,4003,166.3254762669963,92.88674001466138,13.131345186586476
98,4005,186.87444896680782,56.44960425383543,20.567156289940293
99,4007,178.6747651691567,72.49118186779423,26.897490352350612
100,4009,165.76353040284127,79.73276357479841,-6.662416228017309
101,4011,160.326963193789,77.92420372540825,-6.677608942726607
102,4012,210.3898122599951,75.5397023809896,-6.241186033243645
103,4013,188.7148631197706,76.68526082640793,-6.328922084837109
104,4015,212.57997010333256,64.58558215425688,20.635576824153826
105,4017,172.55638726560937,60.22897511394707,-6.283531574593644
106,4019,176.377796814126,87.45702829286786,-26.68295318838097
107,4021,183.4619770780003,80.64558232346141,13.474817522301594
108,4023,174.7414605850208,95.94238778293035,19.811133242945495
109,4025,192.4414794954615,65.95371038861857,7.116593100088198
110,4027,212.85058840899032,88.5952143759864,-6.431616483046873
111,5001,-13.77666076949052,38.7805753551762,-7.409341016490908
112,5003,-11.434036400614694,51.49211004842244,-7.60002003783673
113,5005,-1.8900878810591353,20.888774021380698,-13.687755943041623
114,5007,16.504956718700882,23.207518656048187,-26.90925946182622
115,5009,5.050486119422884,22.638572976126415,-6.994246961806234
116,5011,-8.749329929303364,48.28649345791104,12.476475989461134
117,5013,-4.624574333494905,48.18151860390189,-14.159976565326085
118,5015,9.971323497721585,22.038597742451856,-20.28111435857144
119,5017,-16.709652862254796,49.306356809800505,-7.606123854509083
120,5019,2.311706814839846,44.07825899978863,-14.036946791334966
121,5021,-21.962454720856574,18.12678027343009,12.868652678906027
122,5023,-6.682269711427933,28.979628242232355,12.811159839429152
123,5025,-7.75236306455413,44.5853589761558,-7.457755188187304
124,5027,2.0901478933727193,53.08192124045056,19.151321174839126
125,5029,-0.5484253174763619,32.95198360035143,19.461708486522927
126,5031,-19.45754123504154,23.18510999078362,-27.197650336143028
127,5033,15.545063166639851,32.26193263781979,12.934127412144065
128,5035,-25.118082092466608,29.613051723872154,5.988259534283486
129,5037,-19.328922222674688,29.319025176962604,-13.965260534546921
130,5039,-3.8697734285358045,45.3628600916051,-20.77515190460803
131,5041,-15.042460418433473,44.86096817532328,-14.187338646185935
132,5043,-11.53545360733272,46.60183729594733,-27.5233546129558
133,5045,-3.397735159779343,33.06858724416178,-13.897449945112267
134,5047,11.472211207133608,32.31529640198481,19.567074635866966
135,5049,-8.008674526600936,19.68948909136151,-7.049834711970798
136,5051,2.5664390280372333,39.728467427322364,-27.295996630081447
137,5053,-4.649542949754682,41.39593197575781,12.622543485679346
138,5055,-20.677961046743864,20.84461842925572,-13.835463994607302
139,5057,6.590766977736382,48.908145576641985,-0.7473889551860972
140,5059,0.44670817494079457,41.08407613035839,-20.66969052261315
141,5061,9.667575109533756,46.83236441216886,19.313685541093214
142,5063,-10.392777981371454,25.56591928507681,-13.83216717223356
143,5065,-6.947411762150978,22.43066828947017,-7.086522314723623
144,5067,-14.41360314425248,26.8824903262855,19.451906806884605
145,5069,-8.276312912772449,41.29486231928626,-7.405514993778712
146,5071,7.822739703686104,30.68313985015066,-27.108088531671587
147,5073,5.201606780760851,53.22394021682335,19.172933908342184
148,5075,-15.360997057970582,21.744062720114687,-7.141588379951932
149,5077,-19.99178947435905,33.94724707299993,-14.046955068305936
150,5079,-11.400107987266955,43.107233984184546,-27.464971911968146
151,5081,12.364591492302472,49.482572958071906,-14.046852012716764
152,5083,10.320150550187703,33.655720464445565,-20.469776880887363
153,5085,-8.24501852342636,34.98543170079694,19.3691032421763
154,5087,11.150799906269524,25.82270536796477,6.336096418493963
155,5089,0.9154423757904009,21.532643089700947,-27.012390389229527
156,5091,9.827661143889552,52.26677648063018,-7.443968808483683
157,5093,-26.50394519529525,23.04795149076524,26.08803823748298
158,5095,-15.558466256532661,34.53337474633959,-20.689286771658615
159,5097,7.779469433297606,40.70531420824789,-7.27103916594579
160,5099,3.8882818513846527,48.53262860663344,12.572207204608857
161,5101,5.359076868150269,25.539236240473468,-7.040556073161734
162,5103,-1.3014483331550684,48.93743552068759,-7.477799666951812
163,5105,-0.1591064055838036,35.29987164153592,26.09336959450375
164,5107,-21.0102340805479,36.38246033345931,-14.094695897183252
165,5109,7.074960269578181,44.521445636429185,25.998786668701438
166,5111,-21.254625860004865,26.107480557709994,19.41084180264563
167,5113,14.079873192934103,41.56275486165859,-7.23497340379361
168,5115,3.6348812906115047,32.23026083799003,-0.4948538684065506
169,5117,-12.556876410749128,34.72216949928264,12.669576347418651
170,5119,-4.791025475242944,36.21583973574112,-13.951216411023994
171,5121,-16.008448038322246,19.752994922035995,19.556661662167468
172,5123,-19.921933426681438,32.102532520116284,12.655151383973312
173,5125,-2.8782179678710182,38.66102850160638,6.017220992655465
174,5127,13.0642950107215,37.39675670209623,-13.84236527227478
175,5129,-0.054128648203705665,25.98626704725719,26.247450364622498
176,5131,15.987813934349523,34.128829381406646,12.909448615601399
177,5133,13.558430691262819,47.187165404948004,26.006371750210135
178,5135,-10.60465126726577,21.089773981364385,-20.428502780059233
179,5137,-5.15875285939911,25.579425943777014,6.211025008385075
180,5139,-3.945516219328173,52.74383354817055,19.109758129264325
181,5141,-2.6414824904949374,28.618306700606823,-7.154196635372942
182,5143,15.481986848998483,25.751733338203387,-13.624934036345094
183,5145,-9.782243298357788,31.348880503424148,19.416980584203685
184,5147,-14.846455257193474,30.62116863394278,12.718904292970384
185,5149,5.22129194729168,34.478508320913164,6.146977881262878
186,6001,293.92985302658894,49.6185069719439,28.2361771158567
187,6003,273.06873999905747,36.33241798592093,28.235541088918918
188,6005,282.1055402137623,40.28230176333971,-11.76261809939488
189,6007,292.8028375124788,29.6273545618196,28.508623443207746
190,6009,280.06099912597233,43.024534797032445,28.182154496276002
191,6011,295.8263011463824,35.23428225165002,28.434283316476225
192,6013,293.5598959864155,47.23912340808516,28.255947668273542
193,6015,320.08744478941964,12.060346681037636,29.00774272697065
194,6017,281.9730514487135,37.40901019497841,28.293821497162785
195,6019,269.5485161176321,55.807674429394204,21.24594482920877
196,6021,297.4999432251177,30.23144281497644,21.862474454721696
197,6023,317.8835473124239,22.23104594324839,28.82683157628021
198,6025,222.17242461431658,88.45554941140284,20.313913885204013
199,6027,255.23461991032482,49.633592724565375,27.880468894310404
200,6029,259.4003545243299,68.1619745562787,20.96078363775672
201,6031,268.5184819309875,60.55292325068106,14.470267981121141
202,6033,302.3649978258466,37.1852332467936,-18.218293624416397
203,6035,282.90946938640565,20.33227370031363,-4.758895853685105
204,6037,250.70678140311693,80.19559729672734,20.92719069238074
205,6039,272.3370029040736,53.128486590084606,21.29044106418146
206,6041,298.80745622282944,47.34781556005412,21.59997493428654
207,6043,272.59897011430655,48.002691172780786,14.705254806157962
208,6045,309.15405528813625,35.46353863384844,8.535793406133754
209,6047,279.09704823788206,50.98037334799435,-18.62355702097011
210,6049,284.99205398634626,9.6837070886299,22.102599980952753
211,6051,263.1933406654111,44.324777488096906,8.02445092800439
212,6053,287.96546659234343,59.69810932057546,21.31355393029581
213,6055,297.00403666971306,43.75322802217408,28.307296669043748
214,6057,284.44545034788234,32.74844341699887,15.052374682354518
215,6059,246.4019423338596,82.99177468615132,27.3610709317529
216,6061,286.76325415834975,36.395392799773255,-11.652028413813824
217,6063,284.5146139725972,25.272979758392488,28.509382820147408
218,6065,238.94650071034272,80.56949291011,-12.707499740119175
219,6067,288.4401860218955,39.182929411123645,-24.984176951544846
220,6069,286.1528244805022,56.51528861703526,-11.997164691410855
221,6071,242.12371279354872,77.65806549152403,20.70262098896703
222,6073,237.80486948869017,90.37994406468471,27.151747868640633
223,6075,297.5853537254839,48.79340602409662,-11.625048286143436
224,6077,286.73362686538167,45.374620434850925,-25.12524768397546
225,6079,276.44682108318784,71.00134549044448,27.70007945648613
226,6081,296.5373777626785,50.472192957888,-25.12224893802842
227,6083,270.1888430394868,76.27810253756596,-25.77287914372857
228,6085,291.87501984661947,52.45141028392792,-18.498617801996293
229,6087,291.6765241391783,55.74782581372227,-18.59947861459414
230,6089,300.2093228380055,20.886508709039976,-4.627928924355792
231,6091,279.91793547003243,28.37245945314949,28.420856381413167
232,6093,303.64443608431395,10.961253692731317,-24.44264709319953
233,6095,294.3732705437094,44.32509455088579,28.286589398367102
234,6097,301.28314987394185,43.03295190641609,1.692300403684073
235,6099,282.4838411737968,48.86743769757123,28.119234273197122
236,6101,291.4796896962468,34.71035735361182,21.743499125203257
237,6103,298.64740421559617,25.596308314052045,8.614152616747731
238,6105,307.94535307981647,21.078872829467638,2.0931587684821755
239,6107,263.50170522102746,59.99093664902961,27.7838494792013
240,6109,277.0871479691101,43.83886258136775,-11.859968313658294
241,6111,258.9542393180346,78.93611685056051,-12.55906783649407
242,6113,291.8574812860471,39.36181636045251,-25.000303549712786
243,6115,290.33241558354393,34.045216086282046,-4.925998245634847
244,8001,127.3697749944917,3.1910716366554297,-25.6969564662087
245,8003,133.00379730253783,29.072701569037118,27.24855314344211
246,8005,126.24304472568673,5.3209151370812116,-25.735151162213096
247,8007,144.93806665335356,32.512350444056224,-12.71947923015098
248,8009,99.93775546384028,24.962290180141952,-6.282924427585093
249,8011,107.11530225133968,19.103283913088692,7.205127501057732
250,8013,129.80515986667842,2.4470767017552855,21.004020076070226
251,8014,128.611584117642,2.9598208690674657,-12.34807680495737
252,8015,137.07813236020016,16.777301656619798,-19.190172286444753
253,8017,101.33283307673899,10.415341514178834,-12.70048476206187
254,8019,132.79119056400714,6.290604091098018,14.286297510113231
255,8021,134.12981281129674,31.19606426845582,-26.118669239453894
256,8023,128.79294619937585,29.805143240678753,-12.802834426602704
257,8025,114.25740869281678,18.707742849819933,-6.067523157796835
258,8027,129.16623712713624,21.60213846038325,7.337879652753038
259,8029,155.24199018438188,18.35120211107903,-5.73683740508247
260,8031,127.25104057930506,5.052121814650342,-5.693431614171031
261,8033,162.30291230031517,29.680596994547322,-25.87134976788098
262,8035,125.93061069037495,7.8529901672254345,27.551673887792358
263,8037,144.71258045270307,8.42063629568878,-25.65867600709186
264,8039,122.5353530230332,7.701539544336557,-12.487591205656537
265,8041,124.19067710697746,13.080947914773425,-12.545451551479168
266,8043,127.78998191078814,18.576958850115993,14.045993903606833
267,8045,152.71935531673836,10.481437653686527,-25.628723289877357
268,8047,132.7138462349239,4.355982405328062,-12.35312019479446
269,8049,137.88904044626838,3.1349674785137482,-12.291331161636437
270,8051,145.64186824448845,18.058858831868342,-25.81034130940974
271,8053,148.19751687179073,25.09741672265814,-25.90739235106375
272,8055,123.78026890585261,25.482362704417827,-26.106329034553696
273,8057,142.02186746912795,-3.001825398277231,-25.493419153681543
274,8059,128.93526452321422,5.433693205715801,0.9532126114744974
275,8061,102.79071172335397,14.70338452511606,20.578637390676956
276,8063,101.91081796159362,5.284340798415734,-25.94640322844672
277,8065,139.79124106514857,12.11583643378165,20.913298099885036
278,8067,152.1135656267576,33.27478516847842,-12.674005702227245
279,8069,129.58704863263543,-2.03942425119223,21.075056407173328
280,8071,119.00067387315686,29.979262010090842,27.124652833089602
281,8073,113.11963701395877,8.836196621837855,7.422050371573605
282,8075,110.79742083484125,-5.945753673337554,27.650060243191202
283,8077,161.71469026734033,16.764016553888794,21.014946019891617
284,8079,143.97735453575874,27.322751850909704,20.695991446192608
285,8081,154.5677043312707,1.503791166586935,27.87444340859081
286,8083,159.43359255543396,33.83066081786076,20.712244339315987
287,8085,154.8751928482886,21.87580901918336,14.205858997863663
288,8087,116.1391122769039,-1.3174994167204506,27.6160585307198
289,8089,111.83647516873037,20.494238363103378,20.555076625934497
290,8091,152.42862276422423,25.19143821654375,27.465500675618816
291,8093,133.1035555252913,10.502487101666826,20.88797754184538
292,8095,102.81635198236623,-6.672332939189735,27.59794402808281
293,8097,145.76333262224765,12.978449898596772,14.279160621772675
294,8099,101.13695833382698,17.907167816869354,-6.157491119156115
295,8101,121.95207696218523,19.50713270369703,20.655612682132915
296,8103,160.39462582395203,7.017765560228437,27.828859657039782
297,8105,137.03417459596534,27.708027269790875,-6.0354243388649955
298,8107,147.39286848504227,0.8824600280778407,14.49189399600935
299,8109,135.1248908090656,24.771814285894415,14.001584601622659
300,8111,151.24369488627704,28.408549050374795,27.402960979426343
301,8113,154.36665507011298,27.02061577301328,20.783470045973175
302,8115,102.88862746835214,-10.656428555593843,7.661047148790065
303,8117,137.9506172895389,8.081280741632098,-5.704555641383245
304,8119,128.01863391471673,13.032458564514158,-5.864752947241369
305,8121,109.7259030891101,-0.5757275477738829,27.553029675282108
306,8123,126.26478400180005,-0.7291215209255988,21.026401363562844
307,8125,103.11366608359396,-1.3963724033084162,20.84670864055578
308,9001,-183.43037290722913,-53.93791118046748,-7.190757628556723
309,9003,-189.27181684075038,-59.889899420066214,19.52840413684358
310,9005,-184.65863572691353,-58.89219422307701,19.52378142080801
311,9007,-190.89882057920462,-57.72861171312238,-7.2140384067768215
312,9009,-187.5128650213862,-56.064789931886885,12.812599639004238
313,9011,-195.63798967396676,-58.0436277902804,-7.243941652073218
314,9013,-192.36166315469285,-61.61312671524975,-7.1625689549981715
315,9015,-196.2529696508447,-61.54006516845063,6.138860606330317
316,10001,-164.88430913775917,-29.673210394027205,25.86696686405073
317,10003,-163.24719414780247,-35.35143772230724,12.654749906417337
318,10005,-167.62779436905265,-25.40780086739435,25.775724856496876
319,11001,-150.5570307284624,-26.129517222269904,-7.328783801624358
320,12001,-110.42144171895951,73.30630812641455,11.269163467293707
321,12003,-111.38420416136037,66.53174869533292,-8.637357402823858
322,12005,-77.30619618059151,72.64929898467257,18.207024389999205
323,12007,-112.26323395015353,69.4383706379084,-28.694820454349045
324,12009,-129.3268241105639,85.34183571447102,24.266423616382188
325,12011,-136.81067718527908,105.35702719852101,17.248302098697
326,12013,-82.27359506526945,69.35880566992397,18.216265214282405
327,12015,-116.70394500130051,99.44175652319234,-9.216081902638498
328,12017,-110.62205454035603,80.79292409580857,-22.19704670109524
329,12019,-115.49386102517231,68.01002970137897,-8.687881344565623
330,12021,-122.13224042362694,106.76636066873664,17.29539690718832
331,12023,-107.11846828600763,69.2444727920859,18.02362903850416
332,12027,-119.11833834001601,97.2002565141245,17.467531121432224
333,12029,-103.94138114643755,74.77851357667704,24.623602173397675
334,12031,-117.04876266010822,65.8444724864588,4.694011504890457
335,12033,-60.98431954092097,72.26644655634206,25.0147708824297
336,12035,-122.12686448352343,73.08645594699004,11.175771860900621
337,12037,-86.07932781812917,75.41493956597864,4.751329784219253
338,12039,-87.49167437745692,67.37242408114486,24.876592230894975
339,12041,-106.29929392448017,73.73339072001511,24.622152835060508
340,12043,-126.30117443728953,99.26231161773421,24.043786708438
341,12045,-81.6316483485001,74.35901836414496,24.806811137282207
342,12047,-103.31183415735237,66.10923942184463,24.771114916492234
343,12049,-119.09723470380014,93.57859352732028,17.52702798300128
344,12051,-126.24026163038083,100.84418209897476,4.016152727651017
345,12053,-111.06377347290511,85.1735667851066,24.402612179087658
346,12055,-122.91214252216282,93.92582303421624,17.493515165043334
347,12057,-112.70230951775787,90.16281036718988,17.67436710657056
348,12059,-75.434350253648,66.44416783981364,18.31849958213219
349,12061,-132.59046099726018,90.53745914907846,24.142741633510163
350,12063,-80.81856261878595,66.04332681676073,11.615903265252845
351,12065,-94.24227922858917,66.78200491869738,-8.50646202404158
352,12067,-101.85461166295822,70.13329441484522,-8.622025186407425
353,12069,-117.8520040598131,81.29590034777914,-8.922086214302634
354,12071,-120.04127180172814,103.27398620209006,17.381945112491906
355,12073,-90.70520232365541,68.13468637426685,18.179281209310787
356,12075,-108.05331463224526,76.52815666045632,11.227932353581794
357,12077,-84.30017384478248,69.24233588302403,-8.468539447532166
358,12079,-98.7457339562953,66.34407341181769,-15.202322424521634
359,12081,-111.72793095918396,94.52105571567503,-29.09261319262795
360,12083,-113.55518264543777,77.70346552801351,-15.496839717262368
361,12085,-135.16648692019695,95.26518178062906,10.709482115616062
362,12086,-136.49679779545707,108.80303102746511,3.8773119426634417
363,12087,-128.1741157715899,119.94929702124115,-22.98178510784458
364,12089,-116.52999819716031,63.16256204548604,24.717422436694303
365,12091,-67.90898983661218,70.7055090132449,24.981139477842344
366,12093,-129.05529773614415,94.3716966672595,-15.902443193872793
367,12095,-121.78120163107877,82.7897230037373,-8.947625894734465
368,12097,-122.31492869895695,85.75126914278525,10.971453724726903
369,12099,-136.72072702053723,100.02318954344665,-9.350287634555016
370,12101,-111.11102182583274,87.3893897199451,11.04013515749491
371,12103,-109.53790199392031,91.25410717498131,11.02109583771525
372,12105,-118.57423468385942,88.77887749652288,17.627780902072395
373,12107,-117.04543662364993,72.8223768555148,4.551239938411825
374,12109,-119.59627981078765,68.98163535700475,17.934897483490577
375,12111,-133.9243981058242,93.71879761949045,24.085080176023244
376,12113,-62.878700292551954,70.52871367291559,-21.650712419415502
377,12115,-113.44730179509315,97.57776920042099,4.184547109949053
378,12117,-122.2307135901195,80.93656881539877,-15.607558559937116
379,12119,-115.18239606099546,81.35030144637273,24.429978490597286
380,12121,-103.75682670298336,68.82548142085908,18.056270978518665
381,12123,-97.71172255507034,70.72488323307773,-8.598338238743265
382,12125,-110.28668854380153,69.96015202763793,17.985137823834208
383,12127,-123.80812579368029,77.5084080599349,17.76944252236378
384,12129,-90.28007589409427,70.55929839716188,-8.53666007645778
385,12131,-71.57798199498085,69.77260053116807,24.96330191822098
386,12133,-76.97575183430575,68.09755595181169,11.611645758139035
387,13001,-107.63046337963766,51.71135841095213,-28.366986001134748
388,13003,-103.26669752530545,57.878034417614806,24.906710830853076
389,13005,-106.84280152864758,54.46358043018702,-8.403362915819018
390,13007,-87.91735880631607,60.14805985293856,24.990424003410705
391,13009,-96.91810331359287,40.22409013806914,-14.75630755523218
392,13011,-92.61209009382448,28.163147203313574,-7.857534234710428
393,13013,-91.13977619582924,32.45630829455732,18.75810244620187
394,13015,-79.71890501462879,31.430786596901253,-7.806233584506373
395,13017,-99.10530111470408,54.323568211169665,24.998641450912118
396,13019,-99.6469668226639,58.95084993907321,11.582825940808965
397,13021,-92.95575103722338,43.45357102412695,-8.104431784133077
398,13023,-97.2820147627891,47.66114585821359,18.454878937850246
399,13025,-112.48091312750681,57.589536445131095,24.839055041902387
400,13027,-97.19657777659818,62.9500529875961,-8.466697441100237
401,13029,-117.29365592703802,49.20422674077323,24.93965672568231
402,13031,-112.59018688154194,44.859264909755844,-8.288550413575015
403,13033,-109.29415686698985,38.41593242378207,-8.158174023754755
404,13035,-89.6608407739949,39.58769496910253,11.981144720507631
405,13037,-85.32801644831642,58.296596268180544,25.04152063035782
406,13039,-116.097226027581,60.55525211302228,-8.575271828479734
407,13043,-109.80399615135778,45.78595430769981,11.718988047745581
408,13045,-78.61659869840904,37.97587899385154,18.765634646432932
409,13047,-75.3093854023401,24.79001124767526,-7.6616734662097485
410,13049,-112.25095954801421,61.32772238014354,-15.22668052658615
411,13051,-119.42442001489708,47.74461212210124,-8.381005967398293
412,13053,-81.53008009153092,49.765247035806546,-21.461249669880754
413,13055,-74.47994066026419,29.86031666161794,25.59625622486557
414,13057,-83.22514827209486,31.67752962170416,12.170332589742392
415,13059,-94.68718840526228,32.499223147300434,25.402461684009047
416,13061,-81.3957144908331,56.96096338883181,-21.57907068799453
417,13063,-85.53134623840376,37.80127278954565,25.397877200263473
418,13065,-104.86237238773616,60.089008069555994,-8.480437476781997
419,13067,-82.62770216639714,33.33968004069144,-27.834317862496196
420,13069,-103.33553705681805,55.627064282533404,11.609263468140723
421,13071,-94.56418645640787,60.13523161989322,4.936862644833715
422,13073,-107.0608481232287,34.54831214813657,-8.071089778977395
423,13075,-97.91031808809824,59.741123033663655,-8.4192626138744
424,13077,-82.06239348797419,40.05963774355795,25.372791339029618
425,13079,-90.68307471866333,45.03343732954469,-8.120405079268629
426,13081,-93.45225172977189,52.66465098445949,11.735616562247815
427,13083,-72.10854882366104,25.582598303584483,-14.320595681802283
428,13085,-86.88970716075015,29.053473220136944,25.51155898764432
429,13087,-87.14164859282117,64.37564547713626,18.26030059143132
430,13089,-86.0714955214302,34.75014422217511,-7.877488760239962
431,13091,-99.14849807588193,49.418040309759085,25.079043399784524
432,13093,-93.18613554150754,50.71921211147855,25.10448743075351
433,13095,-90.11823084061285,56.91822250286831,11.695185346368417
434,13097,-81.28162662868652,35.9728276856929,-14.556705803915197
435,13099,-82.98583387963126,60.25242255531081,5.025097387656775
436,13101,-102.41999166605714,64.14437126583803,24.81006920280482
437,13103,-117.29743474213116,45.3473816716963,-15.001875715858455
438,13105,-99.1358486182886,29.508741082770612,-7.93133075289912
439,13107,-106.95293553336896,43.95947510801333,-8.230952663663102
440,13109,-111.45007333263665,47.40852850219481,-14.991205554876192
441,13111,-84.0114652083369,24.177565352300345,12.27904031883338
442,13113,-84.21326170093758,39.26057423427439,25.3702442155255
443,13115,-76.30494675089798,31.78780198812153,12.21744037296795
444,13117,-86.57387188887172,30.711630582430665,-1.1739906555684143
445,13119,-95.90744445650928,27.784870330029054,12.125718553839256
446,13121,-84.7180694902464,34.83279744016734,12.134663018968192
447,13123,-82.6925196437558,26.74490055913489,18.91502376795892
448,13125,-103.2114822739667,38.276961805947714,11.89427216181477
449,13127,-117.18278527375597,56.82962329721777,11.481889976876344
450,13129,-78.5237092223192,28.672778792487527,-7.753023530780577
451,13131,-90.67509903855617,63.93171457765692,18.23962616323478
452,13133,-97.26418980213782,35.948617139177415,11.980204313802053
453,13135,-87.72215774458006,32.88406523959587,-7.861813630425894
454,13137,-92.12441807852952,26.42364601424125,12.179100076305536
455,13139,-89.5838915826879,29.82795254246118,18.81674720274749
456,13141,-99.40547966757933,38.84926222890308,25.250489914142367
457,13143,-76.71047420236371,36.13151879858576,-21.19785711860631
458,13145,-81.17880880507792,46.4574157541371,-8.067932890394657
459,13147,-98.12765718366315,27.6917406553686,12.109965901586303
460,13149,-78.00508095753155,40.401417883693405,-27.946901278565516
461,13151,-87.48309983434538,38.314049484317515,25.363228644241932
