,FIPS,0,1,2,3,4
0,1001,21.016385195903815,-9.986666785601752,-3.200833078698039,-1.0042852179931738,-0.10278013154193227
1,1003,11.734567975111812,23.457605858135725,-2.837316508426256,8.960431887534781,-0.3430331268000755
2,1005,-8.011032965653682,6.627438917234428,-3.4000768647247788,-4.667820240637799,-0.32078871001509845
3,1007,27.325654774858034,-9.592489202074375,-3.1742890832796027,-5.206350564911367,-0.2916286516680564
4,1009,27.586493163953218,-9.32593490600711,-3.515135901534971,-1.909290472122964,-0.13256624492057903
5,1011,-7.7842681466284755,6.8676504113349335,-3.2860993069500366,-1.9904381633015498,-0.3399634730826139
6,1013,-5.81665973444497,-13.216004387446008,-2.2439600390416734,-3.876721055392681,-0.16683735003866787
7,1015,11.429318176809938,15.777156324426828,-1.5287644828085103,-3.694981287825933,-0.29738828652097726
8,1017,-5.4372661830600695,-12.813692121041482,-2.0409878804440824,0.5841390618731199,-0.08579888005772053
9,1019,-4.844095936309816,-12.18517586753611,-1.734820976781403,7.574119008297015,-0.08152165483652746
10,1021,27.602767690365695,-9.30891456557732,-3.5117960812790305,-1.710401267963593,-0.18642952579084893
11,1023,-27.603838815680135,4.769499475749485,-2.3997874747790044,-0.5643322955641917,-0.2763813700401405
12,1025,-14.462215460854354,6.103158471351055,-2.537308212972501,-2.5993863257452445,-0.3484789306709243
13,1027,-27.570112304049285,4.805284929582776,-2.3814203389755533,-0.16783241569902685,-0.25826987598556866
14,1029,-18.26246500023603,-13.80171855082123,-1.2550086205170832,6.112850255167394,-0.08765456587976882
15,1031,7.8170723902201695,-11.371095335632411,-2.605832684560395,0.11206594559531853,-0.09386689459164255
16,1033,14.648332387923721,-10.4333315648626,-2.78149478014961,2.2802040799581875,-0.06936879726229175
17,1035,-12.332287988983866,-13.81913853366913,-1.9037184787783739,-2.326996377252963,-0.1643877027416817
18,1037,-20.873880364080918,5.599693319520973,-2.63107503809773,0.4144370136388133,-0.2884132667400698
19,1039,-5.365784307091023,-12.73819717197622,-2.0057379034320553,1.427091678588423,-0.12437876318812884
20,1041,-20.831679311808692,5.644446076065415,-2.6081248776205084,0.9100481448318487,-0.27559871948538944
21,1043,8.142219823920387,-11.026317702177765,-2.4280382102223763,3.928136175777446,-0.0016736918232296563
22,1045,5.201712079471958,8.026437944617362,-3.9805427599677965,-5.636326317380101,-0.2439458570452429
23,1047,4.6342747275379494,7.434976522770167,-3.794519852393569,-12.55266250847388,-0.39801245607229435
24,1049,-7.664288309897705,6.9952710488675285,-3.206132449478025,-0.6044479770725809,-0.17492540817837846
25,1051,21.19411200503703,-9.798055334711437,-3.1002583061144646,1.0768062718027207,-0.01697514058169723
26,1053,-5.622496977098102,-13.010199943968614,-2.1388254509699727,-1.596872148005998,-0.12797794047783007
27,1055,14.468205395373282,-10.548602243540646,0.5596526416958466,-1.5255384451403677,-0.11423912105778722
28,1057,-5.3411406395506,-12.712081485224678,-1.9970820375179485,1.7250169592041946,-0.14465459301928124
29,1059,-8.036006204143487,6.601144134828991,-3.4100958860395303,-4.965593255296885,-0.28230916942578943
30,1061,14.377885521869809,-10.720308792570043,-2.93169580572641,-0.8913098105599843,-0.1773253520541512
31,1063,-19.016122219527155,-14.600471863780596,-1.6494710724288735,-2.7603248707990375,-0.14865275512930332
32,1065,14.221685051459977,-10.886022991632549,-3.017267348618463,-2.7249843997143786,-0.23102179049825808
33,1067,14.65530492024466,-10.426461736067019,-2.7906676220714175,2.3808514812903794,-0.1981779922754243
34,1069,14.50295528008585,-10.586691377758203,-2.8398944039848932,0.5431563477892125,0.10040028194937661
35,1071,-7.694557326335976,6.962847571559257,-3.2295394174504874,-0.9505732748229847,-0.26496527112168455
36,1073,27.539112550821642,-9.364420322368295,-2.908996827943294,-2.9432426424571863,0.9557312872128345
37,1075,-20.831664336910467,5.644478653651586,-2.607930604595243,0.9100254659487758,-0.27296169373154155
38,1077,14.418185098413348,-10.676912060988187,-2.8901208172636443,-0.4475632827297632,0.021496704187935308
39,1079,12.057252880255428,8.98931850136812,-4.153521581262221,-3.1695748157226316,-0.33868293239112135
40,1081,11.7890780103316,16.096077632732346,-4.258975035415542,1.9655925266699392,0.014597982125860215
41,1083,18.840869575585593,17.26678163280169,-4.341846355437519,6.763614863737909,-0.16680172121829534
42,1085,18.260291393811208,9.260871989155836,-4.666124183823036,-8.386524983988659,-0.452039260124486
43,1087,-9.08362248308964,12.88048691236243,-3.9639136507141144,-8.946756243193457,-0.3828227580085932
44,1089,18.62175725566129,17.14055888823609,0.49166913312534527,1.6824150370403044,0.05265033812901624
45,1091,-12.542502189303535,-14.041864042928307,-2.0112963423625265,-4.805825844531061,-0.16101145963153388
46,1093,-14.084272316136618,6.4932581389631014,-2.825567374314487,2.0865333350974997,-0.2517350996365442
47,1095,5.662245871386969,8.515108320271695,-3.725333106789663,-0.23477613250759372,-0.06483453652073556
48,1097,21.14985194594784,-9.668240594041732,5.24077015177435,-3.6450715353448775,-0.15433739760795237
