,FIPS,0,1,2,3
0,1001,-65.9330585799837,51.9090714892009,18.75177595231521,-8.846845338973813
1,1003,-56.010172377244736,72.136259195101,9.634438011468033,-2.170921385335571
2,1005,-78.53909164945867,55.840635114306664,-9.864704394234936,4.254822059155756
3,1007,-59.02571769570653,47.93116613628512,23.342444864917457,-11.223328050441737
4,1009,-62.934975399770806,37.93136601510254,22.896908671235096,-15.096697536251092
5,1011,-74.48650165506433,53.68776802886858,-7.515674192182684,12.9353495266844
6,1013,-65.39602377079137,59.17430100698973,-8.185553795005672,-1.7745252077138567
7,1015,-71.00376665438105,38.57106059609523,8.500206208866704,-3.4709828656750683
8,1017,-77.39396875345864,45.60163584750161,-7.159257909593816,-0.0033185520583814223
9,1019,-71.92923714794456,33.86627727446115,-8.869923518663597,-10.495309303920003
10,1021,-63.60136941868279,48.91352319212336,23.221206679041686,-13.166578441263189
11,1023,-48.985925965826276,58.52405910842986,-28.929266905722013,2.933223287705581
12,1025,-53.89636158619666,60.799264077424944,-15.753211878993955,3.9295249205236833
13,1027,-71.24889726560187,42.64368906900274,-30.859360117424625,-4.351135167135937
14,1029,-73.93349849338601,39.027434165042045,-21.964379219487576,-11.104911654096593
15,1031,-73.23467439213708,62.07152370390963,4.887726614887071,-8.629845394545798
16,1033,-51.089160723866826,31.75167185894853,12.159279470985236,-7.344652789732321
17,1035,-62.485798554718464,63.06135458355042,-14.542604711499578,0.05906011462969554
18,1037,-68.41350633461566,45.68515178059898,-22.48924432094741,0.9472161094604632
19,1039,-68.27244487356073,63.63642084873972,-10.062701524889784,-10.091660447001912
20,1041,-68.81775185190537,58.72924812728747,-23.690786935554552,-2.509194402767593
21,1043,-60.13641572039765,35.97321975916653,3.788856837221764,-12.921819901744344
22,1045,-75.84048256410554,61.01871926777189,1.8845616482836185,-4.000643015694225
23,1047,-61.01252325981966,53.19702991379317,3.8918733066240643,8.399656997710965
24,1049,-69.79184063594664,31.459496064641748,-11.749109881467314,-7.961234507504917
25,1051,-68.51959363184962,50.9758757696842,18.911828868299786,-9.394389069427653
26,1053,-59.989917492045805,66.53661857935661,-8.761446302946652,-4.418486682052737
27,1055,-68.45355511063386,36.244723503169084,10.829134993885294,-8.931584418359984
28,1057,-51.411445959278545,41.43239869037303,-9.367716226115563,-9.433788185837434
29,1059,-50.25798638788911,34.265254516013194,-11.616945711720277,-6.790181567374169
30,1061,-74.8035981368443,64.7733277508694,8.84825574348878,-11.903397410040812
31,1063,-51.33017930615087,49.499217312655254,-18.323277869650486,12.621929111446063
32,1065,-54.52343463480911,50.44560647953724,12.7611764111551,2.531445435635451
33,1067,-79.37476707712497,59.64478293691217,11.581912893165306,-5.643476251441334
34,1069,-78.51429112437967,62.49934411118179,11.28518842818619,-6.0858184566673375
35,1071,-68.25417042004554,29.023084563863613,-11.233555340298713,-7.150506718194599
36,1073,-61.522153753517436,42.13497508807536,27.39415125208678,0.5691503306500756
37,1075,-48.00028180461224,41.434525086802445,-24.35054045145477,-6.991820810683531
38,1077,-51.51723699411827,29.854349875431865,11.8462776234105,-7.449995590371748
39,1079,-55.451135587684384,32.75714761629,9.005766378394924,-5.780871947047326
40,1081,-77.15690185321927,48.52622728787017,10.379820161154655,1.9331353756845306
41,1083,-58.32322490656458,29.268342661441366,17.946363844370918,-4.106393747500652
42,1085,-65.53653371473993,55.022440188084886,17.763786680481537,9.79485113137397
43,1087,-73.95247608942974,50.346070695365704,-7.906672910963307,16.456537332195918
44,1089,-61.63693073715825,28.9517108781311,19.275325168227273,2.4959858722029904
45,1091,-53.21449548391143,54.8945140321074,-13.949316588807891,1.2213122182410434
46,1093,-49.91138478347242,37.927583903361366,-18.545994070789856,-9.162298659809787
47,1095,-65.39504895785821,33.84400423890276,1.836720209849514,-9.138333409112038
48,1097,-51.95273935058427,71.80586269287043,18.791598701837657,-2.028739692531061
49,1099,-58.65447912046357,62.08039045167298,-16.03599542197769,3.604500115792832
50,1101,-68.84717633363428,52.23984895295157,18.714732756091678,9.291038824136411
51,1103,-58.7930245803903,32.35365396991353,9.838874456574677,-5.808642742475945
52,1105,-57.21587775690347,51.62895393022509,-19.680879830950317,8.612922225742928
53,1107,-49.330744824941746,46.070102805809555,11.17680010722694,-3.296018870155641
54,1109,-72.2916427699526,57.45227750694933,-10.556784901767912,2.9776714360748784
55,1111,-75.32165172056371,42.830064564236196,-8.930167667084634,-8.55102159596673
56,1113,-80.40681144445684,50.13566579470982,17.565890952577377,3.552776544548898
57,1115,-65.58676102779066,40.55775964387224,24.388170615123475,-13.074849217045074
58,1117,-62.26309174821927,43.74205789068408,27.47235072311416,-7.5743240058120005
59,1119,-48.689305847314664,52.419306265331514,-21.214628339184273,14.852641805356198
60,1121,-67.9684250300407,42.303361180677896,3.2570827565252265,-0.6817223806263545
61,1123,-71.44614122056934,46.81234243494466,-8.152801242813155,-4.786322412061078
62,1125,-54.89422893605936,45.91687719425754,10.82415632587648,1.1808696569782873
63,1127,-56.76820944485924,40.711497292345165,22.523723363685892,-15.247741863095097
64,1129,-50.56224982292084,64.51987332175776,-23.486818184651547,-1.9835342527254245
65,1131,-58.007740022506724,57.56384178248113,-28.424525377711284,11.236070689673575
66,1133,-54.322362079592274,36.523737428786156,-11.867425642042303,-9.25504804057724
