,Date,Country,Regional Code,Region,Latitude,Longitude,HospitalizedWithSymptoms,IntensiveCare,TotalHospitalized,HomeIsolation,TotalCurrentlyPositive,ChangeTotalPositive,NewCurrentlyPositive,DischargedHealed,Deaths,TotalCases,Tested,Note_IT,Note_ENG,date_processed,Population
873,2020-04-05T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3472,444,3916,6261,10177,484,653,1017,1168,12362,38539,,,40.958333333333336,5679484.0
874,2020-04-05T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,574,159,733,1289,2022,49,77,113,182,2317,20080,,,40.958333333333336,1314045.0
875,2020-04-05T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,126,25,151,664,815,26,33,49,43,907,7157,,,40.958333333333336,308967.0
876,2020-04-05T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,556,76,632,1142,1774,48,62,104,116,1994,21904,,,40.958333333333336,5840408.0
877,2020-04-05T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1111,276,1387,3798,5185,131,176,337,325,5847,51006,,,40.958333333333336,4090452.0
878,2020-04-05T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,352,80,432,1363,1795,42,65,273,217,2285,10476,,,40.958333333333336,573458.0
879,2020-04-05T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,159,45,204,694,898,-29,29,298,43,1239,12448,,,40.958333333333336,1936577.0
880,2020-04-05T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,96,23,119,457,576,16,34,115,91,782,2390,,,40.958333333333336,5151096.0
881,2020-04-05T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1674,329,2003,7406,9409,316,402,1186,631,11226,140910,,,40.958333333333336,1641331.0
882,2020-04-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,340,66,406,1019,1425,5,18,127,169,1721,14198,,,41.958333333333336,4393838.0
883,2020-04-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,46,18,64,198,262,8,9,12,13,287,3061,,,41.958333333333336,128664.0
884,2020-04-06T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,245,52,297,963,1260,34,78,298,164,1722,16825,,,41.958333333333336,9807372.0
885,2020-04-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,170,14,184,538,722,16,22,37,58,817,13633,,,41.958333333333336,540218.0
886,2020-04-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,610,101,711,1987,2698,77,98,156,204,3058,24526,,,41.958333333333336,536101.0
887,2020-04-06T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3804,372,4176,8875,13051,214,467,2397,2108,17556,72163,,,41.958333333333336,
888,2020-04-06T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,189,46,235,1161,1396,33,55,549,158,2103,22272,,,41.958333333333336,1237025.0
889,2020-04-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1235,197,1432,1868,3300,114,151,502,229,4031,47470,,,41.958333333333336,1605728.0
890,2020-04-06T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1141,162,1303,1814,3117,24,100,837,595,4549,15533,,,41.958333333333336,4449067.0
891,2020-04-06T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11914,1343,13257,15212,28469,345,1079,13863,9202,51534,154989,,,41.958333333333336,3760077.0
892,2020-04-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,1001,140,1141,2565,3706,128,150,296,612,4614,15919,,,41.958333333333336,917784.0
893,2020-04-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,34,5,39,148,187,0,0,24,13,224,1546,,,41.958333333333336,1591265.0
894,2020-04-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3484,438,3922,6623,10545,368,562,1128,1251,12924,41123,,,41.958333333333336,5679484.0
895,2020-04-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,625,97,722,1393,2115,93,127,134,195,2444,22059,,,41.958333333333336,1314045.0
896,2020-04-06T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,123,26,149,670,819,4,15,56,47,922,7521,,,41.958333333333336,308967.0
897,2020-04-06T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,563,74,637,1178,1815,41,52,108,123,2046,23464,,,41.958333333333336,5840408.0
898,2020-04-06T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1116,279,1395,3906,5301,116,154,350,350,6001,52849,,,41.958333333333336,4090452.0
899,2020-04-06T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,354,79,433,1405,1838,43,63,280,230,2348,11130,,,41.958333333333336,573458.0
900,2020-04-06T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,159,46,205,667,872,-26,14,337,44,1253,12573,,,41.958333333333336,1936577.0
901,2020-04-06T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,109,21,130,437,567,-9,23,142,96,805,2590,,,41.958333333333336,5151096.0
902,2020-04-06T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1714,322,2036,7686,9722,313,362,1204,662,11588,146288,,,41.958333333333336,1641331.0
903,2020-04-07T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,337,67,404,1087,1491,66,78,136,172,1799,14904,,,42.958333333333336,4393838.0
904,2020-04-07T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,47,17,64,201,265,3,4,12,14,291,3160,,,42.958333333333336,128664.0
905,2020-04-07T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,325,64,389,912,1301,41,89,336,174,1811,17761,,,42.958333333333336,9807372.0
906,2020-04-07T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,169,14,183,550,733,11,16,40,60,833,14072,,,42.958333333333336,540218.0
907,2020-04-07T17:00:00,ITA,15,Campania,40.83956555,14.25084984,603,103,706,2059,2765,67,90,167,216,3148,25779,,,42.958333333333336,536101.0
908,2020-04-07T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3750,366,4116,8932,13048,-3,269,2597,2180,17825,75191,,,42.958333333333336,
909,2020-04-07T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,185,44,229,1150,1379,-17,50,610,164,2153,23536,,,42.958333333333336,1237025.0
910,2020-04-07T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1229,192,1421,1944,3365,65,118,546,238,4149,48874,,,42.958333333333336,1605728.0
911,2020-04-07T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1090,156,1246,1966,3212,95,208,925,620,4757,16579,,,42.958333333333336,4449067.0
912,2020-04-07T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11833,1305,13138,15205,28343,-126,791,14498,9484,52325,159331,,,42.958333333333336,3760077.0
913,2020-04-07T17:00:00,ITA,11,Marche,43.61675973,13.5188753,962,139,1101,2637,3738,32,96,342,630,4710,16619,,,42.958333333333336,917784.0
914,2020-04-07T17:00:00,ITA,14,Molise,41.55774754,14.65916051,35,5,40,145,185,-2,0,26,13,224,1581,,,42.958333333333336,1591265.0
915,2020-04-07T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3553,432,3985,6719,10704,159,419,1320,1319,13343,44121,,,42.958333333333336,5679484.0
916,2020-04-07T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,615,93,708,1429,2137,22,70,168,209,2514,23149,,,42.958333333333336,1314045.0
917,2020-04-07T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,122,26,148,673,821,2,13,62,52,935,7680,,,42.958333333333336,308967.0
918,2020-04-07T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,562,73,635,1224,1859,44,51,113,125,2097,24857,,,42.958333333333336,5840408.0
919,2020-04-07T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1087,263,1350,4077,5427,126,172,377,369,6173,56651,,,42.958333333333336,4090452.0
920,2020-04-07T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,360,78,438,1452,1890,52,128,342,244,2476,12030,,,42.958333333333336,573458.0
921,2020-04-07T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,157,41,198,648,846,-26,10,368,49,1263,13274,,,42.958333333333336,1936577.0
922,2020-04-07T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,118,17,135,458,593,26,30,142,100,835,2754,,,42.958333333333336,5151096.0
923,2020-04-07T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1579,297,1876,8089,9965,243,337,1265,695,11925,153542,,,42.958333333333336,1641331.0
924,2020-04-08T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,331,62,393,1141,1534,43,60,146,179,1859,15846,,,43.958333333333336,4393838.0
925,2020-04-08T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,48,17,65,205,270,5,6,13,14,297,3296,,,43.958333333333336,128664.0
926,2020-04-08T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,268,65,333,948,1281,-20,24,371,183,1835,18865,,,43.958333333333336,9807372.0
927,2020-04-08T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,170,15,185,570,755,22,26,44,60,859,14977,,,43.958333333333336,540218.0
928,2020-04-08T17:00:00,ITA,15,Campania,40.83956555,14.25084984,608,97,705,2154,2859,94,120,188,221,3268,27784,,,43.958333333333336,536101.0
929,2020-04-08T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3769,361,4130,8980,13110,62,409,2890,2234,18234,78367,,,43.958333333333336,
930,2020-04-08T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,162,41,203,1212,1415,36,65,634,169,2218,24798,,,43.958333333333336,1237025.0
931,2020-04-08T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1241,196,1437,2011,3448,83,117,574,244,4266,55113,,,43.958333333333336,1605728.0
932,2020-04-08T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1109,153,1262,1983,3245,33,149,1007,654,4906,17521,,,43.958333333333336,4449067.0
933,2020-04-08T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11719,1257,12976,15569,28545,202,1089,15147,9722,53414,167557,,,43.958333333333336,3760077.0
934,2020-04-08T17:00:00,ITA,11,Marche,43.61675973,13.5188753,974,133,1107,2455,3562,-176,149,645,652,4859,17532,,,43.958333333333336,917784.0
935,2020-04-08T17:00:00,ITA,14,Molise,41.55774754,14.65916051,30,4,34,147,181,-4,2,32,13,226,2002,,,43.958333333333336,1591265.0
936,2020-04-08T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3493,423,3916,7073,10989,285,540,1516,1378,13883,48495,,,43.958333333333336,5679484.0
937,2020-04-08T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,639,90,729,1509,2238,101,120,177,219,2634,24493,,,43.958333333333336,1314045.0
938,2020-04-08T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,112,31,143,697,840,19,40,76,59,975,8493,,,43.958333333333336,308967.0
939,2020-04-08T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,563,65,628,1265,1893,34,62,133,133,2159,27438,,,43.958333333333336,5840408.0
940,2020-04-08T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1066,260,1326,4231,5557,130,206,430,392,6379,60985,,,43.958333333333336,4090452.0
941,2020-04-08T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,354,77,431,1509,1940,50,126,407,255,2602,13258,,,43.958333333333336,573458.0
942,2020-04-08T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,155,41,196,627,823,-23,26,416,50,1289,14105,,,43.958333333333336,1936577.0
943,2020-04-08T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,120,20,140,466,606,13,15,142,102,850,2953,,,43.958333333333336,5151096.0
944,2020-04-08T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1554,285,1839,8332,10171,206,485,1503,736,12410,163247,,,43.958333333333336,1641331.0
945,2020-04-09T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,306,57,363,1203,1566,32,72,171,194,1931,16847,,,44.958333333333336,4393838.0
946,2020-04-09T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,50,17,67,208,275,5,6,13,15,303,3474,,,44.958333333333336,128664.0
947,2020-04-09T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,263,64,327,988,1315,34,68,401,187,1903,19875,,,44.958333333333336,9807372.0
948,2020-04-09T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,168,15,183,582,765,10,15,48,61,874,15698,,,44.958333333333336,540218.0
949,2020-04-09T17:00:00,ITA,15,Campania,40.83956555,14.25084984,604,94,698,2175,2873,14,76,244,227,3344,29664,,,44.958333333333336,536101.0
950,2020-04-09T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3722,355,4077,9181,13258,148,443,3103,2316,18677,81715,,,44.958333333333336,
951,2020-04-09T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,167,37,204,1186,1390,-25,81,738,171,2299,26205,,,44.958333333333336,1237025.0
952,2020-04-09T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1244,198,1442,2090,3532,84,163,644,253,4429,58107,,,44.958333333333336,1605728.0
953,2020-04-09T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1103,154,1257,1996,3253,8,114,1085,682,5020,18446,,,44.958333333333336,4449067.0
954,2020-04-09T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11796,1236,13032,16042,29074,529,1388,15706,10022,54802,176953,,,44.958333333333336,3760077.0
955,2020-04-09T17:00:00,ITA,11,Marche,43.61675973,13.5188753,945,133,1078,2323,3401,-161,96,885,669,4955,18194,,,44.958333333333336,917784.0
956,2020-04-09T17:00:00,ITA,14,Molise,41.55774754,14.65916051,30,4,34,155,189,8,8,32,13,234,2069,,,44.958333333333336,1591265.0
957,2020-04-09T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3514,412,3926,7410,11336,347,639,1732,1454,14522,52807,,,44.958333333333336,5679484.0
958,2020-04-09T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,630,86,716,1585,2301,63,82,190,225,2716,26088,,,44.958333333333336,1314045.0
959,2020-04-09T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,106,25,131,745,876,36,51,86,64,1026,8918,,,44.958333333333336,308967.0
960,2020-04-09T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,566,63,629,1313,1942,49,73,152,138,2232,28742,,,44.958333333333336,5840408.0
961,2020-04-09T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1038,256,1294,4409,5703,146,173,441,408,6552,65461,,,44.958333333333336,4090452.0
962,2020-04-09T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,345,69,414,1564,1978,38,106,462,268,2708,14338,,,44.958333333333336,573458.0
963,2020-04-09T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,154,38,192,600,792,-31,9,455,51,1298,15170,,,44.958333333333336,1936577.0
964,2020-04-09T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,118,18,136,473,609,3,18,154,105,868,3142,,,44.958333333333336,5151096.0
965,2020-04-09T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1530,274,1804,8645,10449,278,523,1728,756,12933,171456,,,44.958333333333336,1641331.0
966,2020-04-10T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,305,53,358,1277,1635,69,83,181,198,2014,18088,,,45.958333333333336,4393838.0
967,2020-04-10T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,59,15,74,205,279,4,5,14,15,308,3696,,,45.958333333333336,128664.0
968,2020-04-10T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,258,58,316,1001,1317,2,52,447,191,1955,20866,,,45.958333333333336,9807372.0
969,2020-04-10T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,168,14,182,604,786,21,27,50,65,901,16637,,,45.958333333333336,540218.0
970,2020-04-10T17:00:00,ITA,15,Campania,40.83956555,14.25084984,600,90,690,2273,2963,90,98,248,231,3442,31745,,,45.958333333333336,536101.0
971,2020-04-10T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3596,349,3945,9405,13350,92,451,3381,2397,19128,85884,,,45.958333333333336,
972,2020-04-10T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,167,33,200,1198,1398,8,50,772,179,2349,28097,,,45.958333333333336,1237025.0
973,2020-04-10T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1236,201,1437,2196,3633,101,154,687,263,4583,61769,,,45.958333333333336,1605728.0
974,2020-04-10T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1076,151,1227,2074,3301,48,171,1181,709,5191,19514,,,45.958333333333336,4449067.0
975,2020-04-10T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11877,1202,13079,16451,29530,456,1246,16280,10238,56048,186325,,,45.958333333333336,3760077.0
976,2020-04-10T17:00:00,ITA,11,Marche,43.61675973,13.5188753,925,127,1052,2264,3316,-85,129,1086,682,5084,18970,,,45.958333333333336,917784.0
977,2020-04-10T17:00:00,ITA,14,Molise,41.55774754,14.65916051,28,4,32,161,193,4,9,37,13,243,2069,pd-IT-0010,pd-EN-0010,45.958333333333336,1591265.0
978,2020-04-10T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3497,394,3891,7685,11576,240,490,1904,1532,15012,57457,,,45.958333333333336,5679484.0
979,2020-04-10T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,631,80,711,1625,2336,35,93,235,238,2809,27812,,,45.958333333333336,1314045.0
980,2020-04-10T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,107,26,133,743,876,0,37,118,69,1063,9444,,,45.958333333333336,308967.0
981,2020-04-10T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,568,62,630,1337,1967,25,70,187,148,2302,31156,,,45.958333333333336,5840408.0
982,2020-04-10T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1011,256,1267,4555,5822,119,175,451,454,6727,72001,,,45.958333333333336,4090452.0
983,2020-04-10T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,335,70,405,1589,1994,16,108,547,275,2816,14981,,,45.958333333333336,573458.0
984,2020-04-10T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,146,39,185,567,752,-40,4,498,52,1302,16325,,,45.958333333333336,1936577.0
985,2020-04-10T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,131,16,147,455,602,-7,11,170,107,879,3328,,,45.958333333333336,5151096.0
986,2020-04-10T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1521,257,1778,8869,10647,198,488,1981,793,13421,180700,,,45.958333333333336,1641331.0
987,2020-04-11T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,315,54,369,1355,1724,89,106,190,206,2120,19441,,,46.958333333333336,4393838.0
988,2020-04-11T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,60,12,72,209,281,2,4,14,17,312,4050,,,46.958333333333336,128664.0
989,2020-04-11T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,246,56,302,967,1269,-48,2,488,200,1957,22186,,,46.958333333333336,9807372.0
990,2020-04-11T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,169,15,184,608,792,6,14,57,66,915,17493,,,46.958333333333336,540218.0
991,2020-04-11T17:00:00,ITA,15,Campania,40.83956555,14.25084984,582,85,667,2335,3002,39,75,277,238,3517,33781,,,46.958333333333336,536101.0
992,2020-04-11T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3530,341,3871,9624,13495,145,507,3659,2481,19635,91759,,,46.958333333333336,
993,2020-04-11T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,172,28,200,1182,1382,-16,44,826,185,2393,29685,,,46.958333333333336,1237025.0
994,2020-04-11T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1264,203,1467,2263,3730,97,140,720,273,4723,65241,,,46.958333333333336,1605728.0
995,2020-04-11T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1003,146,1149,2184,3333,32,185,1309,734,5376,20888,,,46.958333333333336,4449067.0
996,2020-04-11T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,12026,1174,13200,17058,30258,728,1544,16823,10511,57592,196302,,,46.958333333333336,3760077.0
997,2020-04-11T17:00:00,ITA,11,Marche,43.61675973,13.5188753,960,118,1078,2153,3231,-85,127,1291,689,5211,20060,,,46.958333333333336,917784.0
998,2020-04-11T17:00:00,ITA,14,Molise,41.55774754,14.65916051,28,4,32,161,193,0,3,39,14,246,2201,,,46.958333333333336,1591265.0
999,2020-04-11T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3435,384,3819,8351,12170,594,996,2205,1633,16008,62577,,,46.958333333333336,5679484.0
1000,2020-04-11T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,627,73,700,1702,2402,66,95,249,253,2904,29463,,,46.958333333333336,1314045.0
1001,2020-04-11T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,113,24,137,751,888,12,28,130,73,1091,10120,,,46.958333333333336,308967.0
1002,2020-04-11T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,562,58,620,1381,2001,34,62,209,154,2364,33787,,,46.958333333333336,5840408.0
1003,2020-04-11T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,997,237,1234,4758,5992,170,231,499,467,6958,75756,,,46.958333333333336,4090452.0
1004,2020-04-11T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,335,62,397,1667,2064,70,154,622,284,2970,16646,,,46.958333333333336,573458.0
1005,2020-04-11T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,137,39,176,547,723,-29,7,534,52,1309,17661,,,46.958333333333336,1936577.0
1006,2020-04-11T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,118,17,135,455,590,-12,23,205,107,902,3464,,,46.958333333333336,5151096.0
1007,2020-04-11T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1465,251,1716,9033,10749,102,347,2188,831,13768,190912,,,46.958333333333336,1641331.0
1008,2020-04-12T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,346,54,400,1342,1742,18,40,206,212,2160,20594,,,47.958333333333336,4393838.0
1009,2020-04-12T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,61,12,73,204,277,-4,3,20,18,315,4355,,,47.958333333333336,128664.0
1010,2020-04-12T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,183,45,228,1287,1515,246,141,378,205,2098,23246,dc-IT-0002,dc-EN-0002,47.958333333333336,9807372.0
1011,2020-04-12T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,165,14,179,616,795,3,8,62,66,923,18211,,,47.958333333333336,540218.0
1012,2020-04-12T17:00:00,ITA,15,Campania,40.83956555,14.25084984,526,82,608,2449,3057,55,87,305,242,3604,35448,,,47.958333333333336,536101.0
1013,2020-04-12T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3491,335,3826,9846,13672,177,463,3862,2564,20098,96704,,,47.958333333333336,
1014,2020-04-12T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,160,28,188,1138,1326,-56,38,910,195,2431,29988,,,47.958333333333336,1237025.0
1015,2020-04-12T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1268,201,1469,2348,3817,87,122,749,279,4845,68954,,,47.958333333333336,1605728.0
1016,2020-04-12T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1032,144,1176,2157,3333,0,118,1412,749,5494,21983,,,47.958333333333336,4449067.0
1017,2020-04-12T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,11969,1176,13145,18120,31265,1007,1460,17166,10621,59052,205832,,,47.958333333333336,3760077.0
1018,2020-04-12T17:00:00,ITA,11,Marche,43.61675973,13.5188753,949,114,1063,2051,3114,-117,92,1489,700,5303,21057,,,47.958333333333336,917784.0
1019,2020-04-12T17:00:00,ITA,14,Molise,41.55774754,14.65916051,27,4,31,171,202,9,11,40,15,257,2471,,,47.958333333333336,1591265.0
1020,2020-04-12T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3429,381,3810,8695,12505,335,652,2426,1729,16660,66555,,,47.958333333333336,5679484.0
1021,2020-04-12T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,609,71,680,1772,2452,50,85,277,260,2989,30973,,,47.958333333333336,1314045.0
1022,2020-04-12T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,109,26,135,768,903,15,22,137,73,1113,10663,,,47.958333333333336,308967.0
1023,2020-04-12T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,552,53,605,1425,2030,29,52,223,163,2416,36098,,,47.958333333333336,5840408.0
1024,2020-04-12T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,983,238,1221,4941,6162,170,277,578,495,7235,78640,,,47.958333333333336,4090452.0
1025,2020-04-12T17:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,322,61,383,1699,2082,18,83,678,293,3053,17797,,,47.958333333333336,573458.0
1026,2020-04-12T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,129,39,168,519,687,-36,10,580,52,1319,18672,,,47.958333333333336,1936577.0
1027,2020-04-12T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,109,16,125,463,588,-2,19,221,112,921,3510,,,47.958333333333336,5151096.0
1028,2020-04-12T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1428,249,1677,9052,10729,-20,309,2492,856,14077,198442,,,47.958333333333336,1641331.0
1029,2020-04-13T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,351,54,405,1373,1778,36,53,211,224,2213,20667,,,48.958333333333336,4393838.0
1030,2020-04-13T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,64,12,76,194,270,-7,4,31,18,319,4545,,,48.958333333333336,128664.0
1031,2020-04-13T17:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,190,41,231,1306,1537,22,51,400,212,2149,24157,,,48.958333333333336,9807372.0
1032,2020-04-13T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,160,12,172,619,791,-4,5,70,67,928,18596,,,48.958333333333336,540218.0
1033,2020-04-13T17:00:00,ITA,15,Campania,40.83956555,14.25084984,606,80,686,2376,3062,5,66,360,248,3670,36770,,,48.958333333333336,536101.0
1034,2020-04-13T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,3490,331,3821,9997,13818,146,342,4007,2615,20440,99047,,,48.958333333333336,
1035,2020-04-13T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,159,30,189,1118,1307,-19,51,973,202,2482,30941,,,48.958333333333336,1237025.0
1036,2020-04-13T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1314,200,1514,2406,3920,103,123,764,284,4968,72746,,,48.958333333333336,1605728.0
1037,2020-04-13T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1088,138,1226,2139,3365,32,102,1471,760,5596,23129,,,48.958333333333336,4449067.0
1038,2020-04-13T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,12028,1143,13171,18764,31935,670,1262,17478,10901,60314,211092,,,48.958333333333336,3760077.0
1039,2020-04-13T17:00:00,ITA,11,Marche,43.61675973,13.5188753,959,108,1067,2013,3080,-34,78,1588,713,5381,28379,,,48.958333333333336,917784.0
1040,2020-04-13T17:00:00,ITA,14,Molise,41.55774754,14.65916051,28,4,32,170,202,0,0,40,15,257,2522,,,48.958333333333336,1591265.0
