FIPS,01/01/20,01/02/20,01/03/20,01/04/20,01/05/20,01/06/20,01/07/20,01/08/20,01/09/20,01/10/20,01/11/20,01/12/20,01/13/20,01/14/20,01/15/20,01/16/20,01/17/20,01/18/20,01/19/20,01/20/20,01/21/20,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/09/20
41051,4.71875,10.28125,8.961538461538462,8.733333333333333,4.4375,5.266666666666667,5.875,17.625,16.0625,6.714285714285714,9.0,5.4375,14.8125,16.533333333333335,10.071428571428571,13.6,10.9375,6.71875,3.375,9.96551724137931,8.32258064516129,4.814814814814815,6.4,6.548387096774194,5.413793103448276,3.9375,10.333333333333334,4.3125,8.7,11.12,4.21875,3.875,9.53125,10.483870967741936,11.96875,7.59375,7.193548387096774,6.741935483870968,5.1875,9.5,12.741935483870968,10.25,14.875,10.96875,9.096774193548388,3.1,8.65625,7.176470588235294,11.416666666666666,2.5172413793103448,3.0,13.0,12.1875,4.96,8.59375,14.633333333333333,16.0,13.1,11.4,4.870967741935484,8.866666666666667,9.78125,5.133333333333334,10.21875,12.3125,10.193548387096774,5.71875,8.5,12.0625,14.366666666666667,14.064516129032258,15.206896551724139,16.21875,8.193548387096774,1.3333333333333333,7.933333333333334,15.0,12.033333333333333,14.35483870967742,12.580645161290322,8.233333333333333,9.67741935483871,5.566666666666666,5.71875,5.4375,9.26086956521739,6.689655172413793,2.1,2.28125,5.5625,7.774193548387097,12.483870967741936
42101,4.0,23.50793650793651,23.107142857142858,15.770833333333334,2.7222222222222223,14.90625,24.78125,12.692307692307692,12.078125,23.46875,10.96875,3.238095238095238,17.671875,20.548387096774192,14.375,9.328125,5.984375,11.953125,7.9523809523809526,6.75,12.966666666666667,22.22641509433962,37.703125,26.734375,9.546875,9.666666666666666,13.640625,8.046875,8.767857142857142,18.516129032258064,27.734375,16.140625,9.540983606557377,20.770491803278688,32.26229508196721,10.428571428571429,24.133333333333333,12.852459016393443,7.546875,17.491803278688526,12.46875,20.953125,11.351851851851851,20.890625,8.0,10.84375,13.21311475409836,15.375,18.328125,6.857142857142857,12.35483870967742,9.0625,15.5,21.327868852459016,29.359375,17.984375,14.589285714285714,6.203125,10.913793103448276,5.90625,5.180327868852459,19.096774193548388,21.532258064516128,8.642857142857142,9.09375,20.40625,4.098360655737705,13.981132075471699,20.453125,15.806451612903226,9.625,19.65625,11.265625,4.234375,4.19672131147541,11.53125,13.53225806451613,10.232142857142858,20.6875,13.53125,2.25,4.213114754098361,9.903225806451612,7.046875,8.666666666666666,13.6875,9.34375,9.265625,10.295081967213115,14.241935483870968,9.640625,10.5
42111,0.375,0.125,0.875,0.75,0.375,0.9375,1.5,0.75,3.25,1.125,0.0,0.4375,0.8125,1.6875,1.5625,0.5,0.13333333333333333,1.25,0.5625,2.0,1.4375,4.5625,2.3125,4.5,0.75,1.0,1.5,1.9375,1.25,2.625,3.2,3.0,0.1875,0.75,0.625,1.0625,2.0,3.1875,0.75,0.5,0.125,2.375,1.375,2.125,1.125,1.25,0.75,0.9375,1.625,1.1875,2.3125,1.0625,1.625,0.4375,1.4375,2.4375,0.8125,0.75,0.6875,0.6875,0.75,0.3125,0.5,0.25,0.875,1.1875,0.0,0.0,0.2727272727272727,0.3333333333333333,1.9285714285714286,2.1875,0.0625,0.4375,0.0,1.3333333333333333,1.25,1.125,0.25,0.0,0.0625,0.4375,1.0,0.5625,0.75,0.25,0.6875,0.75,0.0625,0.5555555555555556,1.2666666666666666,1.0625
44001,2.75,10.375,18.466666666666665,,,16.0625,13.9375,9.6875,3.375,16.8,2.6875,1.1875,3.125,10.625,6.625,9.8125,1.9333333333333333,6.5,10.9375,3.5,11.0,22.8125,28.75,26.75,3.625,2.6875,7.375,3.9375,2.8125,9.333333333333334,19.181818181818183,,,5.6,20.266666666666666,9.625,4.875,7.769230769230769,,8.5,5.642857142857143,9.666666666666666,3.230769230769231,7.0,,6.25,7.5625,11.733333333333333,7.166666666666667,2.75,4.3125,3.5,9.5,15.692307692307692,12.333333333333334,8.3125,8.625,5.466666666666667,3.857142857142857,4.375,1.4375,7.333333333333333,6.4375,1.9375,1.5454545454545454,10.923076923076923,1.0625,4.5625,11.4375,8.3125,2.375,10.25,3.2666666666666666,2.5625,1.8125,4.333333333333333,5.384615384615385,3.9,3.076923076923077,6.266666666666667,0.8666666666666667,3.0,4.142857142857143,2.3125,3.875,4.909090909090909,3.5,10.75,1.3125,2.2,3.0625,4.866666666666666
44007,6.0625,22.5,25.933333333333334,18.375,5.5625,29.1875,25.9375,19.4375,17.25,29.8,8.125,3.375,10.75,15.25,19.1875,16.875,12.357142857142858,21.0625,15.5,16.8125,27.5,34.3125,37.25,30.533333333333335,10.333333333333334,8.75,16.3125,15.875,18.5,23.8,28.866666666666667,24.25,12.5,20.0,27.125,21.4375,14.8125,15.4,9.0625,17.0625,17.25,18.5625,16.8125,28.0,17.066666666666666,15.25,16.375,23.0625,17.25,13.4,19.125,17.2,17.875,26.375,24.5625,19.75,13.0,9.6875,13.933333333333334,12.875,8.8125,22.533333333333335,16.0625,8.8125,16.4,17.46153846153846,8.933333333333334,14.25,24.3125,18.8125,15.1875,21.375,14.4,9.5625,9.625,14.4375,17.875,18.375,8.5625,16.071428571428573,6.8125,5.625,12.0625,14.75,11.125,14.9375,17.357142857142858,16.875,6.25,7.8125,8.875,14.875
45019,2.28125,11.793103448275861,2.0,2.34375,2.03125,5.78125,7.125,8.875,6.96875,5.9375,3.28125,1.28125,2.4642857142857144,4.793103448275862,5.689655172413793,3.59375,4.375,3.875,1.90625,3.78125,5.15625,4.46875,6.03125,8.34375,2.84375,3.21875,5.884615384615385,4.96875,6.862068965517241,4.111111111111111,5.53125,3.375,2.6875,5.21875,5.78125,4.8125,1.75,1.875,4.25,2.9375,3.84375,2.21875,5.9655172413793105,2.586206896551724,3.65625,4.0,1.5625,4.40625,8.34375,6.6923076923076925,5.71875,3.28125,4.40625,6.90625,11.40625,4.71875,4.964285714285714,2.9285714285714284,5.09375,2.90625,4.4375,6.46875,3.59375,5.3125,3.9375,3.125,2.03125,3.875,6.34375,6.34375,6.518518518518518,5.0,3.625,3.21875,3.3125,3.53125,6.65625,2.9375,3.34375,1.90625,2.5,2.5625,4.9375,5.4,2.5172413793103448,2.9375,2.4642857142857144,2.125,1.53125,4.4375,7.09375,2.78125
45045,5.0,7.375,15.3125,3.1875,3.75,9.875,11.5,7.0,14.5,7.75,3.1875,2.0625,8.222222222222221,6.5,7.125,5.25,5.75,7.125,3.4375,3.0625,4.0,10.3125,10.25,9.125,3.5625,6.8125,4.538461538461538,16.181818181818183,11.125,8.0,9.5625,6.0,2.6875,8.5,5.0625,5.875,5.625,2.0625,12.1875,4.75,16.6875,5.214285714285714,6.8125,3.3125,5.125,3.5,13.5625,9.25,9.5625,6.125,6.4375,2.75,10.3125,11.875,8.5625,7.571428571428571,11.1875,3.375,4.75,3.0625,11.5,9.25,10.625,10.0,7.8125,6.0625,2.5625,10.1875,12.375,4.333333333333333,4.6875,8.6875,3.375,4.8125,5.1875,6.0625,5.1875,8.9375,6.125,4.0625,2.375,2.875,5.5625,5.0,4.75,3.3125,5.375,3.75,1.5625,5.375,6.6875,3.0625
45079,1.625,8.6875,3.5,1.625,1.125,3.375,5.0625,3.25,2.875,3.875,1.375,2.5,1.1428571428571428,3.1875,6.0,2.4375,1.375,2.4375,1.8125,1.25,2.1875,1.625,3.0625,3.625,2.75,2.125,7.777777777777778,3.25,4.8125,2.4375,3.125,3.6875,1.625,4.25,5.1875,4.4375,2.0,0.8,5.0,1.3125,4.923076923076923,2.375,2.8125,2.5625,1.375,1.0625,3.3125,1.5625,4.4375,2.75,1.9375,1.75,4.25,7.5,7.7272727272727275,4.6875,8.0625,1.4375,2.9375,2.5,3.5,4.375,3.3125,3.0,2.5625,1.875,1.5625,1.8125,5.909090909090909,3.5,5.5,2.875,2.375,1.875,1.8125,1.9375,4.0,3.0625,2.875,2.4375,2.0625,1.1875,2.9375,3.5,1.5,1.4,2.375,2.875,1.25,1.4375,2.125,1.875
48141,5.0,1.34375,6.09375,6.59375,11.928571428571429,8.64516129032258,9.96875,13.90625,9.0625,1.75,5.03125,7.678571428571429,12.0625,11.4375,17.46875,10.75,8.71875,5.9375,7.892857142857143,6.65625,14.0625,3.5,4.8125,14.0,8.53125,5.142857142857143,4.0,4.34375,15.53125,7.375,3.71875,4.6875,11.428571428571429,3.28125,3.28125,4.875,3.03125,3.09375,3.03125,2.5714285714285716,3.21875,6.96875,3.03125,13.0,14.28125,7.78125,1.75,3.375,7.34375,7.8125,10.09375,5.375,9.9375,2.142857142857143,3.857142857142857,3.6333333333333333,4.1923076923076925,10.8125,14.09375,14.9375,2.0714285714285716,7.1875,5.78125,2.2903225806451615,11.4,5.666666666666667,7.15625,1.4642857142857142,3.34375,10.03125,5.6875,2.8125,7.25,5.4375,8.75,7.75,9.0625,9.84375,1.5625,12.28125,5.3125,1.9285714285714286,6.40625,2.838709677419355,6.62962962962963,3.625,1.71875,1.1875,6.535714285714286,3.625,8.84375,2.40625
49005,4.875,4.933333333333334,8.333333333333334,6.333333333333333,2.3333333333333335,2.5,3.4375,10.0625,2.6875,3.7,2.6153846153846154,2.8666666666666667,0.8571428571428571,0.25,2.5714285714285716,7.5625,2.2222222222222223,2.75,10.4375,13.3125,13.8,7.1,8.3125,7.733333333333333,5.733333333333333,3.75,3.923076923076923,2.357142857142857,1.6666666666666667,0.5714285714285714,1.5714285714285714,6.4,5.133333333333334,,5.0,3.25,4.9375,0.0,3.2,3.142857142857143,4.0,3.3333333333333335,8.875,12.125,9.466666666666667,5.666666666666667,4.1875,2.5625,5.75,6.125,4.4375,8.6,13.6,12.8125,2.9375,6.8125,7.5,10.5,12.066666666666666,7.866666666666666,1.875,7.8125,6.625,9.375,5.6875,10.0,5.266666666666667,2.5625,4.0625,2.375,6.3125,1.0625,4.266666666666667,3.0,0.9375,4.0,4.375,1.75,2.3125,4.133333333333334,3.533333333333333,3.1875,2.3125,3.3125,2.0,1.125,2.4,1.8666666666666667,1.3125,2.2142857142857144,1.3333333333333333,2.6875
