,fips,pclon10,pclat10
803,19023,-92.75869200000001,42.707538
804,19025,-94.625331,42.400162
805,19027,-94.867634,42.038571000000005
806,19029,-94.979466,41.365898
807,19031,-91.137388,41.757883
808,19033,-93.246222,43.135116
809,19035,-95.593937,42.749288
810,19037,-92.344319,43.038059000000004
811,19039,-93.78126,41.036834999999996
812,19041,-95.159571,43.127315
813,19043,-91.322919,42.860096999999996
814,19045,-90.335737,41.852707
815,19047,-95.35845400000001,42.027366
816,19049,-93.92336800000001,41.645223
817,19051,-92.415821,40.765097
818,19053,-93.821366,40.71001
819,19055,-91.383342,42.482434000000005
820,19057,-91.141489,40.833525
821,19059,-95.133548,43.389624
822,19061,-90.759915,42.493726
823,19063,-94.75499,43.394425
824,19065,-91.855375,42.820384999999995
825,19067,-92.75233,43.074625
826,19069,-93.240318,42.755202000000004
827,19071,-95.623322,40.747942
828,19073,-94.375962,42.029792
829,19075,-92.748284,42.380262
830,19077,-94.431251,41.669446
831,19079,-93.76698499999999,42.407552
832,19081,-93.705072,43.092013
833,19083,-93.215799,42.436775
834,19085,-95.80743299999999,41.662391
835,19087,-91.537058,40.981343
836,19089,-92.231027,43.361616
837,19091,-94.215551,42.746790000000004
838,19093,-95.50438100000001,42.391343
839,19095,-92.039923,41.702615
840,19097,-90.56678199999999,42.139283
841,19099,-93.070038,41.678374
842,19101,-91.964603,41.013171
843,19103,-91.55830999999999,41.679755
844,19105,-91.198513,42.136466999999996
845,19107,-92.17499000000001,41.325439
846,19109,-94.22057,43.147016
847,19111,-91.396226,40.55857
848,19113,-91.647251,42.009607
849,19115,-91.259929,41.22579
850,19117,-93.31304499999999,41.021148
851,19119,-96.218544,43.385265000000004
852,19121,-93.989405,41.347064
853,19123,-92.64101600000001,41.31208
854,19125,-93.04269000000001,41.35483
855,19127,-92.93842099999999,42.031353
856,19129,-95.695267,41.04967
857,19131,-92.803247,43.336257
858,19133,-95.985135,42.063026
859,19135,-92.827682,41.035615
860,19137,-95.16799499999999,41.008619
861,19139,-91.078997,41.464065000000005
862,19141,-95.690881,43.126413
863,19143,-95.680373,43.386379999999996
864,19145,-95.188476,40.747616
865,19147,-94.690212,43.099878000000004
866,19149,-96.20343100000001,42.747907
867,19151,-94.700868,42.745402
868,19153,-93.641654,41.623296
869,19155,-95.79515,41.278533
870,19157,-92.62066300000001,41.709953000000006
871,19159,-94.23852,40.733763
872,19161,-95.088801,42.375805
873,19163,-90.567812,41.563153
874,19165,-95.320336,41.665153000000004
875,19167,-96.16727,43.079825
876,19169,-93.601827,42.026371000000005
877,19171,-92.542587,42.065599
878,19173,-94.673438,40.755364
879,19175,-94.318925,41.053083
880,19177,-91.939134,40.745557
881,19179,-92.418385,41.016218
882,19181,-93.588243,41.400884999999995
883,19183,-91.695465,41.361978
884,19185,-93.312926,40.740054
885,19187,-94.179066,42.480374
886,19189,-93.66703100000001,43.34288
887,19191,-91.814375,43.281284
888,19193,-96.344174,42.483225
889,19195,-93.252258,43.36654
890,19197,-93.755488,42.732195000000004
891,20001,-95.367053,37.896584000000004
892,20003,-95.264386,38.250112
893,20005,-95.181488,39.555583
894,20007,-98.557384,37.212182
895,20009,-98.757739,38.394738000000004
896,20011,-94.749443,37.845557
897,20013,-95.550384,39.801272999999995
898,20015,-96.98977099999999,37.727135
899,20017,-96.55937800000001,38.358336
900,20019,-96.231466,37.111002
901,20021,-94.75507900000001,37.115229
902,20023,-101.73899399999999,39.768136
903,20025,-99.87303299999999,37.290453
904,20027,-97.12257,39.356195
905,20029,-97.637247,39.53395
906,20031,-95.739982,38.247657000000004
907,20033,-99.365215,37.236270000000005
908,20035,-96.997786,37.174285
909,20037,-94.731394,37.439934
910,20039,-100.490859,39.804328999999996
911,20041,-97.149128,38.881314
912,20043,-95.07500999999999,39.788641999999996
913,20045,-95.251337,38.941783
914,20047,-99.354911,37.914412
915,20049,-96.23670200000001,37.421638
916,20051,-99.32999000000001,38.88156
917,20053,-98.262851,38.721016
918,20055,-100.86582,37.97733
919,20057,-99.994842,37.751112
920,20059,-95.260071,38.602731
921,20061,-96.83925,39.03865
922,20063,-100.374241,39.047631
923,20065,-99.85785200000001,39.359746
924,20067,-101.34973000000001,37.580306
925,20069,-100.412964,37.726577
926,20071,-101.763211,38.487089000000005
927,20073,-96.226569,37.85753
928,20075,-101.76765999999999,37.979185
929,20077,-98.051218,37.215092
930,20079,-97.385273,38.047084999999996
931,20081,-100.89411,37.500029
932,20083,-99.867564,38.083504
933,20085,-95.751346,39.400923999999996
934,20087,-95.397856,39.210891
935,20089,-98.201227,39.775457
936,20091,-94.73713199999999,38.928049
937,20093,-101.237967,37.954211
938,20095,-98.097712,37.608437
939,20097,-99.257059,37.598711
940,20099,-95.260544,37.258236
941,20101,-100.487778,38.503002
942,20103,-94.95930200000001,39.238518
943,20105,-98.175271,39.036065
944,20107,-94.801632,38.237359000000005
945,20109,-100.92526099999999,39.098288000000004
946,20111,-96.17977900000001,38.416154
947,20113,-97.647603,38.381163
948,20115,-97.124507,38.326437
949,20117,-96.573612,39.800028000000005
950,20119,-100.394216,37.292089000000004
951,20121,-94.83638499999999,38.590405
952,20123,-98.174198,39.454968
953,20125,-95.695334,37.139982
954,20127,-96.588826,38.698153999999995
955,20129,-101.83833299999999,37.047093
956,20131,-95.96262800000001,39.829915
957,20133,-95.39482,37.624963
958,20135,-99.898826,38.492429
959,20137,-99.878289,39.820601
960,20139,-95.711621,38.698945
961,20141,-98.707572,39.424792
962,20143,-97.681833,39.096434
963,20145,-99.147286,38.178540999999996
964,20147,-99.349355,39.757048
965,20149,-96.316121,39.258472999999995
966,20151,-98.731177,37.645065
967,20153,-101.053756,39.807807000000004
968,20155,-97.933041,38.050915
969,20157,-97.659183,39.818188
970,20159,-98.20102800000001,38.321963000000004
971,20161,-96.633015,39.189473
972,20163,-99.31679100000001,39.314265999999996
973,20165,-99.28359300000001,38.525797
974,20167,-98.82495899999999,38.904508
975,20169,-97.60673299999999,38.815777000000004
976,20171,-100.913605,38.482303
977,20173,-97.344603,37.678808000000004
978,20175,-100.9161,37.052196
979,20177,-95.705467,39.035591
980,20179,-100.467964,39.367909999999995
981,20181,-101.726283,39.349294
982,20183,-98.809623,39.770675
983,20185,-98.736685,38.006859999999996
984,20187,-101.756238,37.566266999999996
985,20189,-101.322335,37.190103
986,20191,-97.406852,37.304076
987,20193,-101.04619,39.38443
988,20195,-99.881979,39.004452
989,20197,-96.177572,38.984769
990,20199,-101.765288,38.888589
991,20201,-97.054087,39.782029
992,20203,-101.349386,38.494296999999996
993,20205,-95.741217,37.512574
994,20207,-95.739522,37.8733
995,20209,-94.707937,39.104143
996,21001,-85.279096,37.107756
997,21003,-86.208056,36.747908
998,21005,-84.923071,38.028088000000004
999,21007,-88.97886,37.04421
1000,21009,-85.931813,36.996774
1001,21011,-83.73656,38.139441
1002,21013,-83.701396,36.687928
1003,21015,-84.679715,38.9871
1004,21017,-84.246611,38.202978
1005,21019,-82.66654799999999,38.431905
1006,21021,-84.799493,37.635777000000004
1007,21023,-84.070088,38.702562
1008,21025,-83.37768,37.520092
1009,21027,-86.410471,37.770382
1010,21029,-85.655385,38.022943
1011,21031,-86.680574,37.218921
1012,21033,-87.87921999999999,37.127446
1013,21035,-88.305814,36.620185
1014,21037,-84.44141,39.035049
1015,21039,-88.94788,36.854337
1016,21041,-85.139328,38.668554
1017,21043,-83.03815999999999,38.313503000000004
1018,21045,-84.92416800000001,37.303319
1019,21047,-87.478173,36.810955
1020,21049,-84.182232,37.986825
1021,21051,-83.746759,37.169598
1022,21053,-85.135223,36.713992
1023,21055,-88.095078,37.332496
1024,21057,-85.38907900000001,36.778888
1025,21059,-87.094971,37.747732
1026,21061,-86.255277,37.196775
1027,21063,-83.106515,38.122128000000004
1028,21065,-83.988899,37.706277
1029,21067,-84.496639,38.020523
1030,21069,-83.708286,38.388567
1031,21071,-82.73852600000001,37.552299
1032,21073,-84.867592,38.196045
1033,21075,-89.03501700000001,36.538176
1034,21077,-84.842979,38.764401
1035,21079,-84.57555699999999,37.649333
1036,21081,-84.602069,38.688103999999996
1037,21083,-88.650362,36.741213
1038,21085,-86.306723,37.46909
1039,21087,-85.538944,37.265597
1040,21089,-82.812206,38.555431
1041,21091,-86.804762,37.868017
1042,21093,-85.917039,37.746047
1043,21095,-83.232825,36.865625
1044,21097,-84.314823,38.415966
1045,21099,-85.885789,37.278157
1046,21101,-87.56440500000001,37.818482
1047,21103,-85.17949499999999,38.431903999999996
1048,21105,-88.959953,36.666725
1049,21107,-87.523154,37.305865999999995
1050,21109,-83.99368,37.402802
1051,21111,-85.69183199999999,38.201775
1052,21113,-84.587046,37.884454999999996
1053,21115,-82.813992,37.829598
1054,21117,-84.548581,39.01319
1055,21119,-82.940555,37.32759
1056,21121,-83.915231,36.901584
1057,21123,-85.72340799999999,37.544796000000005
1058,21125,-84.087834,37.091397
1059,21127,-82.68164300000001,38.078995
1060,21129,-83.70169200000001,37.591772999999996
1061,21131,-83.37635,37.115255
1062,21133,-82.80717299999999,37.14583
1063,21135,-83.347091,38.562531
1064,21137,-84.669872,37.473121
1065,21139,-88.350899,37.135813
1066,21141,-86.865922,36.85949
1067,21143,-88.079778,37.060704
1068,21145,-88.648273,37.048079
1069,21147,-84.446083,36.715761
1070,21149,-87.21931500000001,37.513232
1071,21151,-84.287451,37.70616
1072,21153,-83.056234,37.729816
1073,21155,-85.287195,37.569587
1074,21157,-88.339329,36.898302
1075,21159,-82.51692,37.830545
1076,21161,-83.788535,38.616398
1077,21163,-86.132811,37.934298
1078,21165,-83.598399,37.939448999999996
1079,21167,-84.849691,37.785009
1080,21169,-85.641586,36.990815999999995
1081,21171,-85.72992099999999,36.708328
1082,21173,-83.917436,38.035773
1083,21175,-83.266566,37.91274
1084,21177,-87.14704,37.23809
1085,21179,-85.460371,37.818018
1086,21181,-84.023779,38.327655
1087,21183,-86.864293,37.465058
1088,21185,-85.459538,38.372848
1089,21187,-84.831925,38.531935
1090,21189,-83.684099,37.452096999999995
1091,21191,-84.359742,38.715798
1092,21193,-83.20106,37.257625
1093,21195,-82.420659,37.463505
1094,21197,-83.88113,37.852292999999996
1095,21199,-84.614645,37.092819
1096,21201,-84.04884799999999,38.520826
1097,21203,-84.348396,37.381612
1098,21205,-83.442318,38.194615999999996
1099,21207,-85.05932,37.029336
1100,21209,-84.570575,38.231691
1101,21211,-85.230241,38.213513
1102,21213,-86.572109,36.733284999999995
1103,21215,-85.350915,38.059721
1104,21217,-85.343425,37.350402
1105,21219,-87.171454,36.81176
1106,21221,-87.836202,36.847046999999996
1107,21223,-85.332526,38.620698
1108,21225,-87.926958,37.653315
1109,21227,-86.434563,36.970396
1110,21229,-85.190875,37.738655
1111,21231,-84.844614,36.837888
1112,21233,-87.687044,37.499711
1113,21235,-84.14099499999999,36.809692
1114,21237,-83.510902,37.740621999999995
1115,21239,-84.727271,38.050067999999996
1116,22001,-92.351799,30.278554999999997
1117,22003,-92.774458,30.669387
1118,22005,-90.934028,30.248525
1119,22007,-91.06645,29.922957
1120,22009,-92.062566,31.053586
1121,22011,-93.287136,30.733884999999997
1122,22013,-93.080261,32.388898
1123,22015,-93.656675,32.555696999999995
1124,22017,-93.800831,32.472074
1125,22019,-93.261485,30.227531
1126,22021,-92.103757,32.078215
1127,22023,-93.212142,29.956692999999998
1128,22025,-91.824471,31.696935999999997
1129,22027,-93.03305999999999,32.833682
1130,22029,-91.545991,31.592783
1131,22031,-93.77673399999999,32.10498
1132,22033,-91.100943,30.462491999999997
1133,22035,-91.19516,32.770972
1134,22037,-91.089224,30.826843
1135,22039,-92.36223100000001,30.685722
1136,22041,-91.696268,32.143813
1137,22043,-92.542816,31.534149
1138,22045,-91.810231,29.994199
1139,22047,-91.234302,30.272099
1140,22049,-92.646015,32.280659
1141,22051,-90.153175,29.945261
1142,22053,-92.738028,30.240194
1143,22055,-92.043759,30.205215000000003
1144,22057,-90.615099,29.679993
1145,22059,-92.17255300000001,31.730558000000002
1146,22061,-92.64793,32.549258
1147,22063,-90.840765,30.483388
1148,22065,-91.196834,32.397648
1149,22067,-91.886161,32.786393
1150,22069,-93.09736099999999,31.759482000000002
1151,22071,-90.05284,29.972699
1152,22073,-92.129634,32.514346
1153,22075,-89.90075999999999,29.721759999999996
1154,22077,-91.50005999999999,30.67107
1155,22079,-92.457473,31.28458
1156,22081,-93.307602,32.054629
1157,22083,-91.71475600000001,32.441085
1158,22085,-93.566643,31.581882
1159,22087,-89.934425,29.928239
1160,22089,-90.376773,29.939396999999996
1161,22091,-90.69387900000001,30.788338
1162,22093,-90.737207,30.020769
1163,22095,-90.513417,30.071496999999997
1164,22097,-92.11131400000001,30.514028999999997
1165,22099,-91.835169,30.229052000000003
1166,22101,-91.344782,29.740593
1167,22103,-89.948329,30.383308000000003
1168,22105,-90.455513,30.571610999999997
1169,22107,-91.297084,31.964792
1170,22109,-90.722239,29.592812
1171,22111,-92.40430699999999,32.794503999999996
1172,22113,-92.16592299999999,29.993689
1173,22115,-93.245823,31.094949
1174,22117,-89.996174,30.835918
1175,22119,-93.340925,32.7001
1176,22121,-91.264463,30.443957
1177,22123,-91.431802,32.816551000000004
1178,22125,-91.404737,30.893607
1179,22127,-92.676588,31.929892
1180,23001,-70.201312,44.119069
1181,23003,-68.086628,46.705048
1182,23005,-70.305589,43.748088
1183,23007,-70.225634,44.70749
1184,23009,-68.467743,44.471475
1185,23011,-69.749178,44.396102
1186,23013,-69.162849,44.129785999999996
1187,23015,-69.55505699999999,44.032332000000004
1188,23017,-70.61336,44.28237
1189,23019,-68.79423,44.953036
1190,23021,-69.263375,45.242096999999994
1191,23023,-69.869704,43.956202000000005
1192,23025,-69.685757,44.821921
1193,23027,-69.08655300000001,44.491137
1194,23029,-67.464919,44.863591
1195,23031,-70.640561,43.424108000000004
1196,24001,-78.822261,39.629197
1197,24003,-76.598917,39.067301
1198,24005,-76.620366,39.369252
1199,24009,-76.54204200000001,38.548518
1200,24011,-75.831491,38.874331
1201,24013,-76.9931,39.527218
1202,24015,-75.936585,39.613824
1203,24017,-76.953006,38.578559000000006
1204,24019,-76.00975799999999,38.570623
1205,24021,-77.400231,39.432254
1206,24023,-79.303138,39.512187
1207,24025,-76.310879,39.521376000000004
1208,24027,-76.856729,39.219271
1209,24029,-76.058525,39.245059999999995
1210,24031,-77.122862,39.086185
1211,24033,-76.88994699999999,38.908576000000004
1212,24035,-76.148099,39.022436
1213,24037,-76.578864,38.307326
1214,24039,-75.743445,38.132883
1215,24041,-76.09812600000001,38.769665
1216,24043,-77.731386,39.617574
1217,24045,-75.59508199999999,38.371571
1218,24047,-75.238169,38.301936
1219,24510,-76.619614,39.314892
1220,25001,-70.333968,41.690216
1221,25003,-73.216577,42.460781
1222,25005,-71.108301,41.793219
1223,25007,-70.602745,41.421286
1224,25009,-70.98781600000001,42.624790000000004
1225,25011,-72.55870300000001,42.578289
1226,25013,-72.575325,42.125927000000004
1227,25015,-72.57332199999999,42.312537
1228,25017,-71.255223,42.448546
1229,25019,-70.09111999999999,41.267912
1230,25021,-71.14756,42.202695
1231,25023,-70.853689,42.023962
1232,25025,-71.078632,42.334806
1233,25027,-71.80532099999999,42.303703999999996
1234,26001,-83.46759399999999,44.665115
1235,26003,-86.70040999999999,46.388671
1236,26005,-85.874288,42.603137
1237,26007,-83.504463,45.050953
1238,26009,-85.19869200000001,44.978646999999995
1239,26011,-83.88273000000001,44.044496
1240,26013,-88.45425999999999,46.765021000000004
1241,26015,-85.34174399999999,42.614153
1242,26017,-83.92838499999999,43.630573999999996
1243,26019,-86.016123,44.650382
1244,26021,-86.407539,41.987514000000004
1245,26023,-85.031761,41.929764
1246,26025,-85.101835,42.289509
1247,26027,-86.040589,41.891974
1248,26029,-85.115158,45.247029
1249,26031,-84.518691,45.512741
1250,26033,-84.395364,46.367641
1251,26035,-84.826409,43.945731
1252,26037,-84.55503,42.891278
1253,26039,-84.666533,44.655060999999996
1254,26041,-87.066378,45.802381
1255,26043,-88.01380999999999,45.833651
1256,26045,-84.74048499999999,42.64387
1257,26047,-84.908934,45.433951
1258,26049,-83.694732,43.006414
1259,26051,-84.437377,43.967071000000004
1260,26053,-89.978538,46.435975
1261,26055,-85.607171,44.710656
1262,26057,-84.629372,43.343314
1263,26059,-84.603983,41.917025
1264,26061,-88.54160999999999,47.12765
1265,26063,-83.06178299999999,43.833604
1266,26065,-84.48781600000001,42.68888
1267,26067,-85.085925,42.956879
1268,26069,-83.53696,44.356582
1269,26071,-88.534279,46.098021
1270,26073,-84.799832,43.607246999999994
1271,26075,-84.406366,42.241313
1272,26077,-85.584896,42.26348
1273,26079,-85.166074,44.720698
1274,26081,-85.626605,42.963793
1275,26083,-88.30247,47.333639
1276,26085,-85.798358,43.95981
1277,26087,-83.250561,43.059695
1278,26089,-85.732585,44.909768
1279,26091,-84.052388,41.925187
1280,26093,-83.857596,42.573054
1281,26095,-85.550951,46.334456
1282,26097,-84.879992,45.997904999999996
1283,26099,-82.957388,42.586890000000004
1284,26101,-86.188019,44.303916
1285,26103,-87.494598,46.486961
1286,26105,-86.347842,43.974937
1287,26107,-85.38882199999999,43.653562
1288,26109,-87.582124,45.341048
1289,26111,-84.298064,43.642775
1290,26113,-85.179438,44.305822
1291,26115,-83.485782,41.900249
1292,26117,-85.180571,43.288474
1293,26119,-84.12303100000001,44.999428
1294,26121,-86.215441,43.244172999999996
1295,26123,-85.809843,43.46692
1296,26125,-83.310386,42.587534999999995
1297,26127,-86.304176,43.632703
1298,26129,-84.123289,44.287569
1299,26131,-89.2851,46.720246
1300,26133,-85.35119499999999,43.965561
1301,26135,-84.147141,44.696783
1302,26137,-84.66687900000001,45.006777
1303,26139,-86.021326,42.909362
1304,26141,-83.87362900000001,45.356834
1305,26143,-84.649836,44.364864000000004
1306,26145,-83.993736,43.3982
1307,26147,-82.56438299999999,42.911355
1308,26149,-85.52719,41.888048
1309,26151,-82.779371,43.364275
1310,26153,-86.22764699999999,46.004789
1311,26155,-84.147237,42.942805
1312,26157,-83.43571800000001,43.429727
1313,26159,-86.00994,42.260692
1314,26161,-83.727147,42.256943
1315,26163,-83.217933,42.332609999999995
1316,26165,-85.485562,44.307684
1317,27001,-93.52436800000001,46.570765
1318,27003,-93.27024499999999,45.195145000000004
1319,27005,-95.776251,46.849159
1320,27007,-94.86303199999999,47.591009
1321,27009,-94.10248399999999,45.633538
1322,27011,-96.44322199999999,45.400021
1323,27013,-93.998839,44.129816
1324,27015,-94.599226,44.284244
1325,27017,-92.536239,46.642726
1326,27019,-93.679956,44.83804
1327,27021,-94.415763,46.814565
1328,27023,-95.620749,44.960561
1329,27025,-92.924051,45.453007
1330,27027,-96.672421,46.857997999999995
1331,27029,-95.388249,47.561894
1332,27031,-90.337909,47.783499
1333,27033,-95.119501,43.94151
1334,27035,-94.158899,46.430372
1335,27037,-93.151767,44.765954
1336,27039,-92.808798,44.02998
1337,27041,-95.39199,45.909027
1338,27043,-93.957933,43.680245
1339,27045,-92.082719,43.692687
1340,27047,-93.36179399999999,43.662563
1341,27049,-92.667524,44.449071999999994
1342,27051,-95.936611,45.943212
1343,27053,-93.36119000000001,44.974633000000004
1344,27055,-91.440063,43.718927
1345,27057,-94.93415300000001,47.057887
1346,27059,-93.26146800000001,45.544297
1347,27061,-93.52053199999999,47.315978
1348,27063,-95.11255799999999,43.665988
1349,27065,-93.299412,45.886315
1350,27067,-95.016796,45.15505
1351,27069,-96.78110799999999,48.729535999999996
1352,27071,-93.48572800000001,48.509405
1353,27073,-96.133339,44.982243
1354,27075,-91.55743000000001,47.180205
1355,27077,-94.745194,48.765863
1356,27079,-93.717527,44.39373
1357,27081,-96.25353199999999,44.375240999999995
1358,27083,-95.795395,44.428427
1359,27085,-94.264668,44.859713
1360,27087,-95.840755,47.296073
1361,27089,-96.532098,48.310109000000004
1362,27091,-94.511487,43.665285
1363,27093,-94.48298299999999,45.136368
1364,27095,-93.624487,45.794230999999996
1365,27097,-94.327628,45.983428
1366,27099,-92.898185,43.665099
1367,27101,-95.74103000000001,43.98645
1368,27103,-94.06079,44.265357
1369,27105,-95.667405,43.636327
1370,27107,-96.477907,47.307989
1371,27109,-92.473176,44.023967
1372,27111,-95.793598,46.405065
1373,27113,-96.148403,48.102255
1374,27115,-92.892705,46.033409999999996
1375,27117,-96.270609,43.981472
1376,27119,-96.550934,47.780427
1377,27121,-95.43713000000001,45.629871
1378,27123,-93.106321,44.993146
1379,27125,-96.135646,47.876104
1380,27127,-95.19515799999999,44.43888
1381,27129,-94.937875,44.721973999999996
1382,27131,-93.260361,44.370591999999995
1383,27133,-96.238816,43.648101000000004
1384,27135,-95.648394,48.821304
1385,27137,-92.311226,47.085203
1386,27139,-93.46789100000001,44.713131
1387,27141,-93.721897,45.404646
1388,27143,-94.168405,44.582707
1389,27145,-94.360801,45.557829999999996
1390,27147,-93.21441300000001,44.064305
1391,27149,-95.92602600000001,45.580687
1392,27151,-95.64442,45.274076
1393,27153,-94.886512,46.066924
1394,27155,-96.54916999999999,45.751079
1395,27157,-92.221086,44.297858000000005
1396,27159,-95.04137,46.524392999999996
1397,27161,-93.549998,44.06100000000001
1398,27163,-92.920897,44.988623
1399,27165,-94.583786,43.993423
1400,27167,-96.52968299999999,46.316536
1401,27169,-91.714435,44.023706
1402,27171,-93.828888,45.197631
1403,27173,-95.825953,44.737553000000005
1404,28001,-91.352164,31.547641
1405,28003,-88.531068,34.908784999999995
1406,28005,-90.817613,31.180019
1407,28007,-89.58685200000001,33.066234
1408,28009,-89.20418599999999,34.810109999999995
1409,28011,-90.775341,33.77228
1410,28013,-89.306905,33.929772
1411,28015,-89.918375,33.458389000000004
1412,28017,-88.931815,33.932227000000005
1413,28019,-89.236281,33.342151
1414,28021,-90.954141,31.935954
1415,28023,-88.730627,32.062753
1416,28025,-88.69246,33.624590000000005
1417,28027,-90.569863,34.222427
1418,28029,-90.3792,31.889652
1419,28031,-89.54871800000001,31.637590999999997
1420,28033,-89.956695,34.9304
1421,28035,-89.287875,31.309039000000002
1422,28037,-90.872761,31.473218
1423,28039,-88.592895,30.870535999999998
1424,28041,-88.626139,31.193014
1425,28043,-89.802799,33.768122
1426,28045,-89.405662,30.379392
1427,28047,-89.063834,30.432955
1428,28049,-90.255669,32.303868
1429,28051,-90.0284,33.090289
1430,28053,-90.519097,33.161583
1431,28055,-91.006351,32.867278999999996
1432,28057,-88.40269,34.292221000000005
1433,28059,-88.660684,30.444370000000003
1434,28061,-89.144535,31.966737
1435,28063,-91.055531,31.714659
1436,28065,-89.814551,31.574917
1437,28067,-89.16512,31.668673
1438,28069,-88.677908,32.759966999999996
1439,28071,-89.526937,34.361506
1440,28073,-89.438738,31.264156
1441,28075,-88.691796,32.400679
1442,28077,-90.109256,31.555383000000003
1443,28079,-89.504736,32.725455
1444,28081,-88.702989,34.274735
1445,28083,-90.209073,33.513076
1446,28085,-90.456276,31.550890999999996
1447,28087,-88.392697,33.515351
1448,28089,-90.098347,32.510711
1449,28091,-89.82969399999999,31.244446999999997
1450,28093,-89.542843,34.815764
1451,28095,-88.498114,33.925912
1452,28097,-89.682988,33.496574
1453,28099,-89.117671,32.754204
1454,28101,-89.128073,32.412040000000005
1455,28103,-88.54983,33.13112
1456,28105,-88.828709,33.449231
1457,28107,-89.938355,34.350009
1458,28109,-89.63173,30.641968
1459,28111,-88.991988,31.262821000000002
1460,28113,-90.436396,31.216057
1461,28115,-89.011424,34.252502
1462,28117,-88.552652,34.631502000000005
1463,28119,-90.262854,34.27262
1464,28121,-90.033002,32.279373
1465,28123,-89.529197,32.401463
1466,28125,-90.859408,32.924745
1467,28127,-89.853775,31.916008
1468,28129,-89.506985,31.971849
1469,28131,-89.136496,30.809010999999998
1470,28133,-90.584058,33.594122999999996
1471,28135,-90.197125,33.983144
1472,28137,-89.948155,34.64608
1473,28139,-88.925793,34.767895
1474,28141,-88.22836600000001,34.723482000000004
1475,28143,-90.348008,34.709638
1476,28145,-89.007903,34.484262
1477,28147,-90.12138900000001,31.151621999999996
1478,28149,-90.84524499999999,32.325884
1479,28151,-91.010964,33.37108
1480,28153,-88.65932099999999,31.650101
1481,28155,-89.22617199999999,33.582221000000004
1482,28157,-91.23826899999999,31.121531
1483,28159,-89.042843,33.084925
1484,28161,-89.693557,34.080595
1485,28163,-90.380241,32.82849
1486,29001,-92.58244599999999,40.19566
1487,29003,-94.81829300000001,39.922565000000006
1488,29005,-95.437688,40.421105
1489,29007,-91.82107099999999,39.205358000000004
1490,29009,-93.86274399999999,36.735065000000006
1491,29011,-94.308903,37.495228000000004
1492,29013,-94.36232199999999,38.276163000000004
1493,29015,-93.308948,38.302689
1494,29017,-89.998323,37.338242
1495,29019,-92.321523,38.959866
1496,29021,-94.821954,39.750602
1497,29023,-90.413589,36.75379
1498,29025,-93.994816,39.664765
1499,29027,-91.993447,38.802239
1500,29029,-92.749496,38.072828
1501,29031,-89.60625,37.353894
1502,29033,-93.495631,39.410154999999996
1503,29035,-90.897277,36.949427
1504,29037,-94.423526,38.746895
1505,29039,-93.895022,37.767996000000004
1506,29041,-92.934967,39.486626
1507,29043,-93.262511,37.025687
1508,29045,-91.70473199999999,40.413068
1509,29047,-94.49391999999999,39.251395
1510,29049,-94.370131,39.602092999999996
1511,29051,-92.218634,38.552393
1512,29053,-92.772604,38.909615
1513,29055,-91.322802,38.059819
1514,29057,-93.829944,37.415613
1515,29059,-93.067095,37.643825
1516,29061,-93.98325799999999,39.942683
1517,29063,-94.34050400000001,39.81961
1518,29065,-91.54213100000001,37.630684
1519,29067,-92.588247,36.939746
1520,29069,-90.059209,36.326743
1521,29071,-90.999826,38.432966
1522,29073,-91.491625,38.45363
1523,29075,-94.439143,40.199987
1524,29077,-93.3083,37.193837
1525,29079,-93.595469,40.091968
1526,29081,-94.000823,40.313851
1527,29083,-93.736873,38.394758
1528,29085,-93.330251,37.910659
1529,29087,-95.199972,40.092393
1530,29089,-92.705762,39.139325
1531,29091,-91.873823,36.793133000000005
1532,29093,-90.71159899999999,37.571851
1533,29095,-94.446137,39.010332
1534,29097,-94.443436,37.128993
1535,29099,-90.47574399999999,38.340593
1536,29101,-93.770312,38.757209
1537,29103,-92.150669,40.151668
1538,29105,-92.65456,37.669645
1539,29107,-93.840082,39.056329
1540,29109,-93.797074,37.035398
1541,29111,-91.64908199999999,40.085505
1542,29113,-90.928671,39.003625
1543,29115,-93.065191,39.796774
1544,29117,-93.554324,39.795916
1545,29119,-94.39808000000001,36.618064000000004
1546,29121,-92.51033000000001,39.798522
1547,29123,-90.300055,37.535795
1548,29125,-91.878062,38.171917
1549,29127,-91.45566099999999,39.740805
1550,29129,-93.575859,40.418591
1551,29131,-92.507085,38.247837
1552,29133,-89.365459,36.857051
1553,29135,-92.616373,38.628938
1554,29137,-91.973958,39.520553
1555,29139,-91.468473,38.950802
1556,29141,-92.85030400000001,38.381506
1557,29143,-89.65871,36.605307
1558,29145,-94.41138000000001,36.921797999999995
1559,29147,-94.86791600000001,40.352748999999996
1560,29149,-91.464771,36.618128999999996
1561,29151,-91.883136,38.453819
1562,29153,-92.424289,36.623090000000005
1563,29155,-89.748715,36.181794000000004
1564,29157,-89.857097,37.713671999999995
1565,29159,-93.246549,38.702201
1566,29161,-91.748715,37.942882
1567,29163,-91.156139,39.363535
1568,29165,-94.684698,39.262166
1569,29167,-93.404415,37.601813
1570,29169,-92.1773,37.824257
1571,29171,-92.97926899999999,40.480841999999996
1572,29173,-91.468633,39.57958
1573,29175,-92.45193499999999,39.412906
1574,29177,-94.06127,39.335640999999995
1575,29179,-90.97298599999999,37.336586
1576,29181,-90.791802,36.627212
1577,29183,-90.659755,38.776604
1578,29185,-93.765606,38.056009
1579,29186,-90.168495,37.939468
