FIPS,01/01/20,01/02/20,01/03/20,01/04/20,01/05/20,01/06/20,01/07/20,01/08/20,01/09/20,01/10/20,01/11/20,01/12/20,01/13/20,01/14/20,01/15/20,01/16/20,01/17/20,01/18/20,01/19/20,01/20/20,01/21/20,01/22/20,01/23/20,01/24/20,01/25/20,01/26/20,01/27/20,01/28/20,01/29/20,01/30/20,01/31/20,02/01/20,02/02/20,02/03/20,02/04/20,02/05/20,02/06/20,02/07/20,02/08/20,02/09/20,02/10/20,02/11/20,02/12/20,02/13/20,02/14/20,02/15/20,02/16/20,02/17/20,02/18/20,02/19/20,02/20/20,02/21/20,02/22/20,02/23/20,02/24/20,02/25/20,02/26/20,02/27/20,02/28/20,02/29/20,03/01/20,03/02/20,03/03/20,03/04/20,03/05/20,03/06/20,03/07/20,03/08/20,03/09/20,03/10/20,03/11/20,03/12/20,03/13/20,03/14/20,03/15/20,03/16/20,03/17/20,03/18/20,03/19/20,03/20/20,03/21/20,03/22/20,03/23/20,03/24/20,03/25/20,03/26/20,03/27/20,03/28/20,03/29/20,03/30/20,03/31/20,04/10/20,04/11/20,04/12/20
1073,30.03125,26.8125,21.578125,31.140625,26.953125,32.6875,40.0625,37.278688524590166,40.61818181818182,36.328125,30.203125,24.765625,38.1875,20.203125,24.375,24.109375,18.625,28.203125,17.078125,28.0625,33.109375,32.0625,30.71875,32.78125,31.765625,34.984375,31.171875,37.078125,34.109375,44.453125,41.0,35.171875,25.296875,35.296875,28.25,28.984375,17.625,38.234375,31.578125,33.671875,28.09375,21.578125,25.4375,23.046875,23.6875,28.3125,47.546875,34.296875,24.0625,21.982142857142858,19.654545454545456,23.6875,31.421875,51.296875,43.875,28.482758620689655,24.553571428571427,23.671875,26.65625,27.84375,51.859375,38.265625,43.79365079365079,38.578125,16.421875,24.734375,21.8125,32.53125,45.25806451612903,27.609375,27.65625,33.484375,39.484375,37.40625,22.65625,30.421875,66.609375,51.703125,36.296875,37.484375,20.265625,26.234375,36.8125,29.671875,25.5,34.265625,59.890625,46.515625,33.40625,25.625,34.828125,22.796875,34.484375,51.81395348837209
1089,35.625,27.1875,19.125,29.0,25.9375,34.3125,29.625,30.125,37.875,39.625,27.4375,20.6875,44.8125,19.5625,25.75,31.0625,19.375,24.6875,16.625,29.8125,27.5625,29.625,28.125,19.5,22.375,35.25,31.5625,44.1875,47.375,45.5,47.0,38.375,24.875,40.625,28.75,22.9375,15.8125,26.125,28.875,32.375,23.1875,17.6875,21.125,20.5,25.75,26.1875,39.375,41.625,17.5,32.3125,24.3125,25.375,32.3125,43.5,35.6875,20.75,21.375,24.6875,24.1875,25.25,46.75,32.125,37.5,35.4375,35.0625,20.4375,23.625,31.75,44.75,25.3125,30.6875,37.8125,35.625,25.5625,10.9375,22.9375,51.25,40.4375,39.125,35.75,20.625,21.5625,23.3125,25.1875,14.0625,30.5,63.625,49.625,27.0625,26.3,27.9375,23.125,34.1875,52.18181818181818
1101,54.5,54.8125,29.875,20.3125,35.875,55.625,41.1875,41.4375,63.8125,54.5625,41.75,26.875,46.5625,31.5,42.75,27.0625,28.0,40.875,28.0625,,48.4,48.375,53.5,47.4375,30.75,48.75,36.5,46.0625,45.4375,43.5,51.3125,40.1875,44.0625,45.0625,40.3125,36.0,25.1875,20.8125,44.75,49.0,53.875,36.125,35.25,22.375,28.125,44.875,58.4375,48.5,49.25,20.0,32.125,32.9375,45.5625,59.3125,57.3125,28.8125,33.625,31.8125,47.0625,,,66.2,44.9375,31.875,36.875,34.5,35.6875,56.625,60.8125,52.142857142857146,58.75,45.4375,51.0625,65.0,76.9375,59.5,82.625,78.9375,58.9375,63.625,50.8125,49.0625,55.5625,39.875,52.8125,57.6875,63.6875,32.9375,57.125,53.3125,52.0,11.0,29.25,22.727272727272727
1103,19.75,19.3125,14.8125,25.125,23.1875,25.875,19.8125,19.3125,25.1875,23.5625,11.625,10.1875,28.6875,12.6875,7.5625,16.125,11.6875,19.6875,9.0,25.25,28.75,26.4375,22.9375,8.1875,15.5,22.9375,21.3125,20.0625,25.5,27.9375,32.625,29.5625,9.375,12.875,14.25,8.1875,4.125,17.3125,16.1875,21.25,21.8125,3.8125,22.6875,11.25,25.125,23.5625,26.9375,21.75,9.875,29.75,14.125,27.5,21.25,29.1875,25.6875,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,48.75,30.1875,22.6875,20.75,26.125,36.5,31.375,39.0,48.625,41.0,28.4375,25.5,37.125,20.0,24.875,21.555555555555557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,19.4375,11.9375,5.125,18.5,16.75,25.25,25.3125,13.4375,,,,,,6.75,8.6875,21.0625,18.25,19.1875,10.9375,17.6875,29.3125,31.625,36.3125,15.4375,17.25,20.0,13.8125,14.25,20.875,23.8125,24.375,21.8125,16.875,16.0,10.1875,13.1875,8.25,20.4375,23.4375,24.1875,19.125,3.5,11.4375,10.75,27.6875,18.8125,34.125,21.8125,14.5,15.625,13.0625,30.6875,26.375,40.5,39.5,15.125,15.5,19.9375,22.9375,20.125,36.3125,22.5625,22.1875,22.0,6.214285714285714,25.75,17.9375,24.3125,34.6875,12.6875,20.8125,27.625,24.4375,42.4375,47.0,26.4375,49.25,28.3125,21.5,25.0,23.3125,19.5,17.1875,10.75,26.0,28.625,47.5625,37.1875,24.8125,24.4375,31.9375,5.0,21.3125,27.818181818181817
2020,51.9375,32.90625,54.625,78.96875,95.0,75.71875,66.4375,61.8125,52.5,,,,,39.6,48.0625,42.3125,52.75,60.59375,58.3125,18.15625,26.03125,22.09375,21.59375,54.25,46.03125,40.375,42.34375,35.8125,19.0625,21.28125,49.4375,35.46875,34.71875,10.0625,19.1875,24.21875,14.03125,18.0625,13.5625,16.1875,16.28125,32.1875,18.71875,18.875,37.71875,20.59375,44.71875,20.483870967741936,3.526315789473684,5.75,8.75,8.59375,11.3125,10.380952380952381,43.625,29.9375,15.5625,30.96875,34.96875,31.5,8.925925925925926,10.772727272727273,19.28125,11.34375,14.625,43.96875,18.71875,13.34375,11.90625,9.46875,28.34375,37.375,42.65625,45.75,39.84375,32.3125,37.03125,27.84375,34.21875,15.483870967741936,24.25,13.625,52.6875,38.473684210526315,34.8125,28.09375,22.875,14.375,25.9375,25.90625,23.15625,24.09375,29.46875,42.45454545454545
2050,21.8125,32.6875,15.875,19.6875,23.1875,16.6875,14.5,10.4375,14.125,,,,,21.2,26.4375,15.3125,19.5625,15.3125,22.0625,26.625,14.4375,14.8125,14.875,21.0625,20.8125,17.6875,15.6875,11.1875,13.0,21.0,28.875,27.75,6.8125,7.8125,3.875,9.4375,24.75,22.0625,15.375,35.125,26.875,20.625,24.125,17.3125,14.875,14.0625,12.9375,5.125,9.875,28.3125,14.6875,27.4375,35.1875,50.6875,22.1875,14.25,16.1875,16.375,18.0,9.875,14.25,31.125,29.0,23.3125,40.3125,25.25,17.0625,18.25,21.75,25.125,35.0,15.9375,19.25,21.3125,19.4375,18.5625,3.625,29.1875,16.0625,33.6875,17.9375,20.125,14.875,11.0625,4.625,10.5625,9.9375,15.75,22.25,15.0625,20.6875,17.5,22.8125,14.818181818181818
2090,52.458333333333336,33.604166666666664,97.02083333333333,101.08333333333333,92.89583333333333,97.875,88.33333333333333,115.47916666666667,111.5,,,,,24.5,48.145833333333336,66.97916666666667,84.375,108.83333333333333,126.54166666666667,112.29166666666667,57.020833333333336,59.854166666666664,65.52083333333333,32.041666666666664,61.457142857142856,87.8125,63.36363636363637,57.520833333333336,66.37142857142857,39.916666666666664,40.041666666666664,58.416666666666664,77.3125,84.125,76.70833333333333,66.97916666666667,51.708333333333336,24.625,48.791666666666664,34.708333333333336,12.020833333333334,50.479166666666664,37.645833333333336,51.395833333333336,79.66666666666667,56.3125,66.60416666666667,71.66666666666667,53.6875,32.979166666666664,45.71739130434783,34.05882352941177,40.0,18.166666666666668,74.08333333333333,80.54166666666667,86.6875,90.1875,74.58333333333333,83.39583333333333,31.5625,6.181818181818182,68.97916666666667,70.93023255813954,92.04166666666667,89.1875,49.104166666666664,46.604166666666664,10.125,17.916666666666668,82.625,47.708333333333336,43.06521739130435,57.333333333333336,32.291666666666664,14.270833333333334,47.916666666666664,15.791666666666666,15.270833333333334,5.111111111111111,8.25,4.833333333333333,5.5625,12.416666666666666,2.2708333333333335,3.2083333333333335,12.375,8.25,12.208333333333334,18.9375,6.895833333333333,27.6875,13.958333333333334,43.666666666666664
2110,49.0,12.875,17.625,29.9375,42.0,22.75,12.9375,26.5625,23.8125,,,,,44.8,38.375,11.75,15.0625,45.25,33.25,39.625,33.3125,44.8125,24.875,5.0,10.9375,3.0,1.25,2.8125,3.25,9.75,5.125,10.0,12.6875,17.4375,10.4375,16.25,20.1875,13.875,16.0625,14.5,4.1875,12.0625,3.1875,19.5,16.125,20.6875,8.3125,11.75,5.8125,3.5625,0.3333333333333333,4.5,5.8125,6.0625,7.1875,0.7,5.625,0.0,2.6875,13.0625,2.0625,6.5625,3.4375,6.625,7.5,10.0,19.25,16.5,3.9375,10.75,18.5625,23.3125,26.5625,34.875,50.0625,42.5,42.5625,30.375,16.3125,33.25,29.5,5.0,6.5,28.75,39.625,23.5,,7.5,5.4375,12.375,19.4375,19.875,28.75,47.72727272727273
4003,22.625,12.5625,17.0,19.0,26.4375,25.818181818181817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6666666666666665,2.5,3.0,3.4375,3.75,3.0625,0.5625,0.625,2.1875,2.9375,1.5,0.25,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4012,11.1875,11.1875,15.0,9.125,9.0,10.0,9.0,10.625,19.0,15.875,15.8125,17.375,16.25,16.5625,11.8125,16.1875,22.125,9.9375,8.75,10.25,10.375,12.5625,14.1875,12.0625,11.9375,7.6875,9.125,7.875,7.5,7.1875,8.25,10.125,6.5,16.4375,12.6875,14.875,10.1875,12.75,16.1875,18.25,14.75,8.5,11.4375,14.0,12.625,16.0,19.9375,20.5,23.375,21.375,22.1875,19.625,18.75,12.875,13.125,12.625,8.4375,4.1875,6.1875,13.0,16.3125,19.375,13.75,2.125,4.0625,8.1875,14.3125,8.4375,3.6875,14.8125,3.75,2.5,4.5,9.75,8.8125,6.8125,10.9375,9.0,11.6875,10.75,11.4375,17.0,12.625,7.3125,8.625,10.0625,15.714285714285714,11.3125,17.5,14.3125,15.875,10.5,15.625,13.545454545454545
4013,120.35,63.53125,44.46583850931677,56.65340909090909,64.57386363636364,51.96590909090909,35.10795454545455,38.86931818181818,40.89204545454545,23.318181818181817,37.86363636363637,51.76136363636363,50.595238095238095,43.46875,47.39375,52.275,31.06875,55.19444444444444,51.166666666666664,28.770833333333332,25.91946308724832,36.29375,53.7,47.04375,51.7875,57.93125,53.475,23.09375,33.85,23.10625,34.61875,44.025,38.6,34.1,13.5375,21.75625,38.00625,48.6625,55.45625,44.4375,27.85625,10.560509554140127,25.10625,39.5,43.275,51.16875,49.6125,50.06875,50.69375,49.86538461538461,41.811688311688314,33.725,19.928571428571427,21.01388888888889,32.711409395973156,20.723684210526315,11.8625,29.25,35.1625,38.20625,31.43125,19.031645569620252,23.908496732026144,20.490322580645163,31.419354838709676,21.943037974683545,23.125,18.59493670886076,25.84,22.555555555555557,16.794701986754966,25.1156462585034,8.537974683544304,18.85,29.354430379746834,25.154362416107382,16.29299363057325,12.322368421052632,9.10625,22.687898089171973,25.75,31.330985915492956,29.558441558441558,20.72,20.910958904109588,13.307142857142857,13.25,28.05625,34.05,21.50632911392405,32.1948051948052,25.212903225806453,14.4625,11.936363636363636
4021,65.21875,35.21875,37.15384615384615,28.0,28.166666666666668,22.916666666666668,15.541666666666666,13.375,18.854166666666668,19.895833333333332,27.145833333333332,35.083333333333336,20.020833333333332,14.875,18.645833333333332,16.104166666666668,10.583333333333334,18.645833333333332,20.520833333333332,8.065217391304348,14.104166666666666,12.583333333333334,24.229166666666668,24.291666666666668,22.458333333333332,22.0,14.1875,11.6875,7.833333333333333,11.5625,10.9375,15.270833333333334,12.416666666666666,11.354166666666666,6.3125,19.125,22.229166666666668,20.916666666666668,19.958333333333332,13.0625,11.229166666666666,3.234042553191489,8.6875,10.895833333333334,16.895833333333332,17.583333333333332,18.104166666666668,14.958333333333334,17.583333333333332,21.208333333333332,24.458333333333332,22.1875,5.15,6.125,16.333333333333332,14.9375,3.235294117647059,10.4375,14.791666666666666,10.333333333333334,2.239130434782609,5.7560975609756095,10.0,11.826086956521738,14.833333333333334,8.5,12.083333333333334,6.979166666666667,11.25,7.4772727272727275,7.4222222222222225,9.041666666666666,4.586956521739131,10.166666666666666,9.212765957446809,11.208333333333334,9.291666666666666,7.8125,7.75,12.75,13.0,11.733333333333333,10.622222222222222,3.4375,7.521739130434782,7.145833333333333,10.041666666666666,9.891304347826088,9.043478260869565,10.6875,12.416666666666666,6.854166666666667,4.6875,12.151515151515152
4023,112.83333333333333,25.875,43.708333333333336,52.083333333333336,60.291666666666664,42.416666666666664,34.75,37.375,25.285714285714285,24.07894736842105,42.604166666666664,53.541666666666664,35.791666666666664,37.604166666666664,40.645833333333336,33.53488372093023,23.1,36.833333333333336,41.416666666666664,33.25,26.1875,14.583333333333334,23.270833333333332,31.9375,38.729166666666664,42.145833333333336,29.104166666666668,24.145833333333332,28.5625,14.520833333333334,18.854166666666668,29.583333333333332,46.625,20.5,12.208333333333334,24.5,30.625,36.958333333333336,41.5625,23.770833333333332,10.395833333333334,10.8125,20.958333333333332,28.979166666666668,33.583333333333336,36.354166666666664,37.375,29.458333333333332,27.166666666666668,31.729166666666668,28.979166666666668,23.354166666666668,9.854166666666666,11.020833333333334,19.333333333333332,20.125,3.4864864864864864,22.854166666666668,20.145833333333332,21.979166666666668,8.229166666666666,9.608695652173912,9.625,13.791666666666666,24.630434782608695,7.104166666666667,16.541666666666668,8.791666666666666,12.8125,9.9375,5.913043478260869,10.229166666666666,4.208333333333333,12.833333333333334,22.875,17.875,18.479166666666668,12.958333333333334,4.979166666666667,24.5625,22.833333333333332,23.333333333333332,14.4375,14.583333333333334,16.291666666666668,10.583333333333334,10.395833333333334,20.4375,22.354166666666668,21.72093023255814,23.875,13.833333333333334,9.8125,18.21212121212121
4027,48.0,41.6875,26.75,30.4375,18.0625,16.0625,16.3125,26.625,38.125,29.875,21.625,30.6875,42.4375,36.6875,47.125,46.125,31.6875,15.625,12.125,22.0625,29.125,33.3125,27.4375,24.5625,25.25,34.4375,31.0,23.4375,39.9375,17.75,19.1875,49.9375,21.3125,52.0,31.8125,21.6875,51.0625,37.0625,46.3125,23.1875,23.9375,21.5,30.5,17.75,29.5625,41.25,44.25,34.4375,32.625,31.0,30.9375,27.4375,31.0625,31.1875,35.1875,25.4375,13.5,17.25,27.0625,49.6875,33.6875,22.75,19.875,20.5625,24.125,37.75,31.625,16.0,23.375,20.5625,16.3125,21.0,10.5,15.625,24.5,31.375,23.0625,16.3125,19.125,21.6875,31.5,32.5,16.1875,15.0,13.375,19.4375,19.875,32.8125,35.125,26.625,35.25,3.2142857142857144,9.375,15.545454545454545
5007,25.0,41.4375,46.4375,20.3125,24.1875,24.125,21.6875,23.875,33.375,20.5625,14.8125,18.25,24.8125,32.3125,35.4375,21.3125,8.875,20.1875,18.5,24.75,25.25,17.1875,14.6875,20.3125,23.9375,31.6875,35.9375,30.0625,19.3125,25.0,19.25,25.375,17.25,29.6875,22.0625,11.125,20.625,29.375,33.375,25.25,25.0,23.9375,15.75,23.8125,21.0625,21.0625,36.375,43.1875,29.6875,18.5,28.5625,22.6875,23.8125,28.375,18.5625,23.625,22.125,20.4375,21.375,29.3125,39.875,37.8125,30.125,29.6875,37.5625,22.375,48.5,39.8125,38.5625,14.4375,25.5625,27.125,16.8125,17.875,13.5625,17.75,16.75,18.4375,23.9375,21.9375,19.8125,21.0,19.8125,18.9375,18.3125,50.4375,61.5625,39.0,19.75,39.6875,35.875,19.6875,29.5625,11.818181818181818
5035,20.375,30.125,20.625,26.875,26.75,22.6875,22.8125,26.6875,41.125,40.4375,12.875,17.5625,27.5,32.5,30.9375,25.0625,21.8125,24.9375,16.75,28.9375,35.8125,30.125,36.5,21.3125,22.125,22.6875,30.625,38.125,42.8125,39.3125,44.1875,25.8125,22.375,26.8125,22.625,14.375,18.25,26.8125,29.75,27.875,24.75,29.6875,20.6875,23.3125,24.4375,22.9375,31.6875,29.875,28.5,22.5,26.8125,24.3125,30.4375,27.4375,29.4375,18.5625,22.3125,19.4375,23.9375,27.9375,34.75,33.8125,33.25,32.75,22.0625,24.875,25.1875,33.25,43.0625,18.1875,26.75,32.625,23.125,24.25,25.0,29.875,19.5625,36.375,43.375,42.125,25.0625,22.875,25.4375,33.375,37.625,34.6875,54.25,49.125,19.6875,36.0,25.9375,21.1875,25.625,26.636363636363637
5091,79.625,37.0,28.5,16.375,35.0625,38.6875,19.6875,48.8125,34.375,30.375,12.375,20.75,29.875,31.0,34.3125,24.875,21.6875,20.875,7.5625,21.0625,29.5,28.75,17.625,20.3125,39.75,31.0,44.3125,41.375,22.75,26.125,34.8125,33.1875,39.0,32.375,29.3125,13.4375,23.8125,35.6875,43.0,21.6875,17.3125,11.3125,9.0,11.0625,16.0,28.25,43.0625,43.3125,44.375,16.625,18.5,25.1875,36.4375,38.5,20.125,12.0,15.0625,23.25,30.533333333333335,,,45.25,54.625,35.1875,25.1875,43.375,36.1875,40.6875,45.5,34.125,55.75,56.5,18.625,43.8125,11.6875,27.25,38.875,30.125,54.4375,28.4375,14.8125,23.875,13.6875,47.375,39.6875,63.1875,61.125,50.5,23.4375,20.9375,9.5,26.6875,34.75,35.90909090909091
5119,48.28125,32.0625,27.21875,23.375,36.1875,31.9375,25.65625,40.6875,27.65625,34.15625,13.71875,16.375,27.9375,30.90625,36.125,28.71875,21.0625,23.09375,15.6875,22.625,28.96875,36.90625,27.375,18.46875,26.09375,36.15625,31.46875,41.625,31.09375,35.25,36.625,22.5625,27.34375,32.4375,20.9375,8.875,16.3125,29.21875,32.125,25.0,18.0625,19.4375,15.65625,19.09375,20.25,22.3125,33.1875,28.9375,27.65625,18.84375,24.0,22.8125,29.9375,30.46875,20.4375,17.0625,20.6875,21.5,26.78125,33.9375,37.09375,34.90625,40.1875,50.8125,26.59375,18.125,44.3125,47.0,32.46666666666667,18.96875,26.625,43.46875,25.375,20.0625,18.0625,28.5,29.0,23.3125,44.4375,28.3125,22.5,18.6875,21.375,36.125,18.21875,45.064516129032256,58.71875,49.8125,18.53125,41.875,25.75,23.6875,35.5625,19.95
6001,50.1875,24.604166666666668,45.104166666666664,50.916666666666664,29.958333333333332,24.5,31.041666666666668,18.5625,18.5625,24.541666666666668,24.5,25.770833333333332,18.041666666666668,19.3125,22.6875,20.020833333333332,23.75,31.5,27.479166666666668,54.708333333333336,29.666666666666668,15.083333333333334,31.3125,39.916666666666664,35.1875,20.354166666666668,22.770833333333332,23.083333333333332,27.125,31.791666666666668,40.270833333333336,56.520833333333336,41.020833333333336,12.541666666666666,11.5,23.395833333333332,35.416666666666664,50.0625,45.041666666666664,21.208333333333332,12.0,15.020833333333334,28.416666666666668,38.6875,30.708333333333332,48.25,36.484848484848484,27.125,22.08108108108108,33.083333333333336,46.5,47.666666666666664,44.979166666666664,31.291666666666668,27.229166666666668,27.541666666666668,34.0625,52.729166666666664,49.1875,36.208333333333336,26.125,8.934782608695652,18.854166666666668,36.8125,51.708333333333336,25.645833333333332,9.375,15.041666666666666,19.083333333333332,18.229166666666668,20.770833333333332,28.791666666666668,40.020833333333336,22.041666666666668,11.229166666666666,9.854166666666666,19.104166666666668,18.958333333333332,24.458333333333332,21.895833333333332,25.770833333333332,26.166666666666668,27.104166666666668,15.583333333333334,12.916666666666666,12.270833333333334,23.916666666666668,44.458333333333336,26.458333333333332,12.020833333333334,13.875,22.416666666666668,24.583333333333332,26.454545454545453
6005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.125,63.75,60.0625,6.125,9.368421052631579,29.40625,50.375,66.21875,65.65625,22.15625,7.32,20.74074074074074,50.8,53.476190476190474,78.64285714285714,52.125,36.40625,33.21875,24.71875,41.0,36.40625,37.0625,30.4375,41.77777777777778,35.1875,18.375,27.3125,36.125,32.03125,35.71875,18.11111111111111,2.25,16.8125,39.71875,36.86666666666667,31.615384615384617,11.9375,25.25,53.333333333333336,29.857142857142858,22.8125,24.8125,25.375,30.52,3.8461538461538463,3.0,6.466666666666667,9.033333333333333,29.9,17.71875,22.70967741935484,19.6875,15.40625,16.607142857142858,8.379310344827585,23.366666666666667,12.0625,45.44827586206897,22.785714285714285,14.793103448275861,9.375,12.90625,21.137931034482758,34.40909090909091
6007,56.59375,42.1875,46.46875,46.75,42.75,29.25,43.8125,56.875,22.40625,28.28125,25.6875,25.15625,9.75,9.96875,30.75,14.375,11.3125,18.875,30.46875,67.27777777777777,37.0,15.0625,42.75,61.875,67.375,38.125,13.333333333333334,15.5625,22.1875,32.84375,41.375,48.125,31.59375,3.774193548387097,9.34375,36.8125,52.59375,48.40625,39.65625,3.4,10.5,14.935483870967742,20.5,27.8125,44.03125,44.6875,43.875,17.875,16.3125,32.9375,34.46875,36.03125,27.5625,39.34375,20.78125,5.193548387096774,17.75,27.625,33.03125,35.09375,11.35483870967742,7.5,9.105263157894736,21.40625,32.7,33.3125,12.03125,8.84375,12.6875,10.0,18.3125,22.25,20.9375,19.0625,9.28125,10.5,6.6875,6.28125,17.896551724137932,11.4375,20.78125,19.8125,20.71875,7.875,10.483870967741936,15.5,9.875,31.53125,18.5,16.1875,7.375,13.5,27.53125,32.59090909090909
6009,60.75,58.75,52.8125,48.25,55.0,49.4375,54.1875,54.1875,42.0625,33.4375,35.875,50.25,30.3125,20.4375,39.0,33.6875,15.375,25.0,36.6875,37.0,28.375,17.0625,30.625,40.625,47.6875,47.625,29.5,35.0625,34.4375,41.0,44.8125,50.1875,47.6875,28.875,33.5,49.3125,56.9375,58.25,60.1875,54.375,29.9375,36.5,39.8125,49.625,49.5,42.9375,41.5625,43.6875,41.0,49.1875,39.8125,36.4375,31.5,36.1875,29.3125,33.1875,36.4375,48.8125,36.8125,31.125,23.4375,11.125,23.125,33.75,29.6875,43.1875,12.214285714285714,17.625,25.625,40.4375,25.125,28.875,34.4375,20.3125,10.0625,6.6875,5.75,12.1875,20.5,19.181818181818183,18.5,31.25,18.3125,18.0,11.125,8.6875,24.6875,37.1875,23.1875,24.1875,23.75,12.9375,15.625,37.72727272727273
6011,73.0625,56.8125,53.875,71.1875,23.625,16.625,46.1875,67.0625,30.1875,13.3125,26.125,25.9375,8.25,3.9375,19.625,14.5,17.6875,16.875,33.1875,54.125,58.9375,15.875,15.5,33.125,56.25,34.5,13.916666666666666,,,58.0,44.5625,55.5,35.3125,0.0,,16.6875,63.8125,74.75,54.6875,0.0,2.375,0.5,39.25,61.0625,33.4375,61.5625,47.3125,11.8125,8.0,26.8125,45.375,45.9375,31.125,31.0625,19.125,3.9375,41.6875,49.25,44.0625,35.3125,6.6875,5.25,6.75,21.1875,47.6875,16.875,3.125,8.75,9.75,11.625,22.25,38.25,22.8125,4.9375,2.375,4.25,9.5625,4.0625,20.75,16.5625,24.125,20.8125,17.125,0.625,5.8125,9.0,20.625,35.4375,22.875,5.375,7.6875,16.75,18.1875,11.272727272727273
6013,53.0875,27.85,60.325,49.225,24.4875,27.7625,43.3875,20.1875,18.2125,33.3875,24.1375,29.95,19.45,22.0125,28.425,19.925,28.2375,24.0875,27.025,56.9875,35.8,23.125,37.8625,41.2125,40.3875,23.1,30.5375,28.1125,33.55,33.725,42.875,63.9625,33.7375,11.941176470588236,15.44,36.0,47.9375,54.7625,37.6,18.82051282051282,17.125,26.825,43.3,36.7625,31.7,52.1125,33.35,26.175,38.7125,39.225,47.45,53.4,50.9625,34.5625,24.65,38.1625,45.5125,53.5375,51.2375,35.411764705882355,24.9625,10.652777777777779,30.8625,44.4875,47.825,18.7625,9.7375,19.2375,19.3625,23.75,26.375,35.375,47.8625,17.6125,13.9875,10.25,19.3625,15.575,21.8375,27.323943661971832,19.078125,22.703125,21.693548387096776,13.5875,11.425,12.04054054054054,21.828125,41.859375,28.328125,9.384615384615385,8.217948717948717,18.475,19.5875,34.29090909090909
6015,,,,,,,,,,,,,,,,,,,,,,,,29.0625,22.4375,27.25,29.875,,,,57.142857142857146,27.25,22.9375,27.5,29.0,30.5,27.0,23.9375,28.0625,31.1875,43.375,47.5,50.6875,27.75,32.375,45.4375,31.625,41.75,32.8125,33.6875,44.4375,51.1875,39.3125,32.0,45.9375,63.0,51.9375,28.4375,45.25,29.375,23.3125,26.46875,28.40625,13.933333333333334,23.8125,51.875,26.6875,22.625,23.5,24.6875,57.0625,48.5625,,,,8.25,8.3125,13.5625,29.857142857142858,14.375,34.125,34.75,26.3125,15.3125,19.5,22.8125,22.9375,38.1875,16.3125,16.125,19.0625,48.0,34.6875,53.36363636363637
6017,33.6,32.09090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4375,43.375,40.3125,14.125,21.75,24.6875,24.0,15.25,30.375,28.0625,5.875,5.5625,15.5,30.1875,20.8125,33.0625,35.8125,16.5625,15.875,20.9375,16.0,17.375,22.0,36.9375,14.375,7.75,16.875,22.9375,20.5625,46.25,14.875,6.466666666666667,4.0625,9.4375,18.375,19.4375,11.125,12.5,16.363636363636363,9.625,14.0,21.5625,15.8125,9.6875,1.6666666666666667,8.625,7.769230769230769,8.625,30.266666666666666,6.4,10.4375,13.5,12.25,1.6875,,,,,,,,,,
6019,117.75,93.125,80.1875,65.3125,39.375,57.6875,65.125,60.8125,48.5,46.4375,60.6875,61.1875,61.1875,63.4375,49.5625,51.625,25.875,58.4375,66.6875,66.75,70.75,68.4375,43.75,68.875,84.125,69.8125,31.6875,49.1875,31.75,57.375,69.0,89.4375,73.3125,19.5625,62.75,75.5,78.6875,74.1875,77.6875,49.625,67.6875,61.0625,54.125,58.5625,60.875,65.9375,62.875,29.5,62.6875,60.375,59.5625,59.8125,42.3125,41.3125,49.1875,59.4375,49.1875,53.8125,57.375,47.8125,27.75,48.6875,56.1875,51.625,54.0,57.4375,9.0,31.1875,21.9375,30.4375,39.375,33.3125,41.8125,19.0625,17.5625,8.25,14.5625,18.8125,17.125,16.6875,25.0,25.3125,5.375,13.875,3.3125,15.625,27.5625,34.0,21.8125,31.4375,14.8125,25.0,31.375,59.63636363636363
6021,61.875,49.1875,43.25,69.0625,32.8125,24.3125,55.1875,64.4375,41.8125,28.875,39.0,29.5625,23.875,14.1875,30.6875,27.625,29.625,21.0625,39.9375,57.6875,56.6875,24.125,42.5625,60.625,53.9375,33.875,21.625,24.3125,20.6875,25.8125,37.5625,49.1875,36.4375,9.25,12.5625,26.25,69.6875,81.5,62.0625,6.125,5.3125,4.9375,12.1875,49.1875,68.6875,65.9375,58.8125,18.625,11.875,17.9375,26.375,24.3125,28.0625,45.1875,22.5,5.0625,34.6875,41.75,47.5625,46.875,12.375,6.1875,6.25,13.625,42.8125,31.0,9.0,13.25,12.6875,12.1875,26.5,28.5,14.875,7.75,4.0,15.5625,18.6875,11.75,27.875,30.75,15.0625,22.5,15.0625,6.1875,8.875,13.6875,26.0625,50.5,27.8125,7.0625,6.3125,16.25,23.9375,16.272727272727273
