FIPS,Total_Votes_2000,Total_Votes_2004,Total_Votes_2008,Total_Votes_2012,Total_Votes_2016,Frac_Dem_2000,Frac_Dem_2004,Frac_Dem_2008,Frac_Dem_2012,Frac_Dem_2016
13061,1277.0,1309.0,1440.0,1402.0,1273.0,0.6429130775254502,0.6096256684491979,0.6104166666666667,0.6148359486447932,0.5475255302435192
13063,61402.0,79546.0,99438.0,96067.0,92859.0,0.6521285951597667,0.7054157342921077,0.8299342303747058,0.8481476469547296,0.8423523837215563
13065,1929.0,2265.0,2696.0,2472.0,2455.0,0.4230171073094868,0.3311258278145696,0.366839762611276,0.3446601941747573,0.2794297352342159
13067,235027.0,279473.0,315444.0,310116.0,330819.0,0.3687916707442124,0.3719679539705088,0.4476737550880664,0.4292716273910408,0.4840139169757481
13069,9430.0,12327.0,13747.0,14454.0,13915.0,0.38101802757158,0.3227873773018577,0.34996726558521857,0.3498685484986855,0.29421487603305785
13071,9972.0,11730.0,13435.0,13328.0,13624.0,0.3306257521058965,0.2879795396419437,0.3080759211016003,0.29809423769507803,0.2541837933059307
13073,36008.0,47144.0,55351.0,58923.0,64743.0,0.2490835369917796,0.2427032071949771,0.2836985781648028,0.27919488145545884,0.29172265727568997
13075,3944.0,4816.0,5903.0,6031.0,6057.0,0.4155679513184584,0.3598421926910299,0.35151617821446723,0.3385839827557619,0.2894172032359254
13077,31226.0,42545.0,53549.0,55555.0,61745.0,0.29001473131364885,0.2502526736396756,0.28984668247773065,0.2730267302673027,0.2685723540367641
13079,3567.0,4402.0,5240.0,5133.0,5176.0,0.424165965797589,0.3525670149931849,0.34961832061068704,0.3323592441067601,0.2745363214837713
13081,5609.0,6250.0,7550.0,7396.0,7512.0,0.4043501515421644,0.37711999999999996,0.4086092715231788,0.4282044348296377,0.3776624068157615
13083,5049.0,6230.0,6408.0,6020.0,6242.0,0.3224400871459695,0.2926163723916533,0.2515605493133583,0.2343853820598007,0.15459788529317525
13085,5898.0,8113.0,9974.0,10244.0,11765.0,0.2472024415055951,0.1734253666954271,0.1636254261078805,0.12114408434205387,0.12307692307692307
13087,7648.0,8951.0,10374.0,10485.0,10286.0,0.4442991631799163,0.3996201541727181,0.426450742240216,0.437863614687649,0.4009333074081276
13089,219980.0,276139.0,322301.0,306265.0,314757.0,0.7023774888626239,0.7271229344641648,0.7899261870115203,0.7778361876153005,0.7986160752580562
13091,5877.0,6995.0,8212.0,7733.0,7009.0,0.3957801599455504,0.3408148677626877,0.3160009741841208,0.3157894736842105,0.26237694392923383
13093,3520.0,3844.0,4160.0,4298.0,3859.0,0.5400568181818182,0.5132674297606661,0.5139423076923076,0.5316426244765007,0.4850997667789583
13095,29064.0,33647.0,38846.0,37919.0,34087.0,0.5728736581337738,0.5886111689006449,0.6727848427122484,0.6934518315356417,0.6838677501686861
13097,30964.0,42065.0,55083.0,55267.0,57738.0,0.36048314171295703,0.38029240461191016,0.5051467784979031,0.5146108889572439,0.5369947001974437
13099,3585.0,4213.0,5335.0,5353.0,4785.0,0.4524407252440725,0.4037502967006884,0.4879100281162137,0.5165327853540072,0.4530825496342738
13101,898.0,991.0,1187.0,1102.0,1182.0,0.3028953229398664,0.2330978809283552,0.16933445661331087,0.1569872958257713,0.1319796954314721
13103,10650.0,16167.0,20316.0,20816.0,23458.0,0.30347417840375585,0.2234799282489021,0.2429612128371727,0.2376537279016141,0.20688038195924632
13105,5853.0,7656.0,8317.0,8143.0,7987.0,0.4317444045788485,0.3897596656217346,0.4047132379463749,0.3906422694338696,0.3178915738074371
13107,6263.0,7468.0,8242.0,8083.0,7860.0,0.4526584703816063,0.3714515265131226,0.3722397476340694,0.362118025485587,0.3097964376590331
13109,3080.0,3514.0,3855.0,3563.0,3613.0,0.3951298701298701,0.3451906659077974,0.35642023346303503,0.3558798765085602,0.3127594796567949
13111,8390.0,9650.0,10584.0,10017.0,11812.0,0.3261025029797378,0.2825906735751295,0.2466931216931217,0.20245582509733454,0.16280054182187606
13113,42449.0,52528.0,59321.0,58568.0,60913.0,0.2806190958562039,0.2834107523606457,0.34242511083764604,0.3369758229750034,0.3822500943969268
13115,26825.0,31625.0,34213.0,32829.0,34608.0,0.3832991612301957,0.31740711462450594,0.31248355888112705,0.2936428158031009,0.2646497919556172
13117,35755.0,56826.0,75376.0,81731.0,98221.0,0.18721857082925464,0.16191532045190582,0.20438866482700066,0.17827996720950434,0.23886948819498885
13119,5762.0,7502.0,8073.0,7762.0,8502.0,0.35404373481430057,0.2992535323913623,0.2370865849126719,0.19312032981190416,0.14620089390731592
13121,263212.0,336024.0,405628.0,397413.0,431391.0,0.5776294393872621,0.5935171297288289,0.6705651483625391,0.6428325193186937,0.6885887744528746
13123,7370.0,9998.0,11149.0,11018.0,12773.0,0.30257801899592945,0.2510502100420084,0.23446048973002065,0.17770920312216373,0.1538401315274407
13125,1020.0,1269.0,1428.0,1333.0,1390.0,0.2441176470588235,0.19700551615445236,0.14705882352941174,0.13203300825206302,0.09928057553956834
13127,22384.0,27692.0,33341.0,33133.0,34263.0,0.3474803431022159,0.3236313736819298,0.3801925557121862,0.3606676123502249,0.3436651781805446
13129,12205.0,15775.0,17607.0,16897.0,18959.0,0.33035641130684146,0.2553407290015848,0.24240358948145624,0.20358643546191632,0.16778311092357193
13131,6703.0,8191.0,9365.0,9396.0,9213.0,0.405937639862748,0.3774874862654133,0.3778964228510411,0.3638782460621541,0.32703788125474875
13133,5197.0,6872.0,7919.0,8323.0,8852.0,0.4111987685203002,0.4036670547147847,0.4216441469882561,0.3845969001561937,0.3613872571170357
13135,191111.0,243917.0,290147.0,296728.0,328331.0,0.32145716363788585,0.3349828015267489,0.4446883820959721,0.4465672265509153,0.5060533425110635
13137,9691.0,13245.0,14808.0,14641.0,16243.0,0.26106696935300794,0.20762551906379767,0.19584008643976228,0.15716139607950275,0.15286584990457427
13139,38150.0,49696.0,59928.0,61364.0,70694.0,0.2689121887287025,0.2115663232453316,0.24123948738486184,0.21183430024118372,0.2288737375166209
13141,3086.0,3550.0,4344.0,4088.0,3580.0,0.7822423849643552,0.7647887323943662,0.8137661141804788,0.8091976516634051,0.7544692737430168
13143,8167.0,10193.0,11097.0,10376.0,11357.0,0.35129178400881594,0.2387913273815364,0.20257727313688384,0.1724171164225135,0.12987584749493705
13145,8562.0,12331.0,14908.0,15488.0,16502.0,0.3401074515300164,0.27572784040223824,0.2806546820499061,0.26762654958677684,0.2476063507453642
13147,7536.0,9021.0,10002.0,9511.0,10117.0,0.4235668789808917,0.3856556922735839,0.3364327134573085,0.3017558616338976,0.2555105268360186
13149,3198.0,3955.0,4225.0,4172.0,4223.0,0.3683552220137586,0.2902654867256637,0.24662721893491124,0.22722914669223396,0.17594127397584655
13151,38867.0,64153.0,88229.0,91378.0,98766.0,0.307999073764376,0.3288388695774165,0.4593387661653198,0.47890082952132895,0.5068242107607881
13153,36988.0,45153.0,55931.0,58056.0,60079.0,0.3596031145236293,0.3333997741013886,0.3950224383615527,0.3910362408708833,0.3753890710564424
13155,2852.0,3414.0,3828.0,3709.0,3670.0,0.3874474053295933,0.3078500292911541,0.3126959247648903,0.3076300889727689,0.2427792915531335
13157,11635.0,16170.0,22960.0,23704.0,27190.0,0.293940696175333,0.2144712430426716,0.21559233449477352,0.17878839014512318,0.1651710187568959
13159,3943.0,4740.0,5904.0,6031.0,6045.0,0.3951306112097388,0.3286919831223629,0.3277439024390244,0.3059194163488642,0.2554177005789909
13161,4221.0,4844.0,5278.0,5336.0,5096.0,0.32669983416252074,0.2636251032204789,0.25691549829480864,0.23894302848575716,0.17680533751962324
13163,5566.0,6535.0,7234.0,7298.0,6968.0,0.5341358246496587,0.5274674827850038,0.5735416090682887,0.5838585913949027,0.5483639494833524
13165,2593.0,3403.0,3440.0,3390.0,3056.0,0.4820671037408407,0.4390243902439024,0.4308139534883721,0.4389380530973451,0.3674738219895288
13167,2883.0,3553.0,3647.0,3772.0,3686.0,0.36940686784599375,0.35547424711511405,0.3284891691801481,0.34597030752916225,0.3081931633206728
13169,8068.0,10845.0,12438.0,12105.0,12551.0,0.3844819038175508,0.35546334716459205,0.3675832127351664,0.3530772408095828,0.3155923830770457
13171,5230.0,6494.0,7688.0,7592.0,7612.0,0.4195028680688336,0.3744995380351093,0.3579604578563996,0.3427291886195996,0.2982133473462953
13173,1904.0,2584.0,2873.0,2972.0,2871.0,0.4369747899159664,0.3602941176470588,0.3696484510964149,0.3748317631224765,0.28073841866945315
13175,14036.0,17237.0,19937.0,19604.0,19530.0,0.4078084924479909,0.3643905552010209,0.3896774840748357,0.3832381146704754,0.34572452636968765
13177,7884.0,10413.0,13087.0,13628.0,14143.0,0.2455606291222729,0.20954576010755785,0.2368762894475433,0.2345171705312592,0.22413915010959484
13179,9972.0,12800.0,16376.0,16170.0,16143.0,0.5362013638186923,0.517109375,0.6395945285784074,0.6466914038342609,0.5919593631914761
13181,3103.0,3657.0,4416.0,4426.0,4102.0,0.4108926844988721,0.3656002187585453,0.3736413043478261,0.35833709896068683,0.31033642125792305
13183,2314.0,3036.0,3450.0,3802.0,4117.0,0.4213483146067416,0.34025032938076416,0.37333333333333335,0.3792740662809048,0.33033762448384746
13185,25432.0,31622.0,39240.0,39137.0,37805.0,0.4174268637936458,0.39580039213206003,0.4498216106014271,0.4463806627999079,0.3984658114006084
13187,6750.0,8855.0,11075.0,10905.0,12425.0,0.31422222222222224,0.2361377752682101,0.23349887133182845,0.18844566712517194,0.17867203219315894
13189,6550.0,7773.0,9544.0,9592.0,9268.0,0.3938931297709924,0.3729576739997427,0.41795892707460186,0.4216013344453711,0.3991152352179543
13191,3837.0,5378.0,6236.0,6341.0,5903.0,0.5334897054990878,0.46913350687988103,0.4658434894162925,0.451663775429743,0.3901406064712858
13193,4355.0,4777.0,4984.0,4781.0,4287.0,0.6330654420206661,0.6083315888633033,0.6522873194221509,0.671616816565572,0.6309773734546302
13195,7993.0,9833.0,11365.0,11104.0,11998.0,0.2858751407481546,0.25699176243262484,0.2608886933567972,0.22460374639769454,0.20211701950325053
13197,2184.0,2952.0,3188.0,3170.0,3190.0,0.4496336996336997,0.43191056910569103,0.43318695106649935,0.4454258675078864,0.3802507836990596
13199,6709.0,8147.0,9504.0,9264.0,9217.0,0.5128931286331793,0.4552596047624893,0.4698021885521885,0.4675086355785837,0.41271563415428014
13201,2150.0,2441.0,2738.0,2775.0,2544.0,0.3641860465116279,0.30151577222449816,0.2987582176771366,0.307027027027027,0.24488993710691825
13205,5799.0,7267.0,8120.0,8275.0,7880.0,0.5123297120193137,0.4623641117379937,0.4768472906403941,0.4931722054380665,0.4432741116751269
13207,7541.0,9783.0,12131.0,12277.0,12687.0,0.37647526853202495,0.3287335173259736,0.33847168411507705,0.3083000733078113,0.2814692204618901
13209,2509.0,3168.0,3590.0,3832.0,3576.0,0.4037465125548027,0.3178661616161616,0.29108635097493035,0.2961899791231733,0.23685682326621926
13211,5902.0,7242.0,9151.0,9027.0,9475.0,0.3791934937309387,0.31814415907207955,0.3377772920992241,0.3049739669879251,0.28105540897097625
13213,8372.0,10689.0,11382.0,11217.0,12458.0,0.3205924510272337,0.27121339695013563,0.26585837286944297,0.22662030846037265,0.14448547118317548
13215,52163.0,63948.0,74065.0,70603.0,69032.0,0.5404788834997987,0.5139644711327954,0.5962060352393168,0.602991374304208,0.577282999188782
13217,18375.0,29166.0,41435.0,43234.0,43987.0,0.3647891156462585,0.3750600013714599,0.5026426933751659,0.5054124069019753,0.4988519335258145
13219,11168.0,14170.0,17132.0,17817.0,20149.0,0.2851002865329513,0.2673959068454481,0.28163670324538875,0.2481338047931751,0.2769864509404933
13221,4385.0,5628.0,6447.0,6273.0,6674.0,0.3464082098061573,0.3374200426439232,0.34620753838994883,0.305117168818747,0.2743482169613425
13223,24260.0,40467.0,56985.0,57399.0,64890.0,0.2779472382522671,0.2327822670323968,0.3023427217688865,0.27570166727643336,0.2777777777777778
13225,7137.0,8545.0,11165.0,11516.0,10752.0,0.4960067255149223,0.4635459332943242,0.5308553515450067,0.5338659256686349,0.4743303571428572
13227,8201.0,10627.0,12786.0,12680.0,14038.0,0.3034995732227777,0.2299802390138327,0.20295635851712807,0.1557570977917981,0.14097449779170826
13229,4681.0,5923.0,6791.0,6846.0,7311.0,0.27771843623157444,0.20834036805672798,0.18450890884994847,0.16418346479696172,0.12351251538777185
13231,4885.0,6741.0,8203.0,8109.0,8725.0,0.2892528147389969,0.22340898976413,0.1920029257588687,0.16722160562338145,0.14212034383954156
13233,10116.0,12395.0,14113.0,13608.0,14215.0,0.4064847765915381,0.3120613150463897,0.2871111740948062,0.265652557319224,0.20168835736897645
13235,3346.0,3511.0,3953.0,3682.0,3605.0,0.41542139868499706,0.36855596696097975,0.34834303060966354,0.33107007061379684,0.3062413314840499
13237,6299.0,8107.0,9132.0,9222.0,9488.0,0.4146689950785839,0.35524855063525346,0.3396846254927727,0.31728475384949034,0.2906829679595278
13239,904.0,965.0,1114.0,1128.0,1044.0,0.5995575221238938,0.5626943005181347,0.5359066427289049,0.5425531914893617,0.4415708812260537
13241,5341.0,6625.0,7599.0,7463.0,7992.0,0.3325219996255383,0.2895094339622641,0.2633241215949467,0.2088972263164947,0.1806806806806807
13243,2569.0,3047.0,3215.0,3058.0,2899.0,0.5375632541845076,0.5290449622579586,0.570139968895801,0.578809679529104,0.55122456019317
13245,57538.0,69282.0,79333.0,79020.0,75515.0,0.5459522402586117,0.5666984209462775,0.6567254484262539,0.6651480637813212,0.6464146196119976
13247,24649.0,31156.0,37706.0,38085.0,37869.0,0.3365248083086535,0.38952368725125175,0.5443695963507135,0.5782591571484836,0.6140906810319786
13249,1176.0,1530.0,1738.0,1748.0,1909.0,0.391156462585034,0.3032679738562091,0.2756041426927503,0.2562929061784897,0.21005762179151388
13251,4719.0,5923.0,6481.0,6100.0,5715.0,0.4731934731934732,0.427823737970623,0.4665946613176979,0.4547540983606557,0.4024496937882765
13253,2877.0,3274.0,3996.0,3769.0,3588.0,0.4563781717066389,0.3903481979230299,0.4154154154154153,0.3921464579464049,0.33138238573021184
13255,15391.0,21007.0,25255.0,25088.0,25704.0,0.3788577740237801,0.3551197219974294,0.40154424866363103,0.39453125,0.3640289449112977
13257,8376.0,9660.0,10517.0,9498.0,9815.0,0.34252626552053483,0.2809523809523809,0.25720262432252544,0.22436302379448306,0.1871625063678044
13259,1954.0,2031.0,2105.0,2076.0,2058.0,0.6484135107471852,0.6006893156080748,0.6199524940617577,0.6372832369942196,0.5937803692905733
13261,9697.0,11287.0,12235.0,11831.0,10974.0,0.4896359698875941,0.4927793036236378,0.5275030649775235,0.5388386442397093,0.5030071077091307
13263,2531.0,2943.0,3700.0,3491.0,3246.0,0.6566574476491506,0.6218144750254841,0.6402702702702703,0.6488112288742479,0.6167590881084412
13265,832.0,951.0,990.0,963.0,897.0,0.6682692307692307,0.6435331230283912,0.6494949494949495,0.6604361370716509,0.6075808249721293
13267,5610.0,6463.0,6714.0,6667.0,6903.0,0.3499108734402852,0.2764969828253133,0.2877569258266309,0.28453577321133944,0.2435173113139215
13269,2780.0,3381.0,3583.0,3538.0,3408.0,0.4820143884892086,0.4312333629103816,0.4286910410270723,0.44431882419446017,0.38028169014084506
13271,3493.0,3775.0,4374.0,4336.0,3796.0,0.5087317492127111,0.4211920529801325,0.4256973022405121,0.41628228782287824,0.3458904109589041
13273,3113.0,3824.0,4416.0,4398.0,4189.0,0.508833922261484,0.5101987447698745,0.5663496376811594,0.5784447476125512,0.5411792790642158
13275,12058.0,15705.0,18459.0,18953.0,18802.0,0.4032177807264886,0.3818529130850048,0.4182241724903841,0.4037883184720097,0.3798532071056271
13277,10328.0,12520.0,14257.0,13927.0,14219.0,0.34343532145623545,0.3086261980830671,0.3330995300554114,0.33460185251669416,0.30571770166678386
13279,7210.0,8813.0,9688.0,9344.0,9138.0,0.3665742024965326,0.2912742539430387,0.3059454995871181,0.2938784246575342,0.2558546727949223
13281,4497.0,5277.0,5739.0,6211.0,6764.0,0.3324438514565265,0.2709873033920788,0.24237672068304586,0.20495894380937046,0.1788882318154938
13283,1963.0,2756.0,2954.0,2750.0,2703.0,0.4477840040753948,0.38171262699564573,0.3764387271496276,0.3905454545454545,0.3189049204587495
13285,17804.0,21912.0,26028.0,25986.0,26111.0,0.3582902718490227,0.3482110259218693,0.4016828031350853,0.4058723928269068,0.3719888169736893
13287,2456.0,2960.0,3553.0,3559.0,3398.0,0.4759771986970684,0.3834459459459459,0.4016324233042499,0.4242764821579095,0.3666862860506181
13289,3615.0,4365.0,4519.0,4202.0,4059.0,0.5468879668049793,0.5085910652920962,0.5315335251161761,0.5402189433603046,0.4855875831485588
13291,6956.0,9225.0,10634.0,11079.0,12063.0,0.3205865439907993,0.25224932249322496,0.2337784464923829,0.1930679664229624,0.16272900605156262
13293,8282.0,10086.0,11421.0,11263.0,10934.0,0.3813088625935765,0.3394804679754115,0.3555730671569915,0.3515049276391725,0.3178159868300713
13295,18895.0,21453.0,23542.0,21896.0,23956.0,0.33559142630325484,0.27902857409220155,0.2588989890408631,0.2408659115820241,0.17594757054600102
13297,19083.0,27624.0,36026.0,37612.0,40698.0,0.2873761987108945,0.21311178685201276,0.2350802198412258,0.21663298947144527,0.20374465575703965
13299,9628.0,11281.0,12416.0,11939.0,12184.0,0.3614457831325301,0.3057353071536211,0.32490335051546393,0.3266605243320211,0.2823374917925148
13301,2145.0,2489.0,2660.0,2526.0,2334.0,0.5575757575757576,0.5464041783848935,0.5842105263157895,0.6053048297703879,0.5629820051413882
13303,6691.0,7847.0,8863.0,8808.0,8461.0,0.5195038110895233,0.4757232063208869,0.5198014216405279,0.5351952770208901,0.4963952251506914
13305,8004.0,9542.0,10560.0,10269.0,10413.0,0.34182908545727136,0.2811779501152798,0.2706439393939394,0.2527996883825105,0.19600499375780275
13307,909.0,1004.0,1111.0,1187.0,1116.0,0.5951595159515951,0.5129482071713147,0.4635463546354636,0.4903117101937658,0.4238351254480287
13309,1575.0,2049.0,2210.0,2160.0,2102.0,0.4774603174603175,0.4133723767691557,0.3592760180995475,0.3574074074074074,0.3073263558515699
13311,7043.0,9483.0,10761.0,10488.0,11823.0,0.28595768848502057,0.21259095223030688,0.2020258340302946,0.159324942791762,0.1415884293326567
13313,23302.0,26356.0,27677.0,26876.0,30658.0,0.3018625010728693,0.2630520564577326,0.2950825595259602,0.2682690876618544,0.2588883814991193
13315,2365.0,2613.0,3163.0,3129.0,2976.0,0.4067653276955602,0.3451970914657482,0.3092001264622194,0.3387663790348354,0.2862903225806452
13317,4026.0,4543.0,5052.0,4761.0,4486.0,0.4818678589170393,0.4464010565705481,0.4582343626286619,0.4383532871245537,0.4119482835488186
13319,3740.0,4514.0,4673.0,4450.0,4287.0,0.5037433155080214,0.4951262738147984,0.4917611812540124,0.4901123595505618,0.4418007930954047
13321,6061.0,7348.0,8370.0,8419.0,8295.0,0.3652862563933345,0.30198693522046816,0.3037037037037037,0.2954032545432949,0.2435201928872815
15001,50860.0,57702.0,66916.0,63454.0,64867.0,0.563704286276052,0.6085750927177568,0.7594446769083627,0.74422416238535,0.6360553131792746
15003,255990.0,298547.0,306813.0,296742.0,285790.0,0.5454041173483339,0.5108073435673445,0.6982722374866775,0.6886419852936221,0.6147730851324399
15007,21773.0,24876.0,27224.0,25372.0,26335.0,0.6186561337436274,0.5996140858658948,0.7499265354099324,0.73470755163172,0.6248718435542054
15009,39248.0,47430.0,51789.0,48653.0,51945.0,0.5983489604565838,0.6072738772928526,0.7670933982119755,0.7410026103220767,0.6445278660121282
16001,123485.0,155002.0,179402.0,180546.0,195669.0,0.3291897801352391,0.3775628701565141,0.4583895385781652,0.427242918702159,0.3867602941702569
16003,1909.0,2063.0,2320.0,2060.0,2183.0,0.17600838135149294,0.2690256907416384,0.3137931034482759,0.28009708737864075,0.19010535959688504
16005,30852.0,34843.0,35105.0,35260.0,33416.0,0.35304032153507064,0.3703182848778808,0.4213644779945877,0.37475893363584795,0.30949245870241804
16007,2899.0,3040.0,2943.0,2822.0,2928.0,0.17833735770955506,0.1625,0.17057424396873938,0.10701630049610206,0.08709016393442623
16009,3687.0,4047.0,4164.0,3884.0,4185.0,0.2427447789530784,0.28366691376328146,0.33789625360230546,0.2996910401647786,0.18399044205495815
16011,14465.0,16564.0,17155.0,17603.0,16625.0,0.2288282060145178,0.21764066650567496,0.25788399883415913,0.21712208146338693,0.1758796992481203
16013,7938.0,10146.0,10571.0,10194.0,10724.0,0.472159234063996,0.5905775675142914,0.6571752908901712,0.587796743182264,0.59828422230511
16015,3055.0,3527.0,3773.0,3445.0,3814.0,0.24386252045826515,0.2750212645307627,0.32865094089583885,0.3056603773584905,0.2037231253277399
16017,14537.0,17681.0,19547.0,18536.0,20943.0,0.29703515168191513,0.3760533906453255,0.4010845654064562,0.3506689684937419,0.2778494007544287
16019,33556.0,38871.0,41703.0,43213.0,44221.0,0.21560972702348316,0.21496745645854234,0.27376927319377503,0.2291671487746743,0.20194025463015308
16021,3884.0,4378.0,4733.0,4544.0,5163.0,0.21421215242018535,0.2896299680219278,0.31354320726811746,0.2695862676056338,0.18070889018012784
16023,1460.0,1406.0,1410.0,1286.0,1230.0,0.24246575342465754,0.2283072546230441,0.22553191489361699,0.2006220839813375,0.13008130081300814
16025,507.0,595.0,618.0,578.0,590.0,0.222879684418146,0.2336134453781513,0.3025889967637541,0.2750865051903114,0.1864406779661017
16027,43000.0,55692.0,64246.0,66090.0,72785.0,0.2462325581395349,0.2408784026431085,0.3135915076424992,0.3005901044030867,0.23195713402486776
16029,3177.0,3281.0,3302.0,3052.0,3035.0,0.14951211835064526,0.14964949710454128,0.16747425802543914,0.12647444298820446,0.08929159802306423
16031,7279.0,7821.0,7842.0,8396.0,8178.0,0.14933369968402252,0.14742360311980565,0.16985462892119355,0.1307765602667937,0.12668134018097335
16033,382.0,353.0,375.0,328.0,283.0,0.1649214659685864,0.13031161473087818,0.17066666666666666,0.201219512195122,0.15547703180212016
16035,3896.0,4034.0,3906.0,3696.0,3801.0,0.2158624229979466,0.2768963807635101,0.3100358422939068,0.2792207792207792,0.18521441725861612
16037,2330.0,2358.0,2352.0,2352.0,2414.0,0.17854077253218886,0.2370653095843936,0.25977891156462585,0.22534013605442174,0.17688483844241926
16039,6966.0,8059.0,8436.0,8001.0,8522.0,0.2641401091013494,0.2430822682714977,0.3071360834518729,0.31408573928258965,0.21286083079089416
16041,4243.0,5054.0,5073.0,5600.0,5499.0,0.12090502003299552,0.09022556390977443,0.11827321111768185,0.05803571428571429,0.07001272958719768
16043,5088.0,5769.0,5880.0,5802.0,5715.0,0.13738207547169812,0.12844513780551226,0.18112244897959184,0.13960703205791106,0.11391076115485566
16045,5983.0,7134.0,7947.0,7490.0,7954.0,0.22497075045963566,0.2282029716848893,0.2725556813892035,0.2612817089452604,0.15451345235101835
16047,5026.0,5325.0,5391.0,5118.0,5191.0,0.25507361719060884,0.24,0.2762010758671861,0.2514654161781946,0.17915623193989594
16049,7452.0,7965.0,8210.0,7837.0,8233.0,0.1592860976918948,0.2120527306967985,0.2456760048721072,0.21794053847135386,0.1452690392323576
16051,7836.0,8906.0,10441.0,11381.0,11475.0,0.1403777437468096,0.12171569728273075,0.1571688535580883,0.11448906071522713,0.08505446623093682
16053,6007.0,6580.0,6847.0,6681.0,6751.0,0.2264025303812219,0.20425531914893616,0.26201256024536296,0.254303248016764,0.19685972448526146
16055,43812.0,54596.0,61932.0,59828.0,66310.0,0.3078608600383457,0.3220748772803869,0.3571659239165537,0.31508658153373004,0.2452722063037249
16057,15311.0,17547.0,17714.0,16759.0,18173.0,0.36973417804193065,0.4804240041032655,0.5190809529185955,0.4956142967957515,0.44533098552798106
16059,3641.0,4053.0,4105.0,4110.0,4096.0,0.18126888217522655,0.22575869726128794,0.2584652862362972,0.2335766423357664,0.178955078125
16061,1688.0,1820.0,1804.0,1614.0,1590.0,0.19845971563981046,0.24175824175824176,0.2655210643015521,0.24535315985130116,0.16981132075471694
16063,1574.0,1875.0,1870.0,1662.0,1748.0,0.2776365946632783,0.2485333333333333,0.2914438502673797,0.2821901323706378,0.20594965675057209
16065,8970.0,11637.0,13057.0,14412.0,15688.0,0.09096989966555184,0.07098049325427516,0.12460749023512292,0.05772966971967805,0.07655532891381947
16067,6518.0,7200.0,6890.0,6973.0,6871.0,0.20619822031297946,0.18486111111111111,0.2365747460087083,0.19934031263444715,0.169844273031582
16069,16021.0,17700.0,17823.0,16848.0,17201.0,0.3117782909930716,0.3658757062146893,0.39965213488189416,0.3828941120607787,0.2806813557351317
16071,1798.0,2133.0,2162.0,2089.0,2068.0,0.1707452725250278,0.14252226910454754,0.17622571692876965,0.1038774533269507,0.08897485493230174
16073,3188.0,3590.0,4058.0,3724.0,3925.0,0.19542032622333752,0.1908077994428969,0.2326269098077871,0.2236842105263158,0.1505732484076433
16075,6858.0,8180.0,8613.0,8495.0,8704.0,0.2395742198891805,0.2259168704156479,0.2803901079763149,0.2673337257210124,0.17313878676470587
16077,2709.0,2958.0,2842.0,2903.0,2758.0,0.2787006275378369,0.28025693035835025,0.3613652357494722,0.3382707543920083,0.2534445250181291
16079,5385.0,5337.0,5666.0,5148.0,5120.0,0.4131847725162489,0.43676222596964587,0.4449346981997882,0.4423076923076923,0.2703125
16081,2671.0,3690.0,4658.0,4523.0,4976.0,0.2695619618120554,0.3837398373983739,0.4942035208243882,0.4258235684280345,0.43388263665594856
16083,22530.0,26435.0,28344.0,28142.0,29874.0,0.2564136706613404,0.24429733308114246,0.3041560824160316,0.2679624760144979,0.2086429671286068
16085,3978.0,4772.0,5296.0,4919.0,5349.0,0.2838109602815485,0.3862112321877619,0.4541163141993957,0.42589957308396015,0.3576369414843896
16087,4070.0,4359.0,4506.0,4330.0,4455.0,0.2407862407862408,0.2369809589355357,0.275410563692854,0.25496535796766745,0.17418630751964084
17001,30109.0,31477.0,30823.0,30607.0,31951.0,0.4050948221462021,0.3339263589287416,0.3826363429906239,0.31522200803737704,0.2402428718975932
17003,4022.0,3873.0,3937.0,3501.0,2846.0,0.5860268523122825,0.5205267234701781,0.556007112014224,0.5612682090831191,0.4434293745607871
17005,7032.0,7369.0,7924.0,7336.0,7530.0,0.4351535836177474,0.4380512959696024,0.484982332155477,0.4116684841875682,0.2746347941567065
17007,15523.0,19541.0,22157.0,21365.0,23001.0,0.4175095020292469,0.4240315234634871,0.5114862120323148,0.4625789843201498,0.3906786661449502
17009,2660.0,2585.0,2569.0,2364.0,2379.0,0.4048872180451128,0.34622823984526113,0.3838069287660568,0.3329103214890017,0.20008406893652794
17011,16823.0,17902.0,17113.0,16631.0,16571.0,0.4609166022707008,0.44469891632219866,0.5194296733477474,0.4890866454212014,0.363828374871764
17013,2602.0,2706.0,2699.0,2576.0,2571.0,0.5034588777863183,0.5051736881005173,0.5272323082623194,0.4192546583850932,0.2874367950213925
17015,7177.0,8135.0,7674.0,7386.0,7445.0,0.4337466908178905,0.4347879532882606,0.5166796976804795,0.4962090441375576,0.32867696440564137
17017,5899.0,5700.0,5408.0,4862.0,5124.0,0.4727919986438379,0.4371929824561404,0.4974112426035503,0.42225421637186333,0.3163544106167057
17019,74285.0,82434.0,84143.0,78359.0,91628.0,0.4780911354916874,0.5037241914743916,0.577552499910866,0.5210760729463112,0.5471799013402017
17021,14771.0,15267.0,15100.0,14701.0,15459.0,0.4602938189696026,0.4003406039169449,0.4581456953642384,0.3737160737364805,0.2582314509347306
17023,7512.0,8007.0,8288.0,7860.0,7928.0,0.3903088391906283,0.3593106032221806,0.45149613899613894,0.3296437659033079,0.23675580221997986
17025,6135.0,6554.0,6454.0,5908.0,6350.0,0.3605541972290138,0.3205675923100397,0.37573597768825534,0.2681110358835477,0.16062992125984252
