,fips,Total population,Male,Female,Under 5 years,5 to 9 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Median age (years),16 years and over,18 years and over,62 years and over,65 years and over,18 years and over!!Male,18 years and over!!Female,65 years and over!!Male,65 years and over!!Female,One race,Two or more races,Exclusively White,Exclusively Black or African American,Margin of Error!!Exclusively Black or African American,Exclusively American Indian and Alaska Native,Exclusively American Indian and Alaska Native!!Cherokee tribal grouping,Exclusively American Indian and Alaska Native!!Chippewa tribal grouping,Exclusively American Indian and Alaska Native!!Navajo tribal grouping,Exclusively American Indian and Alaska Native!!Sioux tribal grouping,Exclusively Asian,Exclusively Asian!!Asian Indian,Exclusively Asian!!Chinese,Exclusively Asian!!Filipino,Exclusively Asian!!Japanese,Exclusively Asian!!Korean,Exclusively Asian!!Vietnamese,Exclusively Asian!!Other Asian,Exclusively Native Hawaiian and Other Pacific Islander,Exclusively Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Exclusively Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Exclusively Native Hawaiian and Other Pacific Islander!!Samoan,Exclusively Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Exclusively Some other race,Interracial White and Black or African American,Interracial White and American Indian and Alaska Native,Interracial White and Asian,Interracial Black or African American and American Indian and Alaska Native,Total White,Total Black or African American,Total American Indian and Alaska Native,Total Asian,Total Native Hawaiian and Other Pacific Islander,Total Some other race,Hispanic or Latino (of any race),Hispanic or Latino (of any race)!!Mexican,Hispanic or Latino (of any race)!!Puerto Rican,Hispanic or Latino (of any race)!!Cuban,Hispanic or Latino (of any race)!!Other Hispanic or Latino,Not Hispanic or Latino,Not Hispanic or Latino!!White alone,Not Hispanic or Latino!!Black or African American alone,Not Hispanic or Latino!!American Indian and Alaska Native alone,Not Hispanic or Latino!!Asian alone,Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino!!Some other race alone,Not Hispanic or Latino!!Two or more races,Not Hispanic or Latino!!Interracial Two races including Some other race,"Not Hispanic or Latino!!Interracial Two races excluding Some other race, and Three or more races",Total housing units
405,13037,1.0,0.4760449521039566,0.5279268409343577,0.06249729902447634,0.06512195859498715,0.07268854788174052,0.12720750104682957,0.12194959913085186,0.11862291663928105,0.0647147381711359,0.06401593653926173,0.09935573034479123,0.04959368205766215,0.019409105037234402,0.0003725105451005001,0.7982765144107238,0.7730373055409356,0.2038786386212133,0.1683585174396878,0.3558719370130158,0.41716536852791997,0.0714155148579951,0.0969430025816927,0.9799668285860899,0.024004964452224428,0.5265634462306124,0.4328354231302377,0.010303834473129252,0.0028548484335593413,0.0,0.0,0.0,0.0,0.006732752864452669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005864118081520637,0.0,0.0,0.0,0.0,0.010393946119075579,0.005533201688586788,0.002101120058336003,0.0021120289671232944,0.0005562141122869341,0.5481968005536512,0.4493536027588095,0.008512984709609206,0.00955176254533042,0.0,0.011430990699944238,0.03492548241389537,0.01302988686270961,0.003943752178758085,0.0014770803922806953,0.004762230363443716,0.9690463106244188,0.5041578676880486,0.43133214389267155,0.002609101862582252,0.006647338348719652,0.00010085670167883755,0.0014400404808119563,0.02275896164990605,0.0005850167974528371,0.02217394485245321,0.46165052700633236
406,13039,1.0,0.5176137127636237,0.5521020179745002,0.05119961809041651,0.05836292916876323,0.04781749664452497,0.1153561091173869,0.1397959022625475,0.13437077977995512,0.08689368893966903,0.07580322561480783,0.14014403523255162,0.06927215314492913,0.01790155907567316,0.0005525552896073772,0.8764051272229311,0.8498697795707858,0.27249361567251945,0.22731774745315386,0.4069237573863975,0.4429460221843882,0.10715385236223562,0.12016389509091824,0.714584319067259,0.01267570362982142,0.6613650045626411,0.042458523321547564,0.00673608581932355,0.0036434174871812913,0.0,0.0,0.0,0.0,0.006820816458560325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029655723732870977,0.0,0.0,0.0,0.0,0.9135272210523561,0.14646430545773817,0.0,0.020014762111778408,0.0,0.003158570113710089,0.05601102026878336,0.004973688523198646,0.005456653166848259,0.0059480908744215496,0.01620049822207123,1.0137047104693404,0.630531524944379,0.042458523321547564,0.0036434174871812913,0.006820816458560325,0.0,0.0,0.011226809698872584,0.001143863629696452,0.010082946069176132,0.5136402636542208
407,13043,1.0,0.5111229022569638,0.5283231140519488,0.05923628830648083,0.047220615395817414,0.14152803225569913,0.13249042919283618,0.10987767405335497,0.11432182816488637,0.05018753015274137,0.06111019395680586,0.07632459574850918,0.035761550444050466,0.014050535373121094,0.00033307955435614135,0.8497430560639752,0.8326808072487384,0.16525975161804102,0.12613668156568072,0.4057985213215235,0.4268822859272147,0.05499902208083091,0.07113765948484982,0.9853696249008925,0.05407639140801991,0.641170811294983,0.30857786921401004,0.020634837329088305,0.0005587153133097152,0.0,0.0,0.0,0.0,0.01622199423368912,0.0004875426514460697,0.0005342767955240789,0.00013236315645320017,0.0,0.0002981939902783939,0.00033226468886429734,0.0004745776953470092,0.01264957045260014,0.0,0.0,0.0,0.0,0.0061906643923005005,0.0027827821931253704,0.0005497415364878466,0.0012290941494281671,0.00014524078841635752,0.6890619761768578,0.3457236919075044,0.0015247573894467872,0.020173761037152082,0.0009976550920115094,0.022133295224835123,0.046821143120107205,0.0062029266552716305,0.0033655115608833453,0.0009165705416825514,0.0031378825383679863,0.9926248731888054,0.61978085453478,0.30673243046326526,0.0005398691387108041,0.015769608574365938,0.012609869493062172,0.0026722318632018934,0.03452000912141922,0.00029952766157735004,0.03422048145984186,0.43115177300152535
408,13045,1.0,0.5068582568887187,0.5211927100558756,0.05574509565005483,0.0720552141899772,0.08501453463071594,0.14018520774948215,0.11813956726835977,0.1350676251980017,0.05474420790614284,0.059261257811276086,0.08934011035875299,0.04579714181273826,0.010974951696287141,0.0003037476718480739,0.8118679176312904,0.7836864001114031,0.17978554892165224,0.14611220386777837,0.377891695242737,0.40579470486866615,0.0674772406830406,0.07863496318473777,0.9988250448223642,0.02922592212223015,0.7499173179689812,0.19646991244408082,0.018442444603039218,0.017058608504934812,0.0,0.0,0.0,0.0,0.002715451966091664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03266375393827569,0.0,0.0,0.0,0.0,0.7776114466744417,0.2118922870720117,0.018346707514491113,0.0,0.0,0.036893592577764624,0.07356960086337447,0.01209768664380581,0.009208167243990322,0.0049522184894428105,0.047311528486135526,0.9544813660812199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3963254364740901
409,13047,1.0,0.5076817974798846,0.5158494003339912,0.04918779413997267,0.05047821466524974,0.08220737816912099,0.1139517230909367,0.13362684074692577,0.14508881129497495,0.06898436313951722,0.06512828298163048,0.1073781691209959,0.06371641111279794,0.012129952937604372,0.0006285107028996508,0.8361317747077577,0.8105662668893274,0.21999392743282223,0.1832245331713982,0.3782753909215121,0.4322908759678154,0.07801730681645666,0.10520722635494155,0.9994534689540003,0.02407772885987551,0.9304994686503719,0.041748899347199026,0.020798542583877335,0.01346591771671474,0.0,0.0,0.0,0.0,0.013739183239714589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9536814938515258,0.05535144982541369,0.02240777288598755,0.017747077577045696,0.0,0.0,0.006482465462274176,0.0,0.0,0.0,0.0,1.0170487323516015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179140731744345
410,13049,1.0,0.5288876823798973,0.5459622858707746,0.05266298849434619,0.05817930831826372,0.04738569297852466,0.12211364445569046,0.13671178751911375,0.1396420205792405,0.08770832114768758,0.0751853217721726,0.13579380066007887,0.06832572348564236,0.016477152739819822,0.0005115135145468393,0.8799285197418306,0.8525061096512275,0.2662969245583142,0.22059667688554105,0.4145465431142595,0.437959566536968,0.10445303693281156,0.1161436399527295,0.919685693131447,0.02213566935082938,0.816181272658756,0.08199273015679477,0.009875679893833145,0.0042496037172739575,0.0,0.0,0.0,0.0,0.012258264200319849,0.0007095073250937806,0.0002994868463044928,0.0010142576777070731,0.00010233855304198018,4.4506610307319504e-05,0.0004505961160305418,0.00032793643103686617,2.7250304813912692e-05,0.0,0.0,0.0,0.0,0.004976572093488532,0.002014721405205168,0.000759023457657293,0.0015318861330535702,9.22779270593376e-05,0.9281730916084041,0.1320310382674744,0.0025999590286834608,0.022944902754702456,0.0010213660413629709,0.008390368968547765,0.0608786794932997,0.00916155649722766,0.01200316460951807,0.008854622841896807,0.02175702502428595,1.0139712887573722,0.7726452735673635,0.0810267500258645,0.0042243735715678825,0.012148835944752818,2.7250304813912692e-05,0.00047459080275709674,0.0194979192922283,0.0029093881996959856,0.016588531092532312,0.49395945514245804
411,13051,1.0,0.48685491723466406,0.5260660021155422,0.06238748047326501,0.0600407697211267,0.08059025029246321,0.1633590887757175,0.12513572394275427,0.118512395536346,0.06625079683088972,0.05830700580723348,0.09250593682794757,0.045470147737700785,0.016595097826315384,0.00012609192101041658,0.8213137377147941,0.7986872430001472,0.18558629240716482,0.15457118239196374,0.3774071297976225,0.4212801132025246,0.06587602362121987,0.08869515877074387,0.9774645716727495,0.03545634767745687,0.5314879547189901,0.39888128445636867,0.010535680511092587,0.0022206188311278924,0.0,0.0,0.0,0.0,0.026244632336973654,0.005663628785384545,0.006206524556401617,0.0015376209256548023,0.0,0.003464025274425056,0.003859813804263308,0.005513018990844326,0.005912310074043978,0.0,0.0,0.0,0.0,0.012717771255245074,0.010525172851008385,0.0030192009975271972,0.006893025015236107,0.0006269570516906825,0.5626536745287315,0.4164711074373218,0.007950796130379046,0.03764894608169356,0.010609234131681996,0.01757231021414611,0.06643292960568255,0.029796221445433722,0.013250159366177943,0.0038878342311545115,0.019498714562916367,0.9464879897445237,0.4879231960098912,0.3937080131415802,0.0022206188311278924,0.02598894594159142,0.005565557291265333,0.0029351397168535863,0.028146518812214104,0.00011208170756481475,0.028034437104649288,0.44022542433433975
412,13053,1.0,0.4825802432008917,0.5053697499305544,0.0646458394095183,0.06741318719867379,0.08128839757465367,0.15500875493852895,0.12298949232449083,0.11425917578155954,0.0536145176328973,0.05994355009647449,0.07754566446281437,0.035604320849034775,0.017512687272740014,0.0001771420288926827,0.7728613381395487,0.7487852190594407,0.15851284927837106,0.13066267258458916,0.3592798184010884,0.3895054006583524,0.05343143064216163,0.07723124194242754,0.936130176218336,0.051819816913110085,0.46693817561800727,0.4260684027611124,0.010408521613411385,0.0008956602258601092,0.0,0.0,0.0,0.0,0.024714234064275295,0.004731841165444194,0.0031944198481518565,0.0043645682952021345,0.001084736151645149,0.002724652223423642,0.00022634258282359406,0.001656998530859519,0.0009566177085374543,0.0,0.0,0.0,0.0,0.016557085840543523,0.018061838467939628,0.0015868808817957902,0.008223401630817563,0.00021693111651028003,0.5045633392715576,0.45223418953260414,0.004792073461591861,0.0449415255206619,0.006845795476721157,0.033062396518062566,0.06954612155877879,0.023452023616704266,0.021808055494845244,0.0031221396947824134,0.02116390275244686,0.9184038715726673,0.4389611143328233,0.4209320804842148,0.0008956602258601092,0.024714234064275295,0.0009566177085374543,0.001067653692564123,0.030876511064392195,0.0010719243073343797,0.02980458675705781,0.43123036105133356
413,13055,1.0,0.49187847728183276,0.5186554189830053,0.06066920844577331,0.057994588119446626,0.0635724200067489,0.12670033120501936,0.11859709840267016,0.13007945902975365,0.06534252680114713,0.06788785300799259,0.10114309746336758,0.05726929322254247,0.019427069941574174,0.000512673499581014,0.8130057823806808,0.7793836225116996,0.2196730927170046,0.1778394606274842,0.37281179400831327,0.40657182850338636,0.07636523144047033,0.10147422918701389,0.6718410571204119,0.014943098460754558,0.5617772866263409,0.06193401392833529,0.004930164856590871,0.0046463315130088,0.0,0.0,0.0,0.0,0.0081853606705591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529806438216784,0.0,0.0,0.0,0.0,0.8843818898983943,0.0905017308263337,0.007732971778475118,0.009812938308293846,0.0,0.03672299998761813,0.09499054783992457,0.0,0.0,0.0,0.0,0.9155433484249136,0.5122805745406295,0.06126101227211678,0.0037116966956587854,0.00777823621185902,0.0,0.0013584663060706762,0.012899167504831707,0.0,0.012899167504831707,0.43505357932045774
414,13057,1.0,0.5311111676331943,0.5462661511852681,0.06254451114050259,0.07043358090005765,0.06233679248482382,0.12975633329942007,0.14886644962186726,0.15902346796893546,0.07179435005256554,0.06096754501983925,0.09924288669583206,0.044689185064604744,0.009563536473700274,0.00016363143080001357,0.8504891986299047,0.8141511513548343,0.19195747278461694,0.15349560823413708,0.39632295587886185,0.41782819547597244,0.07012412249465866,0.08337148573947842,1.0468808288398277,0.030496489978634654,0.924051276833859,0.06898802862278292,0.0073888493234306645,0.0035015430528707566,0.0,0.0,0.0,0.0,0.020559907755960255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002619798555295554,0.0,0.0,0.0,0.0,0.027160274019059245,0.006536778919523858,0.0054091633601248005,0.00760080713534778,0.005489707328653305,0.9470698952080578,0.0826889815851053,0.015337267270322514,0.028495608234137076,0.0,0.03188693322481093,0.11639451283616509,0.047893987180791533,0.017363583952250145,0.007719503510021365,0.043417438193102044,0.9609828059822972,0.8422525180588055,0.06708888662800556,0.0007036999355648252,0.020559907755960255,0.002619798555295554,0.0023061009936582223,0.025451894055007293,0.0005934818733679248,0.024858412181639367,0.3995023230576186
415,13059,1.0,0.49469867426388464,0.5358628615827897,0.052681418650954236,0.047056347831717305,0.19205367693478156,0.15742914029493177,0.12057885620862133,0.09132848794858928,0.03713356103404179,0.04541334153487544,0.07500364213218512,0.03246353821001344,0.014123379251177622,0.0002282402836006928,0.8765155316703628,0.8570422649206015,0.151213234698998,0.12159055959337618,0.40277125791152046,0.4542710070090811,0.054971915114039205,0.06661864447933696,1.000833643589038,0.029727892257636338,0.6510837366657494,0.28760703821810707,0.01077261764086958,0.002517118021270052,0.0,0.0,0.0,0.0,0.04003917315505771,0.008724929990125776,0.0071952344723764505,0.005527947294300468,0.00028327694773135634,0.004184405199346035,0.0027275523252990597,0.011395826925878563,0.0013435420949544329,0.0,0.0,0.0,0.0,0.018243035433899348,0.011695291127765997,0.003625944930961361,0.009566667206241806,0.0,0.6806740372630591,0.3011476763196659,0.00746232416595173,0.05026951778169869,0.0,0.019505641258073393,0.11195104974343202,0.06946760121080661,0.0033264807290739272,0.001991032261197533,0.03716593554235395,0.9186104861032423,0.5637858750020234,0.2804441782540428,0.0002347151852631238,0.0398287388510287,0.0013435420949544329,0.0043705586221409265,0.02860287809378895,0.00013759166032665878,0.028465286433462293,0.43012771743529143
416,13061,1.0,0.4887079384309914,0.5233043364431104,0.06159869620593432,0.061061075834426756,0.06622249317005716,0.1347486221964559,0.12301903441160797,0.12767014674046742,0.0643349281543602,0.06711755372680062,0.10292543809085697,0.05352295748836733,0.01690666164409654,0.00035683296515407435,0.8075330252664511,0.7807784041032032,0.21229161094613633,0.17335505722332084,0.36897544192095016,0.41180296218225304,0.07502744908386143,0.09832760813945944,0.9880259754485031,0.023986299425598597,0.6785292696854346,0.2895333726994359,0.006459888817748977,0.0014556826170105412,0.0,0.0,0.0,0.0,0.012086074504088046,0.0007758531472639842,0.0003613713962072909,0.0005815310957081922,0.00013048830598848474,0.000768691773806108,0.00033780070271692927,0.00036165597100209335,0.00010219211201329212,0.0,0.0,0.0,0.0,0.006319383830520811,0.009293377510322963,0.0033106397124882917,0.0036855991165148936,0.00047849441401376315,0.698785090350219,0.30143050718068826,0.00793726475299891,0.020246856169895855,0.0006349774222926197,0.009418577693605427,0.04107754200703131,0.019873813265006975,0.006805848609430367,0.00210372748266566,0.008374952965254034,0.9709347328670704,0.6482206705838264,0.2882023476939804,0.001158690709313963,0.012073105601974946,8.873046949067176e-05,0.0009684672907679045,0.020222720517716116,0.0009534592422137678,0.01926926127550235,0.47843455139684554
417,13063,1.0,0.4928579244938902,0.5635527995622834,0.07976655115812512,0.09372971001276674,0.0772569761079701,0.16067481305854459,0.141050519788437,0.1369542221411636,0.06507021703447018,0.05192412912639066,0.0660952033558271,0.02579244938902061,0.006160860842604414,0.00011818347619916104,0.7982090096662411,0.7625679372606238,0.12699616997993798,0.09804851358745212,0.34561736275761445,0.4169505745030093,0.04108699616997994,0.056961517417472185,1.020890023709648,0.03552070034652562,0.1620062009848623,0.7395440452307132,0.00915921940543498,0.001123472551522889,0.0,0.0,0.0,0.0,0.05422214116359657,0.005704906073317527,0.007791355097574321,0.005985774211198249,0.0016450848075870873,0.0009520335582710195,0.025281780047419294,0.006861207368229072,0.0013423308407805945,0.0,0.0,0.0,0.0,0.06265183293817253,0.020204267736640524,0.001090643808134233,0.0005325551705270838,0.0004778405982126573,0.18525259894218493,0.7707714754696334,0.005931059638883822,0.059153747948203536,0.0,0.06976472733904797,0.14092650009119095,0.10479664417289805,0.016695239832208646,0.0006638701440817071,0.018770745942002554,0.9154842239649826,0.10051066934160131,0.7302899872332664,0.001123472551522889,0.05422214116359657,0.000736822907167609,0.0021630494254969907,0.02643808134233084,0.0015174174721867592,0.02492066387014408,0.3861900419478388
418,13065,1.0,0.5083754282139774,0.5242149390387629,0.06581006999449805,0.0741781468990648,0.08287328602074316,0.13268734441859448,0.1297961362569506,0.12269335558889229,0.06502126651675312,0.06466528471518306,0.09718480570224862,0.04912172951499276,0.018278800027228804,0.0004096144241448139,0.8231462000421601,0.7988276681134583,0.203580135035694,0.16458533524447017,0.394143828840983,0.4046838392724753,0.0730494363669633,0.09153589887750688,0.9928098975308506,0.039780469721889644,0.7100323059346599,0.24757287593871521,0.017043488193304968,0.003813163776881217,0.0,0.0,0.0,0.0,0.013917103055854982,0.0006779575836417228,0.00028616953126768183,0.0009691565682954218,9.778785317623122e-05,4.252752989695472e-05,0.00043055940822321083,0.0003133540451389388,2.6038562466848024e-05,0.0,0.0,0.0,0.0,0.01744841026227247,0.006544571642640234,0.0016872374984945135,0.004910811059022353,8.817459417257829e-05,0.7365285171282011,0.27092343472553737,0.011692965743339933,0.02324177009057202,0.0009759488435508775,0.03224077136333776,0.06836769182061762,0.009199159837134378,0.015228174121443252,0.00985831039974943,0.01100155285866309,0.9642226754321228,0.6668383670029844,0.244490625873724,0.0036850123944432395,0.013812540758747553,2.6038562466848024e-05,0.0018391894726979155,0.0335309013670586,0.010668754330893059,0.02286214703616554,0.4293907005477501
419,13067,1.0,0.49648884005888466,0.5275859456182889,0.06328206182888813,0.06420889980949082,0.06501802260131624,0.15053607767578803,0.14444600796674748,0.14595059750606165,0.06885391409767926,0.056332806546588156,0.07946587071354347,0.03347982334603394,0.012655059317630758,4.9656866989954974e-05,0.8135607897471424,0.7829683711465188,0.1587233720124697,0.12560075337720816,0.3747402147558019,0.408228156390717,0.05492969561828888,0.0706710577589193,0.9905232507793558,0.03355153489781781,0.5914836443540007,0.28214707092137165,0.006781477312088674,0.002536965275372359,0.0,0.0,0.0,0.0,0.058198659941115345,0.024469875736058192,0.00820894310703152,0.005674683927952892,0.0016236577762383097,0.006436450034638033,0.0034164465708347766,0.008368602788361622,0.0019538015240734325,0.0,0.0,0.0,0.0,0.054203108763422235,0.01313403836162106,0.0017751991686872186,0.0044826485105646,0.00040185529961898165,0.6182672324211985,0.30440471293730514,0.0069641388119154836,0.06514520912712157,0.0029591162971943194,0.063142697869761,0.1350666782126775,0.07044374567024593,0.020935713976446137,0.004010434707308625,0.039676783858676824,0.889008107464496,0.5234523835296155,0.2739665418254243,0.002401660460685833,0.0569349129719432,0.0015763010910980256,0.0066867639418081055,0.023989543643921026,0.0012069189470038102,0.022782624696917216,0.40949190335988916
420,13069,1.0,0.4992099423812334,0.5313489685758432,0.06684112762730564,0.07318185531887218,0.09708917915142044,0.136245176794994,0.1250701108524621,0.11796533038713074,0.06096393540442276,0.060365955764924456,0.09285940696650744,0.04619198432969274,0.016604556173927497,0.0003649902496991479,0.8186590437540406,0.7937206251786385,0.19082723204625,0.15565594747012765,0.382859412964346,0.4108612122142924,0.06801024876607538,0.08764569870405227,0.9388032995328789,0.03218440314477538,0.6300106522441388,0.2740400630246105,0.011663270122327903,0.0031579068983186077,0.0,0.0,0.0,0.0,0.01408422866248325,0.0003440796938256501,0.00014523788372112847,0.0004918701454697974,4.962967506021209e-05,2.1583738893373488e-05,0.00021851920080222297,0.00015903467489997652,1.3215193424236165e-05,0.0,0.0,0.0,0.0,0.017497233509903634,0.008144256771630519,0.0018606129379321577,0.006091094122990407,4.475071611874593e-05,0.6959314726149536,0.30939789319406213,0.008256616336671449,0.02534191034601027,0.0004953173876670494,0.02592818908989806,0.06441396938568675,0.004858762071700918,0.0077993356691094425,0.00519407271717901,0.006675598070696162,0.9661449415713899,0.5931451594253004,0.27143480357451266,0.003097248868542606,0.014031160795049461,1.3215193424236165e-05,0.0017675175416266846,0.027160710873566373,0.005130407008055487,0.022030303865510886,0.43766276937205884
421,13071,1.0,0.48601908564592783,0.5331363904489246,0.06546954131125594,0.06822382801603663,0.1231189864004283,0.14235401688434748,0.11693131008640067,0.10944149879739105,0.054646254063094646,0.05641285310520185,0.0830676377064983,0.040342954473178254,0.015119472443380206,0.00026104984013063136,0.8153707880919082,0.791164313721071,0.17012999719714472,0.13853006462305675,0.37215450614757395,0.419009807573497,0.0588806861612026,0.07964937846185415,0.9894497937884896,0.029705682306362523,0.582017573717156,0.36642075348165926,0.009034689119423317,0.0027162443876340013,0.0,0.0,0.0,0.0,0.020116369906289986,0.003669220315111538,0.0023050670440043232,0.0007168458032564656,0.0005056553031353991,0.00040349404494675303,0.000854205478131956,0.0012276520941996957,0.00025754013666301544,0.0,0.0,0.0,0.0,0.017921312159087495,0.009719249212812489,0.002975978234437791,0.0063519668512678285,0.00030592421752479126,0.6065038971677434,0.3840951565681235,0.007979004753409099,0.028538943973751826,0.0005391367238862998,0.022173885808537838,0.05859976233011423,0.005284882998752144,0.005286850910739052,0.004875627007191396,0.007635216257429331,0.960555713764738,0.5466862014147735,0.36371013586119055,0.002612270637530858,0.020028395208503847,0.00010527330086275082,0.002191504935625623,0.025221932406250883,0.0022419943331707204,0.022979938073080162,0.4407981359305368
422,13073,1.0,0.5225677170668578,0.5509626155869276,0.06705259422639383,0.07165867676015669,0.06438774587226818,0.14094473396742344,0.14113955316824725,0.14779819513926093,0.06392852918461206,0.061702024032339986,0.09834194944441739,0.03492829957626824,0.015133277206849286,0.000251873395350779,0.8314674756302053,0.8011591742449017,0.17919191778629726,0.14840352622753492,0.38745364346694683,0.4137055307779548,0.06823542508853837,0.08016810113899654,1.0328200775102105,0.04071025514357479,0.7856849634366107,0.1837980003200601,0.015682945666316457,0.0,0.0,0.0,0.0,0.0,0.04951190832365036,0.015105445892445885,0.009761833526992897,0.004613040362363713,0.00041051188745016453,0.012384934909513439,0.003478914300425123,0.0037572274444591333,0.0,0.0,0.0,0.0,0.0,0.01382520542988944,0.020789991859340537,0.0061298469973490675,0.009045177181105321,0.0,0.8242869965141278,0.20800428602241813,0.008043249862582886,0.05916241659302965,0.0,0.01632306589759468,0.07372515185460922,0.035644955922155816,0.014207886002936205,0.00045921668765611627,0.02341309324186108,0.9998051807991762,0.7305302561176708,0.18242730808569263,0.0,0.04608865665203203,0.0,0.0034580408146225724,0.03730091912915817,0.0007236141744884257,0.036577304954669744,0.40870285201394346
423,13075,1.0,0.4891906954112811,0.5321812789983423,0.07151457071479511,0.07529203893235369,0.12229047234140152,0.14496098797357163,0.11610530663234964,0.11048367017080545,0.05147175229689951,0.052927133207649975,0.07776189185838807,0.03880150704721385,0.01444952389006716,0.00028856190700507093,0.8032461639832683,0.777888181411387,0.16052667254639327,0.13101292279566906,0.3692625529202144,0.4086256284911727,0.05463040668271516,0.0763825161129539,0.9906267589857436,0.030745215423879813,0.5896719177022633,0.36075964239499,0.008578813518457755,0.0027177420733710315,0.0,0.0,0.0,0.0,0.01587819555814255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02159926125697687,0.011454264514080803,0.0023852698337348314,0.008547216904216478,0.0,0.6149459675772042,0.37841203790707806,0.007195021985989026,0.027272730825269615,0.0,0.025443898747561366,0.060919895834579546,0.0007261546796368749,0.0012878349131498824,0.0009983598879718756,0.0006776347180303342,0.960452078575044,0.5559268590060907,0.35800783614006426,0.002702117000989264,0.01587819555814255,0.0,0.002122122322735627,0.02581494854702153,0.0013363548747564232,0.024478593672265105,0.42580934963442246
424,13077,1.0,0.5292178386407275,0.5276527913632576,0.05335651921892548,0.06362351918269753,0.06129043944498786,0.1474042676520668,0.1256747454986777,0.1571858131362533,0.0626018910987936,0.06715212114625221,0.09622867079665254,0.042908379523964785,0.01118718979821034,0.0002775060681809948,0.8428866427562222,0.8058544361120168,0.18959533384052457,0.15032424011882767,0.3896460529652574,0.4162083831467594,0.06827518747962177,0.08204905263920588,1.0342426547839003,0.022627975220084775,0.8073542730862587,0.1817266239176901,0.013056551824077093,0.010346701445495056,0.0,0.0,0.0,0.0,0.023490200340542694,0.004774843314132522,0.004311125602289606,0.007571640763685107,0.002267869434481759,0.002593920950621309,0.00040575299786255116,0.0015650472774698403,0.0,0.0,0.0,0.0,0.0,0.011324855993913705,0.0,0.0,0.0,0.0,0.8262725066116002,0.1948773684019853,0.014360757888635294,0.028199833351447306,0.0,0.012331992899322538,0.07547730319168207,0.03243125747201391,0.00650653914429591,0.0038691446581893274,0.032670361917182915,0.981393326812303,0.747752055935949,0.17989348983806108,0.010346701445495056,0.022352642828678042,0.0,0.0005289280150708257,0.020519508749049016,0.0005434191935659167,0.0199760895554831,0.4013114516538058
425,13079,1.0,0.494041220120526,0.5194096405269343,0.06409006496258994,0.06844169101442714,0.06758647862050393,0.14452379089791212,0.12696495624602033,0.13264243117180022,0.06383681010149775,0.061899745623015964,0.0841989920940411,0.039545645705680435,0.015968436935689823,0.00023787722822719102,0.7945193821553784,0.7625480818423598,0.17708665759992745,0.13971307473541134,0.36163392251915677,0.40091415932320296,0.057584470165816554,0.0821286045695948,0.986022668137777,0.02742819250968337,0.4985358624754968,0.4398171477156548,0.01353411125813289,0.002668923992976141,0.0,0.0,0.0,0.0,0.028674650078913285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007114478638759819,0.0,0.0,0.0,0.0,0.015614636010859976,0.0,0.0,0.0,0.0,0.5207303032240882,0.45731933676778597,0.006716536396671145,0.03211304978764107,0.0,0.023675826632111874,0.05087015148345662,0.0,0.0,0.0,0.0,0.9625807091640036,0.4701956814239446,0.4373553595650649,0.00202995731912814,0.028623668695361582,0.0007114478638759819,0.0024937812327607265,0.02117081306386773,0.0014163526604433273,0.019754460403424406,0.44097593902973437
